Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,182,117428430,43081.0,0.11926605504587157,0.41060779816513754,0.39537731398951487,0.4258382823407602,1744,366.87027153475526,10737269.44555011,7328995,0.06617070926258187,0.013155019189254352,0.11918639933590938,0.03151555876100436,"['medical', 'emr', 'patient', 'electronic', 'electronic medical', 'care', 'records', 'information', 'record', 'healthcare', 'emerge', 'patients', 'medicine', 'physicians', 'systems']"
1,148,54153188,21015.0,0.18246445497630331,0.4681279620853081,0.44537406848416056,0.49088185568645565,844,388.0657958678259,40511300.88825466,20090986,0.6420972511131301,0.5241471554086485,0.7600473468176117,0.04323521161896603,"['mri', 'imaging', 'motion', 'mr', 'contrast', 'brain', 'image', 'magnetic', 'resonance', 'resolution', 'magnetic resonance', 'patients', 'tissue', 'reconstruction', 'quantitative']"
2,171,87343662,150248.0,0.29129540781357094,0.5864633310486634,0.5743990264076052,0.5985276356897217,2918,1720.193504137713,48113609.7608451,23548104,0.4574647727420539,0.3787576360449682,0.5361719094391396,0.018500343789349224,"['pd', 'cognitive', 'dementia', 'disease', 'aging', 'biomarkers', 'alzheimer', 'decline', 'alzheimer disease', 'brain', 'progression', 'imaging', 'age', 'early', 'biomarker']"
3,219,83910791,24655.0,0.12307692307692308,0.40769230769230763,0.3855017037754333,0.42988291160918196,845,293.8239492939591,19074668.55875523,15275794,0.20268480282678245,0.18230622427997925,0.22306338137358564,0.04600505324360644,"['tumor', 'imaging', 'tissue', 'tumors', 'cancer', 'image', 'treatment', 'response', 'brain', 'quantitative', 'patients', 'therapy', 'molecular', 'cell', 'images']"
4,1146,453799229,172545.0,0.10767263427109974,0.39685421994884906,0.38972075955927626,0.40398768033842186,7820,380.2232110006516,217666121.08299762,110728383,0.45400856084189384,0.39905568524679025,0.5089614364369974,-0.02267615541545283,"['treatment', 'patients', 'patient', 'phase', 'disease', 'asthma', 'study', 'care', 'aim', 'time', 'depression', 'outcomes', 'monitoring', 'device', 'development']"
5,218,103232749,23867.0,0.014285714285714285,0.1827142857142857,0.16583248234245276,0.19959608908611862,700,231.19601319538629,22756562.897071656,15264070,0.19615856586372285,0.1557891737111135,0.2365279580163322,0.020473817763637284,"['compounds', 'drug', 'chemical', 'drug discovery', 'discovery', 'toxicity', 'screening', 'molecules', 'drugs', 'models', 'small', 'vitro', 'targets', 'throughput', 'high']"
6,132,62754970,19524.0,0.17271157167530224,0.5102763385146805,0.4839431055537184,0.5366095714756426,579,311.1148009472397,44669428.351518996,16848043,0.572529573802479,0.4900267636610877,0.6550323839438703,0.1271171132399818,"['suicide', 'opioid', 'risk', 'behavior', 'factors', 'treatment', 'death', 'patients', 'risk factors', 'disorder', 'prevention', 'study', 'care', 'prediction', 'deaths']"
7,141,61843197,14890.0,0.10977242302543508,0.343908969210174,0.3202747792511601,0.3675431591691879,747,240.7702176198944,20205241.97330096,12927513,0.3057737959249035,0.25325910259284334,0.35828848925696366,0.028285674911768224,"['exposure', 'facial', 'prenatal', 'pregnancy', 'fetal', 'emotion', 'development', 'study', 'face', 'brain', 'children', 'effects', 'expression', 'studies', 'exposures']"
8,357,109858125,108494.0,0.008923591745677636,0.13254322364751814,0.1238462950522628,0.14124015224277348,1793,987.5828483327928,13872378.507464347,9281354,0.11093288253122591,0.06890037622356204,0.15296538883888977,0.09382770923003199,"['protein', 'proteins', 'structure', 'sequence', 'structures', 'function', 'interactions', 'prediction', 'methods', 'structural', 'computational', 'sequences', 'molecular', 'experimental', 'functional']"
9,761,393285201,376644.0,0.07145567218919945,0.32533198431769317,0.31862701938716076,0.3320369492482256,7907,957.6866839695806,100669652.27431141,77746143,0.267052287714722,0.19749603877187863,0.3366085366575654,-0.012852462162909022,"['computational', 'analysis', 'methods', 'human', 'models', 'tools', 'disease', 'biology', 'biological', 'systems', 'software', 'model', 'statistical', 'community', 'modeling']"
