Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,104,32067033,8389.0,0.12337662337662338,0.4978896103896104,0.46255561097262665,0.5332236098065941,308,261.60823796825855,3911497.911847084,2426226,0.102124976969545,0.04175161853947688,0.16249833539961314,0.1909166838406942,"['alcohol', 'fasd', 'prenatal', 'exposure', 'fetal', 'brain', 'consortium', 'spectrum', 'children', 'projects']"
1,354,125611987,36982.0,0.18518518518518517,0.5111111111111111,0.4933378965422473,0.5288843256799748,1296,294.4145768508542,70645533.27533112,25976429,0.4896282746124288,0.4373728104970128,0.5418837387278448,0.012395161310794649,"['risk', 'suicide', 'patients', 'factors', 'ehr', 'older', 'prediction', 'care', 'patient', 'risk factors']"
2,391,182601746,192826.0,0.23059589384076115,0.517113169754632,0.5065583311758003,0.5276680083334636,3994,1055.9920933067092,53208746.77002039,29156323,0.26212990305921396,0.21228312387134285,0.3119766822470851,-0.007937315911811892,"['brain', 'pd', 'disease', 'cognitive', 'neural', 'imaging', 'mri', 'dementia', 'learning', 'activity']"
3,203,82649689,47486.0,0.07092198581560284,0.3529381965552178,0.3336043630890648,0.37227203002137077,987,574.5454166197769,11954168.621693984,7622278,0.12856743710412302,0.0800546166976546,0.17708025751059145,0.02539912166305577,"['gene', 'genes', 'expression', 'genome', 'mutations', 'genetic', 'gene expression', 'dna', 'methylation', 'cancer']"
4,101,35672906,9592.0,0.15789473684210525,0.5346491228070175,0.49549827765691157,0.5737999679571234,228,268.8875417102268,3147208.130744015,3947572,0.06216954023997883,0.01529641900278779,0.10904266147716987,0.22605103173350669,"['prostate', 'prostate cancer', 'cancer', 'men', 'mri', 'biopsy', 'imaging', 'risk', 'mr', 'tumor']"
5,92,29533833,3564.0,0.15606936416184972,0.4517341040462428,0.40222131969822955,0.501246888394256,173,120.67515923178681,3793633.4942632397,2760741,0.11009032733580461,0.08016634817068548,0.14001430650092372,0.0496660213066211,"['decision', 'breast', 'decision support', 'cancer', 'support', 'mammography', 'breast cancer', 'computer', 'radiologists', 'clinical decision']"
6,217,188320580,79287.0,0.19335511982570805,0.47372004357298475,0.4580621753348043,0.4893779118111652,1836,421.0214305839542,94011315.25811176,32131633,0.3803585809241591,0.31458281227282164,0.4461343495754965,0.1837304491492176,"['ad', 'alzheimer', 'alzheimer disease', 'disease', 'dementia', 'cognitive', 'brain', 'biomarkers', 'imaging', 'risk']"
7,285,122916973,61031.0,0.03154805575935436,0.1915994130594277,0.17845960073178266,0.20473922538707276,1363,496.52215239631715,32649976.028331943,13620372,0.24658169457064893,0.1977885139658653,0.2953748751754326,0.050334268764724965,"['protein', 'drug', 'compounds', 'proteins', 'structure', 'binding', 'drug discovery', 'discovery', 'computational', 'models']"
8,53,22005946,2592.0,0.13114754098360656,0.4844262295081968,0.42988732733785595,0.5389651316785377,122,117.78634738083971,1175150.1866148983,256469,0.010592366581662927,-0.026131994611632292,0.04731672777495814,0.39904131677152915,"['asthma', 'children', 'pediatric', 'disparities', 'care', 'exposure', 'projects', 'gene expression', 'expression', 'chronic']"
9,74,22644066,12058.0,0.09053497942386832,0.2849794238683127,0.2451681008181809,0.3247907469184445,243,532.5015392553616,2710584.6874321257,3060657,0.09414869818779001,0.04358776505032244,0.14470963132525758,0.18780458754633794,"['ms', 'mass', 'serum', 'disease', 'biomarkers', 'hcc', 'protein', 'patients', 'multiple', 'identify']"
10,73,18449070,4380.0,0.07389162561576355,0.3931034482758621,0.3499316516289747,0.43627524492274944,203,237.41034100905898,2899029.3537638374,1373358,0.13953628608634217,0.10208718788153238,0.17698538429115196,0.19316639466501426,"['speech', 'malaria', 'language', 'motor', 'control', 'communication', 'infants', 'psychosis', 'pregnancy', 'cognitive']"
11,55,24598039,6967.0,0.22377622377622378,0.5265734265734264,0.47049395157352675,0.582652901573326,143,283.23396023561065,8871431.327488517,2316373,0.3088253125464319,0.24822779853186266,0.36942282656100117,0.27039920823651176,"['pain', 'treatment', 'patients', 'chronic', 'brain', 'self', 'treatments', 'disorder', 'fmri', 'management']"
12,319,123523795,204066.0,0.10321489001692047,0.4026057529610829,0.3913003826526067,0.41391112326955914,2955,1652.0379737361534,23710895.14710037,8785978,0.1885273780624396,0.13856581418005065,0.23848894194482856,0.06415991218499244,"['cancer', 'breast', 'breast cancer', 'women', 'risk', 'tumor', 'cancer risk', 'screening', 'imaging', 'early']"
13,669,295770079,98623.0,0.12201321809862735,0.4232714794102695,0.41309493139462555,0.43344802742591343,3934,333.4448174522752,172274165.80387068,76216570,0.5900671693616154,0.4550030744902199,0.7251312642330109,-0.011257109845359202,"['care', 'patients', 'patient', 'treatment', 'medical', 'information', 'quality', 'outcomes', 'learning', 'drug']"
14,136,53337044,9125.0,0.10498687664041995,0.42782152230971127,0.39633484509313505,0.4593081995262875,381,171.08184698049632,16893355.66939393,5284552,0.29120132200423043,0.23285213796877027,0.3495505060396906,0.2498599087867321,"['hiv', 'infection', 'testing', 'risk', 'men', 'social', 'care', 'behaviors', 'drug', 'prevention']"
15,39,10415398,1996.0,0.16666666666666666,0.4571428571428571,0.3985442752232593,0.5157414390624548,126,191.63934013851414,5196390.682500618,988805,0.37707218431636835,0.2678170835416975,0.48632728509103923,0.29930952714605563,"['sepsis', 'patients', 'care', 'detection', 'infection', 'pediatric', 'learning', 'blood', 'hospital', 'early']"
16,171,97396004,31460.0,0.2,0.5335238095238095,0.5058889868676163,0.5611586321800027,525,323.01119869353164,30407782.7254174,12824715,0.25725948383956143,0.2153145442754694,0.29920442340365344,0.0815159152320253,"['asd', 'children', 'autism', 'early', 'behavioral', 'infants', 'disorder', 'brain', 'developmental', 'social']"
17,354,207632955,138919.0,0.07308684436801376,0.3309974204643164,0.3185659824708284,0.3434288584578044,2326,669.0604581531867,57047353.100144364,23605812,0.26363569024624517,0.19710825744763127,0.33016312304485906,-0.0008540343209516987,"['cell', 'cells', 'analysis', 'disease', 'human', 'single', 'molecular', 'software', 'methods', 'diseases']"
18,108,38053215,7474.0,0.15416666666666667,0.4908333333333334,0.45042612136524623,0.5312405453014205,240,196.40916017214315,3474575.7346784687,1072926,0.06470390542126084,0.03671135997734832,0.09269645086517336,0.20624561694745652,"['crc', 'screening', 'colorectal', 'colorectal cancer', 'cancer', 'intervention', 'risk', 'cancer screening', 'genetic', 'americans']"
19,170,63041307,14241.0,0.09336609336609336,0.3926289926289926,0.36144205434799764,0.42381593090998754,407,225.89950427265094,17537725.149165776,9085686,0.25081222473788434,0.20950731423461816,0.2921171352411505,0.04931008159845564,"['tumor', 'hcc', 'cancer', 'tumors', 'liver', 'imaging', 'patients', 'cell', 'therapy', 'cells']"
20,194,104989880,59013.0,0.20347394540942929,0.5212572373862697,0.5027857125222361,0.5397287622503033,1209,562.0827454988995,13061342.535090905,7836337,0.09742557279632835,0.04781683217207352,0.14703431342058318,0.060617618716827554,"['genetic', 'variants', 'genes', 'genome', 'gwas', 'genomic', 'disease', 'gene', 'phenotypes', 'variation']"
21,132,48661605,16803.0,0.11163895486935867,0.4377672209026128,0.4070805763681013,0.46845386543712425,421,345.3030371686261,12758189.918784427,5975274,0.2693877900671113,0.19083816641929274,0.3479374137149298,0.10630485120313332,"['lung', 'lung cancer', 'nodules', 'cancer', 'pulmonary', 'ct', 'screening', 'cad', 'patients', 'disease']"
22,57,21714526,23045.0,0.2131782945736434,0.5236434108527132,0.4956209865938007,0.5516658351116256,516,1061.2711509337114,7652047.318757726,2262439,0.4039471622847271,0.25715922100509325,0.550735103564361,0.2566064201776362,"['glaucoma', 'visual', 'progression', 'field', 'optical', 'structural', 'loss', 'eye', 'damage', 'detection']"
23,399,155442705,31358.0,0.09643080776455855,0.41675015654351905,0.40144225487026675,0.43205805821677135,1597,201.73349402276548,52578004.559524134,21102927,0.3393204844005763,0.26174766194371657,0.4168933068574361,0.010210228656341313,"['image', 'imaging', 'cad', 'images', 'detection', 'lesions', 'computer', 'ct', 'cancer', 'diagnosis']"
24,165,50432738,10612.0,0.1651376146788991,0.5050458715596331,0.46956021817086124,0.540531524948405,327,210.418875136226,4088632.439042749,4162723,0.056695613286146355,-0.006330752927743523,0.11972197950003624,0.04068818962541618,"['women', 'depression', 'pregnancy', 'risk', 'stress', 'maternal', 'mammography', 'intervention', 'symptoms', 'treatment']"
25,157,72589785,27018.0,0.18011049723756906,0.5228729281767955,0.5017523945449659,0.5439934618086252,905,372.20112995237554,19149093.082165375,10249023,0.2219009503857225,0.18573983547151313,0.25806206529993186,0.04391203826951006,"['brain', 'adhd', 'connectivity', 'attention', 'disorders', 'functional', 'cognitive', 'disorder', 'control', 'autism']"
26,56,32561305,3452.0,0.13402061855670103,0.4940721649484536,0.448954472383956,0.5391898575129511,194,106.01540693777476,12311572.165762551,4058161,0.29892361958627417,0.21942709825594195,0.37842014091660636,0.27959781994227123,"['stroke', 'patients', 'treatment', 'risk', 'imaging', 'effectiveness', 'prediction', 'acute', 'cause', 'cohort']"
