Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,245,96237193,11576.0,0.12046204620462046,0.4434818481848185,0.41811952046787715,0.46884417590175986,606,120.28613511202472,39184907.03218578,16694141,0.4562301393420319,0.3390636201594036,0.5733966585246602,0.0017417101186842077,"['care', 'patients', 'intervention', 'phase', 'older', 'patient', 'older adults', 'adults', 'medical', 'outcomes']"
1,218,188319144,79237.0,0.19473395501919913,0.47575425123422926,0.46005364391723996,0.49145485855121857,1823,420.7591342917319,93896371.9483383,32131633,0.3798754854244999,0.31368997805356424,0.44606099279543554,0.18236921774374507,"['ad', 'alzheimer', 'alzheimer disease', 'disease', 'dementia', 'cognitive', 'brain', 'biomarkers', 'imaging', 'risk']"
2,260,97862634,33576.0,0.14147286821705427,0.42015503875968996,0.3995468706101581,0.4407632069092218,1032,343.0931564748196,57543669.53444414,26244204,0.4867369022771599,0.4373471159278105,0.5361266886265093,0.007065161839565035,"['patients', 'sepsis', 'tb', 'disease', 'kidney', 'infection', 'blood', 'immune', 'treatment', 'biomarkers']"
3,111,47087414,14418.0,0.10880829015544041,0.4262953367875648,0.39384361106608323,0.4587470625090464,386,306.1964710994747,20051983.14497911,5975274,0.4150098926759399,0.3208883733520179,0.5091314119998619,0.11369735353805803,"['lung', 'lung cancer', 'cancer', 'nodules', 'ct', 'pulmonary', 'screening', 'patients', 'disease', 'cancer screening']"
4,193,55888444,16846.0,0.10855683269476372,0.4254789272030651,0.4031340872457675,0.44782376716036276,783,301.4218824914861,20321039.161980946,11001822,0.3445299211029253,0.25228336349997293,0.43677647870587766,0.03142057864381383,"['dr', 'image', 'ards', 'training', 'disease', 'patients', 'diabetic', 'ultrasound', 'career', 'imaging']"
5,121,74651174,45826.0,0.16071428571428573,0.4722321428571428,0.4530511312676955,0.4914131544465902,1120,613.8684436496604,14100522.736843139,4099801,0.16193777645906918,0.13638485671495296,0.1874906962031854,0.06452778931925929,"['genomic', 'ehr', 'emerge', 'genetic', 'electronic', 'emr', 'medicine', 'patients', 'phenotype', 'diseases']"
6,130,49991212,8796.0,0.10483870967741936,0.42419354838709683,0.3922880484519369,0.4560990483222568,372,175.95092513460165,16108416.92926397,5284552,0.2848680466718523,0.22783747463232012,0.34189861871138444,0.26161484852218525,"['hiv', 'infection', 'testing', 'men', 'risk', 'social', 'care', 'prevention', 'behaviors', 'drug']"
7,206,62266493,22831.0,0.14419225634178906,0.4596128170894526,0.43656002940308725,0.482665604775818,749,366.66590488724006,5977517.4135260815,4428472,0.07327208920003776,0.05102305639040618,0.09552112200966935,0.14150793468217301,"['breast', 'breast cancer', 'cancer', 'women', 'risk', 'mammography', 'cancer risk', 'screening', 'imaging', 'tumor']"
8,230,104830032,21235.0,0.049937578027465665,0.26835205992509364,0.24855305998130928,0.288151059868878,801,202.5659974996478,27846208.234701987,12397878,0.2408774734508577,0.2024840462883824,0.279270900613333,0.04362962425274445,"['drug', 'compounds', 'drugs', 'drug discovery', 'discovery', 'models', 'effects', 'throughput', 'platform', 'novel']"
9,106,54112208,6880.0,0.20418848167539266,0.48141361256544496,0.4328264180940561,0.5300008070368338,191,127.14321322833473,24117826.794841114,7487660,0.35486999989837004,0.29958330541380124,0.41015669438293884,0.15557323964783534,"['asd', 'autism', 'children', 'adhd', 'behavioral', 'disorder', 'brain', 'connectivity', 'spectrum', 'early']"
10,98,31468708,7485.0,0.11262798634812286,0.492320819112628,0.45632329032649294,0.528318347898763,293,237.8553323511089,3890057.9310102207,2426226,0.1034974336037431,0.041201349802438246,0.16579351740504794,0.20698734605021196,"['alcohol', 'fasd', 'prenatal', 'exposure', 'fetal', 'brain', 'consortium', 'spectrum', 'projects', 'children']"
11,53,23585822,6830.0,0.22857142857142856,0.5267857142857142,0.47006636762719367,0.5835050609442347,140,289.58074897707615,8876998.660338013,2316373,0.3238710558300069,0.24699495785489753,0.4007471538051163,0.2842302460644993,"['pain', 'treatment', 'patients', 'chronic', 'brain', 'self', 'treatments', 'fmri', 'management', 'disorder']"
