Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,309,145271620,33509.0,0.037562604340567615,0.24094323873121873,0.22550171550819195,0.25638476195424553,1198,230.66446151010086,34117135.825556375,21730377,0.2084273697034392,0.1751913687393857,0.2416633706674927,0.025580289488633553,"['drug', 'compound', 'chemical', 'drug discovery', 'molecule', 'discovery', 'assay', 'screening', 'model', 'target', 'cell', 'screen', 'toxicity', 'product', 'therapeutic']"
1,127,58048668,29377.0,0.1779935275080906,0.4594660194174757,0.4320088788600018,0.48692315997494967,618,506.0753504283681,27855121.460164864,15949330,0.41377361069007257,0.3550676034816506,0.4724796178984945,0.06012521585035643,"['infectious', 'infection', 'infectious disease', 'disease', 'transmission', 'virus', 'pathogen', 'network', 'model', 'public', 'public health', 'surveillance', 'control', 'population', 'risk']"
2,156,62167857,9082.0,0.12359550561797752,0.4047191011235955,0.373974975430372,0.435463226816819,445,146.08835559507867,10705654.096640341,5380100,0.14839257281452997,0.12014832573956374,0.1766368198894962,0.06324049540480142,"['safety', 'drug', 'event', 'adverse', 'patient', 'effect', 'reporting', 'medical', 'medication', 'surveillance', 'report', 'error', 'information', 'record', 'electronic']"
3,566,267929926,121343.0,0.09877585479105108,0.3963908822287885,0.3873608661671063,0.4054208982904707,4738,452.8908054862076,135836570.00630045,63003598,0.43567388550319014,0.38152478464193124,0.48982298636444904,-0.011937806360399542,"['disease', 'biomarkers', 'patient', 'immune', 'copd', 'tb', 'identify', 'treatment', 'progression', 'biomarker', 'marker', 'm', 'lung', 'blood', 'response']"
4,385,184967144,125979.0,0.06895110739657334,0.3150229837024655,0.3028283514463175,0.32721761595861354,2393,681.0885288902984,27312952.555984925,14426556,0.13008842060800002,0.10212591537793506,0.158050925838065,0.009092146773396852,"['gene', 'expression', 'rna', 'gene expression', 'cell', 'human', 'model', 'disease', 'network', 'function', 'molecular', 'analysis', 'functional', 'protein', 'target']"
5,206,147953060,68470.0,0.07222222222222222,0.33916666666666667,0.3164088230384256,0.36192451029490774,720,462.78191204696947,41535074.82428609,16758153,0.24423113545195146,0.21018378506779417,0.27827848583610876,0.055907147721675224,"['circuit', 'neural', 'memory', 'neural circuit', 'brain', 'behavior', 'disorder', 'behavioral', 'function', 'mechanism', 'activity', 'neuron', 'dynamic', 'neuronal', 'understanding']"
6,105,49059596,31411.0,0.16798732171156894,0.5183835182250397,0.4944561238911432,0.5423109125589363,631,640.2621008130601,2963225.9182174895,228106,0.021892015251271723,-0.06024485250076332,0.10402888300330677,0.11066690962600104,"['snp', 'cancer', 'genetic', 'lung cancer', 'risk', 'lung', 'susceptibility', 'case', 'environmental', 'control', 'gene', 'interaction', 'factor', 'association', 'disease']"
7,232,109945134,23705.0,0.0755873340143003,0.36363636363636365,0.344550693525323,0.38272203374740427,979,215.60754112137423,37910652.729828,19078360,0.30723518695512086,0.2583108914868502,0.3561594824233915,0.1415624309749372,"['hiv', 'infection', 'men', 'cohort', 'viral', 'site', 'hand', 'risk', 'drug', 'neurocognitive', 'share', 'treatment', 'resistance', 'sex', 'care']"
8,537,277297102,182496.0,0.20235467255334805,0.5226514594064263,0.5124899837588623,0.5328129350539903,4077,658.1244401176613,96360885.94178474,48399111,0.3021304751302271,0.2723741248936671,0.33188682536678715,0.006326522606684463,"['brain', 'fmri', 'disorder', 'neuroimaging', 'functional', 'imaging', 'connectivity', 'network', 'neuroscience', 'pattern', 'cognitive', 'mri', 'analysis', 'symptom', 'human']"
9,210,106902323,16640.0,0.14555555555555555,0.4871111111111111,0.46587329233770647,0.5083489298845157,900,155.65611235594946,59967576.24859118,31316502,0.44285680370451,0.40895633985095575,0.4767572675580643,0.05458222633242358,"['substance', 'opioid', 'adolescent', 'substance use', 'use disorder', 'youth', 'treatment', 'risk', 'disorder', 'assessment', 'intervention', 'brain', 'consortium', 'behavioral', 'mobile']"
10,410,154861908,55363.0,0.05489864864864865,0.26017736486486487,0.24359966524035817,0.27675506448937154,1184,357.49914691739434,55794903.93133061,21184227,0.3310289915737713,0.29422435066814073,0.3678336324794019,0.008857037913101396,"['neural', 'neuron', 'brain', 'activity', 'sensory', 'cortex', 'model', 'behavior', 'stimulus', 'learning', 'neuronal', 'cortical', 'dynamic', 'behavioral', 'recording']"
11,213,79567268,70942.0,0.02191380569758948,0.1691745799853908,0.1571599623836687,0.18118919758711288,1369,891.5977861650346,26518169.806707375,11741787,0.3513548456245095,0.2665469221790916,0.43616276906992746,0.0007487213680479966,"['protein', 'antibody', 'binding', 'mass', 'peptide', 'proteomics', 'spectrum', 'molecular', 'vaccine', 'structure', 'design', 'sequence', 'molecule', 'approach', 'cell']"
12,190,104896073,46748.0,0.03169014084507042,0.24741784037558684,0.23006354246178798,0.2647721382893857,852,445.66015355026684,8774059.022718763,2489685,0.054113040040760625,0.0070729797538764405,0.10115310032764481,0.0625234886167635,"['biomedical', 'ontology', 'text', 'literature', 'annotation', 'knowledge', 'information', 'language', 'processing', 'mining', 'biomedical research', 'database', 'semantic', 'language processing', 'tool']"
13,273,114697743,108882.0,0.044969083754918496,0.24831365935919056,0.23561181611414742,0.26101550260423373,1779,949.2950528241868,15761101.123174252,8070249,0.12459198170092607,0.06529731480200959,0.18388664859984255,0.01726202707220551,"['computational', 'biomedical', 'model', 'biological', 'learning', 'statistical', 'approach', 'tool', 'modeling', 'biology', 'interaction', 'analysis', 'machine', 'predictive', 'molecular']"
14,127,73107242,5810.0,0.11548556430446194,0.4448818897637795,0.4125851082898444,0.4771786712377146,381,79.47229085731342,47717448.126459055,10622674,0.4919324373653975,0.45840710008836627,0.5254577746424287,0.20018946653838052,"['stroke', 'recovery', 'patient', 'rehabilitation', 'treatment', 'risk', 'cause', 'language', 'brain', 'vessel', 'disability', 'imaging', 'acute', 'motor', 'therapy']"
15,117,45812740,13007.0,0.09006928406466513,0.4801385681293302,0.45259403891483185,0.5076830973438285,433,283.91665724425127,4574757.448399397,2795406,0.07914635234035632,0.04618489640830779,0.11210780827240484,0.10800787460491976,"['cad', 'detection', 'radiologist', 'lung', 'cancer', 'image', 'lesion', 'ct', 'lung cancer', 'screening', 'mass', 'diagnosis', 'pulmonary', 'coronary', 'performance']"
16,405,237279194,276079.0,0.09496615905245347,0.3879124365482234,0.37897355652692605,0.3968513165695207,4728,1163.519629959633,82840759.19781801,30288385,0.32520196087625064,0.26719593036347133,0.38320799138902994,0.021232670995755057,"['cancer', 'tumor', 'patient', 'treatment', 'melanoma', 'cell', 'therapy', 'cancer patient', 'analysis', 'lung cancer', 'lung', 'drug', 'survival', 'mutation', 'biomarkers']"
17,219,71138429,21417.0,0.13463751438434982,0.4196202531645569,0.39812172269373974,0.4411187836353741,869,301.060907600307,10576691.881978782,9063095,0.13677139120776438,0.10423339675504187,0.1693093856604869,0.14437524581360975,"['breast', 'breast cancer', 'cancer', 'woman', 'risk', 'tumor', 'screening', 'patient', 'biopsy', 'imaging', 'radiologist', 'model', 'detection', 'decision', 'image']"
18,173,84066490,18248.0,0.1435114503816794,0.45847328244274804,0.43335960355876385,0.48358696132673223,655,217.06627694340517,27409168.547649603,20139396,0.29268394047436963,0.17926556879899155,0.4061023121497477,0.042898622848110586,"['child', 'pediatric', 'reading', 'outcome', 'risk', 'early', 'intervention', 'mri', 'developmental', 'learning', 'autism', 'care', 'development', 'childhood', 'age']"
19,142,46337993,21629.0,0.12743362831858407,0.43504424778761064,0.40815195603526544,0.46193653953995584,565,466.76600775523445,9030171.270817868,1794830,0.1744887579245455,0.12344884254894918,0.2255286733001418,0.18394314912412224,"['speech', 'production', 'language', 'motor', 'perception', 'disorder', 'communication', 'model', 'neural', 'movement', 'control', 'human', 'al', 'measure', 'patient']"
20,279,110335598,34915.0,0.11129119394921665,0.41526202052944344,0.40072722942448813,0.42979681163439876,1851,316.4436558362606,49257130.48823239,27982698,0.36903585509624964,0.3413750314727805,0.3966966787197188,0.03279333070922847,"['ehr', 'patient', 'electronic', 'health record', 'record', 'electronic health', 'ehr data', 'ehrs', 'risk', 'care', 'information', 'informatics', 'healthcare', 'medical', 'outcome']"
21,1517,685170234,181482.0,0.13525641025641025,0.4282051282051282,0.4209133063037821,0.43549695010647427,7800,264.87140128740623,305981934.8738794,141851247,0.4182671902484253,0.36585260774104517,0.4706817727558054,-0.020018384342758738,"['patient', 'care', 'risk', 'treatment', 'outcome', 'model', 'intervention', 'decision', 'suicide', 'medical', 'heart', 'improve', 'trial', 'phase', 'learning']"
22,305,253652907,125711.0,0.16098045710500167,0.4565584630672408,0.44461605354778705,0.46850087258669454,3019,495.60244148907,131123104.89575545,58451035,0.3934409979750397,0.3334984744376833,0.453383521512396,0.13999897994515728,"['ad', 'alzheimer', 'disease', 'alzheimer disease', 'dementia', 'disease ad', 'cognitive', 'brain', 'alzheimer s', 's disease', 's', 'risk', 'imaging', 'biomarkers', 'pathology']"
23,167,69726605,12365.0,0.11942446043165468,0.4084172661870503,0.3844577470562319,0.4323767853178687,695,177.33546613950298,25356916.31217342,11357742,0.2928085454600543,0.25216697999166515,0.33345011092844346,0.0903186731592188,"['older', 'older adult', 'adult', 'aging', 'home', 'care', 'caregiver', 'intervention', 'elderly', 'patient', 'risk', 'chronic', 'physical', 'fall', 'life']"
24,235,128874771,58374.0,0.017526777020447908,0.1737098344693281,0.15996502934306678,0.18745463959558945,1027,452.9513383189639,30303577.25202681,12393512,0.21038635056252974,0.17197287261891916,0.24879982850614032,0.06764307604970066,"['regulatory', 'gene', 'chromatin', 'transcription', 'regulation', 'cell', 'element', 'genome', 'sequence', 'enhancer', 'gene regulation', 'expression', 'transcription factor', 'human', 'binding']"
25,660,312789732,256311.0,0.20687910976226606,0.48535660091047045,0.47658200913672233,0.49413119268421857,5931,819.4354666348191,70210574.49402004,41385349,0.23714833264459761,0.1634957853352552,0.31080087995394,0.005564710289766124,"['image', 'imaging', 'analysis', 'mri', 'software', 'algorithm', 'medical', 'patient', 'image analysis', 'technique', 'pet', 'disease', 'segmentation', 'motion', 'deep']"
26,96,45978513,31143.0,0.11627906976744186,0.36584302325581397,0.3302779440826739,0.40140810242895403,344,677.3381296606962,22669227.314023703,7918948,0.37517002349587586,0.28784327891839473,0.462496768073357,0.07443596715512471,"['microbiome', 'microbial', 'disease', 'host', 'interaction', 'human', 'virus', 'lung', 'community', 'bacterial', 'role', 'immune', 'ards', 'inflammation', 'computational']"
27,89,31821989,5135.0,0.04568527918781726,0.2520304568527919,0.21455776529140788,0.28950314841417596,197,161.36640610365367,11505559.896490017,5210178,0.34511889773383775,0.2365741203347401,0.4536636751329354,0.12093234794220577,"['tissue', 'cell', 'platform', 'cancer', 'imaging', 'image', 'patient', 'drug', 'organ', 'analysis', 'model', 'disease', 'tumor', 'immune', 'modeling']"
28,149,85646301,52942.0,0.11730769230769231,0.4320673076923077,0.4123932552280123,0.45174136015660316,1040,618.1469530131839,14151557.076219577,9193848,0.13322891819923519,0.07399979071613909,0.19245804568233127,0.09222728811304504,"['variant', 'genetic', 'genetic variant', 'genome', 'gene', 'disease', 'variation', 'sequencing', 'rare', 'human', 'asthma', 'functional', 'genomic', 'sequence', 'mutation']"
29,162,163755174,19473.0,0.2301255230125523,0.5007322175732217,0.46987438345826127,0.5315900516881822,478,118.91532660824505,81328962.1795607,8015389,0.37565407255903405,0.0582815960942496,0.6930265490238185,0.25611436531400616,"['pain', 'chronic', 'treatment', 'patient', 'opioid', 'brain', 'care', 'effect', 'assessment', 'management', 'mechanism', 'low', 'condition', 'intervention', 'acute']"
30,363,198597700,181002.0,0.17782909930715934,0.4709006928406466,0.45891941061763414,0.4828819750636591,3031,911.4002830848494,33607825.80212366,18830402,0.14419576285158864,0.11909626523829048,0.1692952604648868,0.004936324497479162,"['genetic', 'gene', 'disease', 'gwas', 'variant', 'association', 'phenotype', 'trait', 'risk', 'analysis', 'complex', 'locus', 'genetics', 'genomic', 'association study']"
31,192,78817136,19126.0,0.15261044176706828,0.4906961178045516,0.46730334585345934,0.5140888897556438,747,242.66296608392366,19393949.12581598,7603584,0.21861407959092097,0.1633810351751754,0.27384712400666655,0.11820616257336762,"['alcohol', 'alcohol use', 'prenatal', 'exposure', 'brain', 'fetal', 'facial', 'disorder', 'use disorder', 'consortium', 'adolescent', 'effect', 'risk', 'spectrum', 'intervention']"
32,376,161705675,31815.0,0.1267361111111111,0.4413628472222222,0.42260179274391574,0.46012390170052864,1152,196.74634177186422,83798229.2674826,32276237,0.465347653192193,0.41372072043147023,0.5169745859529158,0.013191298826364209,"['behavior', 'sleep', 'smoking', 'physical activity', 'activity', 'physical', 'intervention', 'pa', 'risk', 'behavioral', 'factor', 'sensor', 'social', 'model', 'obesity']"
33,315,111810750,276579.0,0.08867952744130403,0.3526917900403768,0.34515816077954226,0.3602254193012114,6687,2473.635137945144,12094664.553037465,17968383,0.09057167912795694,0.018362287089410387,0.16278107116650348,0.10810792423536433,"['program', 'training', 'student', 'science', 'trainee', 'training program', 'informatics', 'biomedical', 'graduate', 'neuroscience', 'faculty', 'biomedical informatics', 'course', 'computational', 'department']"
34,117,42957698,6394.0,0.04455445544554455,0.36064356435643563,0.33281215165351646,0.3884749770593548,404,148.84410240045918,4977843.780524659,2026147,0.09231224317440147,0.06954792577475158,0.11507656057405136,0.11564355043260859,"['nlp', 'text', 'language', 'natural language', 'language processing', 'information', 'natural', 'processing', 'record', 'report', 'patient', 'ehrs', 'electronic', 'knowledge', 'medical']"
35,78,36293233,12817.0,0.14824120603015076,0.43944723618090453,0.4071968339821152,0.47169763837969386,398,353.15123345445693,8316017.455038032,8679436,0.21722148575132502,0.1455344196899758,0.2889085518126743,0.2592777618510725,"['seizure', 'epilepsy', 'eeg', 'patient', 'brain', 'recording', 'activity', 'network', 'neural', 'stimulation', 'onset', 'surgery', 'detection', 'device', 'mri']"
36,75,28101407,1775.0,0.007407407407407408,0.17962962962962964,0.14258759276814803,0.21667166649111125,135,63.164097085957295,4067539.6245375085,3821255,0.11697596912112118,0.05106352375981424,0.18288841448242812,0.399824103842923,"['malaria', 'pregnancy', 'control', 'transmission', 'intervention', 'resistance', 'child', 'vector', 'collaboration', 'support', 'disease', 'infection', 'partner', 'surveillance', 'school']"
37,188,65296736,46584.0,0.06733393994540492,0.3280709736123749,0.3105609322591364,0.34558101496561344,1099,713.4200398623294,14589431.39817437,6223670,0.21419830861940523,0.1654365330513664,0.26296008418744404,0.07405134278047192,"['visual', 'object', 'vision', 'cortex', 'perception', 'neural', 'eye', 'stimulus', 'shape', 'representation', 'attention', 'recognition', 'image', 'human', 'brain']"
38,89,34147551,45120.0,0.09611451942740286,0.3647920927062031,0.34872810364649137,0.38085608176591484,1467,1321.3246244218215,28257444.190578073,13614660,0.6112635994430645,0.5548521916727852,0.6676750072133438,0.12389043926340777,"['exposure', 'environmental', 'mixture', 'chemical', 'prenatal', 'effect', 'pregnancy', 'child', 'birth', 'outcome', 'risk', 'function', 'ass', 'signature', 'early']"
39,194,57303845,14850.0,0.062381852551984876,0.36947069943289224,0.3447804782661026,0.3941609205996819,529,259.144914272332,7354636.458762402,2441150,0.10686212596182401,0.07599752056927506,0.13772673135437297,0.10779944074017962,"['language', 'child', 'word', 'infant', 'learning', 'statistical learning', 'acquisition', 'statistical', 'disorder', 'development', 'input', 'pattern', 'speech', 'proposed', 'natural language']"
40,113,48315627,29956.0,0.2247191011235955,0.5527287319422152,0.5272887510476194,0.5781687128368109,623,620.0064422220993,15659080.462467434,4946588,0.36910539103490475,0.24218605641220703,0.49602472565760247,0.16624927217376548,"['prostate', 'prostate cancer', 'cancer', 'men', 'biopsy', 'tumor', 'image', 'patient', 'mri', 'treatment', 'imaging', 'risk', 'detection', 'therapy', 'radiation']"
41,176,79514899,33557.0,0.12968299711815562,0.444956772334294,0.4208491103745978,0.46906443429399014,694,422.02153837861255,13951752.176719302,14750500,0.16882660017941514,0.12181075969308339,0.2158424406657469,0.05415972291469133,"['motor', 'movement', 'stimulation', 'spinal', 'control', 'signal', 'hand', 'neural', 'injury', 'brain', 'muscle', 'function', 'activity', 'interface', 'ed']"
