text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
BIOLOGICAL MONITORING FOR EXPOSURE TO COMPLEX MIXTURES The proposed work will investigate the patterns of chemical metabolites in the urine of people who have been exposed to chemical mixtures.  The short term objective of this work is to develop methods for measuring exposure to complex mixtures.  The work will involve the measurement of metabolites in urine with the aid of pattern recognition techniques.  The results of pattern recognition will then be used in the quantitation of exposure.  The long term objective of this work is the reduction of occupational and environmental disease by the improved identification and management of chemical exposure.  ,BIOLOGICAL MONITORING FOR EXPOSURE TO COMPLEX MIXTURES,3431163,R03OH002555,"['gas chromatography ', ' industry ', ' occupational hazard ', ' chemical carcinogen ', ' metabolism ', ' biohazard control ', ' halobiphenyl /halotriphenyl compound ', ' environmental contamination ', ' dosage ', ' chronic disease /disorder ', ' acute disease /disorder ', ' artificial intelligence ', ' urinalysis ', ' atomic absorption spectrometry ', ' clinical biomedical equipment ', ' ']",NIOSH,UNIVERSITY OF CALIFORNIA BERKELEY,R03,1988,19126,0.01890228482363026
"KNOWLEDGE ELICITATION FOR DEVELOPMENTAL RISK ASSESSMENT DESCRIPTION:  (Adapted from the Investigator's Abstract) The overall stated goal of this work is to advance the knowledge in the area of human risk assessment for developmental toxicants.  The specific objective for this application is to develop a rule-based expert system for the hazard characterization and exposure estimation steps in the human risk assessment process.  The purpose of such a system would be to assist individual counsellors in the human risk assessment area in their decision making process as they advise patients about developmental risks potentially incurred.  The developed system will then be tested prospectively using scenarios of patient environmental and occupational exposure to compare its accuracy with that of nationally recognized human risk assessment experts. The primary method to be used for knowledge elicitation will be interview of the expert by a knowledge engineer.  The ""rules-of thumb"" derived from multiple national experts will be submitted to a delphi process to gain convergence or divergence on the specific rules.  These rules will then be converted to a form suitable for knowledge representation in a computer program and one or more expert system models (as suggested by the need to test divergent rules) will be developed.  Experts will be asked to characterize the hazard dose-response, mechanism of action, etc.) for known developmental toxicants and to estimate the hazard exposure for a set of predetermined patient exposure scenarios.  Their performance will be compared with that of the computer system (and its programmed variations) to determine sensitivity, specificity, and positive and negative predictive value.  Any areas of discrepant performance between the model(s) and the experts will be analyzed to determine methods to improve the expert system, as well as what relationships should further be subjected to experimental testing.  ",KNOWLEDGE ELICITATION FOR DEVELOPMENTAL RISK ASSESSMENT,3253584,R01ES005307,"['toxicology information system ', ' environmental toxicology ', ' decision making ', ' embryo /fetus toxicology ', ' embryo /fetus drug adverse effect ', ' occupational hazard ', ' statistics /biometry ', ' information system analysis ', ' human ecology ', ' dosage ', ' teratogens ', ' artificial intelligence ', ' ']",NIEHS,UNIV OF ARKANSAS FOR MED SCIS,R01,1990,59956,0.08539129291738083
"KNOWLEDGE ELICITATION FOR DEVELOPMENTAL RISK ASSESSMENT DESCRIPTION:  (Adapted from the Investigator's Abstract) The overall stated goal of this work is to advance the knowledge in the area of human risk assessment for developmental toxicants.  The specific objective for this application is to develop a rule-based expert system for the hazard characterization and exposure estimation steps in the human risk assessment process.  The purpose of such a system would be to assist individual counsellors in the human risk assessment area in their decision making process as they advise patients about developmental risks potentially incurred.  The developed system will then be tested prospectively using scenarios of patient environmental and occupational exposure to compare its accuracy with that of nationally recognized human risk assessment experts. The primary method to be used for knowledge elicitation will be interview of the expert by a knowledge engineer.  The ""rules-of thumb"" derived from multiple national experts will be submitted to a delphi process to gain convergence or divergence on the specific rules.  These rules will then be converted to a form suitable for knowledge representation in a computer program and one or more expert system models (as suggested by the need to test divergent rules) will be developed.  Experts will be asked to characterize the hazard dose-response, mechanism of action, etc.) for known developmental toxicants and to estimate the hazard exposure for a set of predetermined patient exposure scenarios.  Their performance will be compared with that of the computer system (and its programmed variations) to determine sensitivity, specificity, and positive and negative predictive value.  Any areas of discrepant performance between the model(s) and the experts will be analyzed to determine methods to improve the expert system, as well as what relationships should further be subjected to experimental testing.  ",KNOWLEDGE ELICITATION FOR DEVELOPMENTAL RISK ASSESSMENT,3253586,R01ES005307,"['toxicology information system ', ' environmental toxicology ', ' female ', ' decision making ', ' embryo /fetus toxicology ', ' embryo /fetus drug adverse effect ', ' occupational hazard ', ' statistics /biometry ', ' information system analysis ', ' human ecology ', ' dosage ', ' teratogens ', ' artificial intelligence ', ' ']",NIEHS,EAST TENNESSEE STATE UNIVERSITY,R01,1991,44858,0.08539129291738083
"VIRTUAL REALITY EXPOSURE THERAPY FOR VETERANS WITH PTSD Post-traumatic stress disorder (PTSD) is one of the most disabling               psychopathological conditions affecting the veteran population.                  Approximately 15.2% of the men and 8.5% of the women stationed in                Vietnam were found to be suffering from PTSD 15 or more years after              their service. In the Atlanta metropolitan area, some 9000 Vietnam               veterans suffer from complete or partial PTSD. The psychological,                social, occupational and economic consequences of the disorder for               patients and their families are devastating. No therapeutic approach             has proven to be consistently effective in the management of combat-             related PTSD. The present proposal intends to exploit the potential              therapeutic effectiveness of recent advances in computer and display             technology referred to as Virtual Reality. Virtual reality exposure              (VRE) takes place in an immersive, computer-driven environment.                  Patients would be exposed to virtual Huey helicopters flying them over           the jungles of Vietnam.  They will be encouraged to relive their                 traumatic memories, much as in standard exposure therapy, but immersed           in Vietnam stimuli. Ultimate control is possible in the virtual                  environment, changing levels of intensity of exposure instantly. The             proposed project aims to develop virtual reality exposure therapy for            Vietnam veterans with PTSD, revise and perfect the treatment,                    construct a treatment manual, and gather preliminary evidence of its             efficacy in a small group design. A series of five case studies will             be run to develop and revise the treatment. Following this, Vietnam              veterans (n=40) with current DSM-IV PTSD diagnoses will be randomly              assigned to VRE or a wait-list control. Treatment will be delivered              in nine 60-minute individual sessions conducted over 5 weeks.                    Assessments will be conducted at pre-treatment, post-treatment and               follow-ups of 6 and 12 months post-treatment. Assessments will be                conducted by an independent assessor who will be kept blind to the               treatment condition. Objective clinician-rated and self report                   measures of PTSD will be incorporated.                                            ",VIRTUAL REALITY EXPOSURE THERAPY FOR VETERANS WITH PTSD,2034652,R21MH055555,"['adult human (19+) ', ' artificial intelligence ', ' computer system design /evaluation ', ' computer simulation ', ' human subject ', ' interview ', ' longitudinal human study ', ' psychological shock ', ' memory ', ' desensitization psychotherapy ', ' war /peace ', ' human therapy evaluation ', ' posttraumatic stress disorder ', ' veteran ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NIMH,EMORY UNIVERSITY,R21,1997,142410,0.08998958286683065
"TOOL TO ADJUST FOR SOURCE DECAY IN VACULAR IRRADIATION In the US, almost 400,000 patients annually receive balloon angioplasty          to improve arterial blood flow.  About 40 percent of these procedures            are unsuccessful because of restenosis, which is estimated to cost the           US health care system approximately 0.8-2 billion dollars annually.              Endo-vascular irradiation is a new and innovative approach offering the          potential of effective restenosis prevention.                                                                                                                     Almost all the used/proposed radionuclides have short radioactive half-          lives so that, during the useful life of the source, exposure times must         be continuously extended because of the decreasing source activity.              Since the exposure times are comparable to the half-time of sublethal            damage repair (T1/2), the biological effect of a given dose will vary            significantly over the practical lifetime of the source.                                                                                                          The goal is to produce a reliable user-friendly software tool allowing           the physician to find the optimal way to adjust for a given reduction            in the activity (and therefore the dose rate) of the source, so that the         biological effect will remain unchanged. The basic information required          is the T1/2 of the target cells, together with the other relevant                radiobiological response parameter (alpha/beta).  In Phase I, these will         be determined for one coronary artery smooth muscle cell line of human           origin, and a pilot computer program will be written and assessed, to            adjust exposure times to obtain a constant biologically effective dose           as the radioactive source decays and treatment times vary.                                                                                                        PROPOSED COMMERCIAL APPLICATION                                                  Restenosis costs the US health care system approximately 0.8-2 billion           dollars/yr.  Vascular irradiation is a new technique potentially                 offering effective restenosis prevention, and is likely to have                  widespread application.  Because the radioactive sources used decay over         their useful lifetime, a flexible tool giving biologically-based                 adjustments in the dose prescription for changes in dose rate will be            essential.                                                                        ",TOOL TO ADJUST FOR SOURCE DECAY IN VACULAR IRRADIATION,2645513,R43HL060365,"['clearance rate ', ' cell line ', ' radiation therapy dosage ', ' pharmacokinetics ', ' intravenous administration ', ' computer program /software ', ' computer system design /evaluation ', ' artificial intelligence ', ' catheterization ', ' computer assisted medical decision making ', ' ']",NHLBI,RADIO PROGRAMMES CORPORATION,R43,1998,74276,0.0635920850039694
"VIRTUAL REALITY EXPOSURE THERAPY FOR VETERANS WITH PTSD Post-traumatic stress disorder (PTSD) is one of the most disabling               psychopathological conditions affecting the veteran population.                  Approximately 15.2% of the men and 8.5% of the women stationed in                Vietnam were found to be suffering from PTSD 15 or more years after              their service. In the Atlanta metropolitan area, some 9000 Vietnam               veterans suffer from complete or partial PTSD. The psychological,                social, occupational and economic consequences of the disorder for               patients and their families are devastating. No therapeutic approach             has proven to be consistently effective in the management of combat-             related PTSD. The present proposal intends to exploit the potential              therapeutic effectiveness of recent advances in computer and display             technology referred to as Virtual Reality. Virtual reality exposure              (VRE) takes place in an immersive, computer-driven environment.                  Patients would be exposed to virtual Huey helicopters flying them over           the jungles of Vietnam.  They will be encouraged to relive their                 traumatic memories, much as in standard exposure therapy, but immersed           in Vietnam stimuli. Ultimate control is possible in the virtual                  environment, changing levels of intensity of exposure instantly. The             proposed project aims to develop virtual reality exposure therapy for            Vietnam veterans with PTSD, revise and perfect the treatment,                    construct a treatment manual, and gather preliminary evidence of its             efficacy in a small group design. A series of five case studies will             be run to develop and revise the treatment. Following this, Vietnam              veterans (n=40) with current DSM-IV PTSD diagnoses will be randomly              assigned to VRE or a wait-list control. Treatment will be delivered              in nine 60-minute individual sessions conducted over 5 weeks.                    Assessments will be conducted at pre-treatment, post-treatment and               follow-ups of 6 and 12 months post-treatment. Assessments will be                conducted by an independent assessor who will be kept blind to the               treatment condition. Objective clinician-rated and self report                   measures of PTSD will be incorporated.                                            ",VIRTUAL REALITY EXPOSURE THERAPY FOR VETERANS WITH PTSD,2635521,R21MH055555,"['adult human (19+) ', ' artificial intelligence ', ' computer system design /evaluation ', ' computer simulation ', ' human subject ', ' interview ', ' longitudinal human study ', ' psychological shock ', ' memory ', ' desensitization psychotherapy ', ' war /peace ', ' human therapy evaluation ', ' posttraumatic stress disorder ', ' veteran ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NIMH,EMORY UNIVERSITY,R21,1998,132141,0.08998958286683065
"Neural network model of noise-induced hearing loss DESCRIPTION:  The objective of the proposed work is to develop a prediction model using radial basis function neural network (RBFNN) that will predict the auditory consequences of excessive noise exposure in a chinchilla model. The RBFNN model will be fed training data from our existing database (chinchilla) consisting of noise exposure metrics and audiometric/histological/otoacoustic emission data acquired from previously exposed animals. Once trained, the model will be able to predict the auditory consequences of exposure to any noise environment characterized by ten noise metrics and five biological variables of the animals that are input to the model. There are two phases to this research. The first phase is the design of the system structure and implementation software (Year 1). The second phase involves training the system using an extensive database consisting of more than 2500 subjects on which comprehensive exposure and audiometric/histological data are available (Year 2). The training period will be an iterative process in which the RBFNN will be modified as training proceeds. The prediction model can also be used to design experimental conditions from which the model can be experimentally tested. The successful demonstration of the application of a RBFNN to the prediction of noise-induced auditory effects has considerable potential for application to the assessment of industrial and military noise environments for the protection of hearing in humans, and can result in a considerable savings in the amount of work/resources that are needed to develop new and improved noise standards. Specifically, given the many similarities in the response to noise of the chinchilla and the human, the model can be used to identify combinations of parameters of an exposure that are important determinants of damage that would also be applicable to human exposure conditions. The chinchilla model can be used as a template or a guide for developing a human model possibly from some of the existing human data from which current standards were developed. ",Neural network model of noise-induced hearing loss,6820323,R03OH008175,"['chinchilla ', ' artificial intelligence ', ' computer system design /evaluation ', ' computer program /software ', ' computer simulation ', ' noise induced deafness ', ' model design /development ', ' disease /disorder model ', ' noise biological effect ', ' environmental exposure ', ' ']",NIOSH,PLATTSBURGH STATE UNIVERSITY,R03,2004,71000,0.10267997681827795
"Neural network model of noise-induced hearing loss DESCRIPTION:  The objective of the proposed work is to develop a prediction model using radial basis function neural network (RBFNN) that will predict the auditory consequences of excessive noise exposure in a chinchilla model. The RBFNN model will be fed training data from our existing database (chinchilla) consisting of noise exposure metrics and audiometric/histological/otoacoustic emission data acquired from previously exposed animals. Once trained, the model will be able to predict the auditory consequences of exposure to any noise environment characterized by ten noise metrics and five biological variables of the animals that are input to the model. There are two phases to this research. The first phase is the design of the system structure and implementation software (Year 1). The second phase involves training the system using an extensive database consisting of more than 2500 subjects on which comprehensive exposure and audiometric/histological data are available (Year 2). The training period will be an iterative process in which the RBFNN will be modified as training proceeds. The prediction model can also be used to design experimental conditions from which the model can be experimentally tested. The successful demonstration of the application of a RBFNN to the prediction of noise-induced auditory effects has considerable potential for application to the assessment of industrial and military noise environments for the protection of hearing in humans, and can result in a considerable savings in the amount of work/resources that are needed to develop new and improved noise standards. Specifically, given the many similarities in the response to noise of the chinchilla and the human, the model can be used to identify combinations of parameters of an exposure that are important determinants of damage that would also be applicable to human exposure conditions. The chinchilla model can be used as a template or a guide for developing a human model possibly from some of the existing human data from which current standards were developed. ",Neural network model of noise-induced hearing loss,6941215,R03OH008175,"['chinchilla ', ' artificial intelligence ', ' computer system design /evaluation ', ' computer program /software ', ' computer simulation ', ' noise induced deafness ', ' model design /development ', ' disease /disorder model ', ' noise biological effect ', ' environmental exposure ', ' ']",NIOSH,PLATTSBURGH STATE UNIVERSITY,R03,2005,71735,0.10267997681827795
"Computational Toxicity Assessment Using Omic Data    DESCRIPTION (provided by applicant):  The application of modern high throughput genomic and metabonomic technologies to the field of toxicology will provide significant breakthroughs and advances. By simultaneously looking at data on gene expression and metabolite concentrations, a more accurate and complete picture of cellular behavior can be determined. Using statistical and mathematical algorithms applied to high throughput data, toxicant exposure characterization will be computed including identification of type of exposure and estimates of dose amount. In the current proposal, we intend to apply the latest multivariate linear and non-linear statistical and mathematical techniques to find subtle and complex patterns in the data that are consistent with validated samples of known toxic exposure. By using supervised machine learning techniques, training data with cross-validated measurements will be used to quantitatively measure the accuracy of the proposed statistical techniques. By applying these techniques to a wide variety of both public and in house data samples consisting of gene expression data and metabolomic NMR concentration data, small correlations and patterns can be measured and used to characterize the type and amount of environmental and toxicant exposure to host organisms. The basic research carried out in this proposal can result in a useful analysis tool that has a broad applications in drug discovery as well as diagnostic applications in monitoring of host organism exposure to harmful substances.         ",Computational Toxicity Assessment Using Omic Data,6882458,R43ES013595,"['gene expression ', ' mathematics ', ' statistics /biometry ', ' toxicology ', ' technology /technique development ', ' data management ', ' high throughput technology ', ' environmental exposure ', ' metabolomics ', ' ']",NIEHS,"GENOMATICA, INC.",R43,2005,119621,0.105194516779482
"Biosurveillance/SNOMED-CT Natural Language Processing Bioterrorism remains a significant threat to our public health. Early identification of an increased rate of occurance of patient presentations consistent with an exposure to an agent of bioterrorism is one important method to contain bioterror attacks and effect more rapid treatment of exposed individuals. Often presentations consistent with an exposure to an agent of bioterrorism occur in significant numbers prior to the recognition that a bioterrorism related exposure has occurred. This presents an opportunity to capture and analyze signals from patient records. We propose to provide an abstraction of automated clinical information from the clinical record (section by section) that will be coded using SNOMED-CT which can serve as the substrate for surveillance data. We believe that this data (sets of codes by section of the clinical record) which holds the important and salient medical facts (codes) regarding the patients' presentation, findings, medications, allergies and co-morbidities could be abstracted from clinical records. In this study, we will analyze SNOMED-CT's ability to provide adequate content coverage for constellations of symptoms associated with exposures to agents of bioterrorism (i.e. Anthrax, Small Pox, Ricin, and Radiation exposure). Our method builds on the considerable body of research already available within our laboratory. We have been researching methods for codifying medical content using controlled medical vocabularies since 1987. For this study, we will employ the Mayo Vocabulary Server (MVS) developed in the Mayo Laboratory of Biomedical Informatics and has been used at Mayo, Johns Hopkins University and the VA medical centers all with great success. Our performanc2 of the MVS toolkit has been validated for diagnoses where we showed a sensitivity of 99.7% and a specificity of 97.9%. This proposal deals with practical issues that lead the way toward interoperable data. The fruits of this research will assist our national initiatives to pave the way toward a safe and effective BioSecure biosurveillance solution.  ",Biosurveillance/SNOMED-CT Natural Language Processing,7098649,R01PH000022,"['computer assisted diagnosis ', ' disease outbreak ', ' communicable disease diagnosis ', ' artificial intelligence ', ' computer system design /evaluation ', ' early diagnosis ', ' rapid diagnosis ', ' environmental health ', ' public health ', ' medical record ', ' abstracting ', ' vocabulary development for information system ', ' model design /development ', ' mathematical model ', ' human data ', ' bioterrorism /chemical warfare ', ' biohazard detection ', ' ']",PHPPO,MAYO CLINIC ROCHESTER,R01,2005,514616,0.06374027231537951
