text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS Detailed cytogenetic banding analysis will be applied to a variety of human cancers to assess directly clonal karyotypic abnormalities.  Sequential chromosome studies will be conducted using a new cytogenetic procedure which samples tumor cells grown in an in vitro bioassay capable of supporting colony formation from a wide variety of human cancers.  Specific time points for sequential analysis will be:  (1)\at diagnosis (prior to therapy); (2)\following cessation of therapy (if measurable residual disease); and (3)\at relapse.  Patients with solid tumors and malignant effusions from breast, ovary, and lung cancer or patients with neuroblastoma will be studied.  The objectives are to assess the clonal karyotypic evolution in primary and metastatic lesions as a response to time and treatment.  Additionally, the karyology of tumor colony-forming cells exposed but resistant to in vitro incubation with various chemotherapeutic agents will be compared to unexposed control cultures. Selective action of these drugs on karyotypic clonal expansion or contraction will be assessed and results compared to measurable in vivo selection at the time of recurrence of disease.  Finally, specific molecular probes for subsegments of chromosomal DNA will be employed to cytogenetically characterize further clonogenic tumor cells.  Emphasis will be directed toward human oncogenic sequences, which will be mapped in normal and malignant cells to identify their chromosomal domain.  (K)   ",CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS,3168720,R01CA029476,"['clone cells ', ' stainings ', ' radiotracer ', ' autoradiography ', ' neoplasm /cancer therapy ', ' neoplastic growth ', ' neoplasm /cancer remission /regression ', ' bladder neoplasm ', ' ovary neoplasms ', ' neoplasm /cancer genetics ', ' molecular oncology ', ' human tissue ', ' gene frequency ', ' karyotype ', ' oncogenes ', ' natural gene amplification ', ' cytogenetics ', ' chromosome disorders ', ' drug resistance ', ' biopsy ', ' computer data analysis ', ' artificial intelligence ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1985,86760,0.17669178703408966
"ULTRASOUND HYPERTHERMIA SYSTEM FOR CANCER THERAPY The goal of this program is to design, develop, and evaluate a state-of-the-art system for ultrasonically inducing local hyperthermia in humans for use in cancer therapy.  The program is composed to several interconnected subgoals which are:  1) To continue development of existing computer programs used for transducer design and beam pattern evaluation, thermal exposure calculations and resulting temperature distributions.  2) To design and evaluate ultrasound transducers that are optimised for inducing hyperthermia.  3) Install transducers with appropriate power supplies and controllers in a modified diagnostic ultrasound scanner.  The central unit is a commercial OCTOSON digital ultrasound imaging system.  We will add a number of additional heating transducers to the gantry in out-rigger fashion.  Each transducer will be separately driven by its own power amplifier and driver.  The drivers will be driven by a micro-processor based control unit.  Temperatures at varius important sites within the patient will be measured with thermocouples or other devices and made available to the operator and to the control unit by means of a data acquisition system.  4) Design and install a hardware and software link between temperature monitoring devices on subjects and the microprocessor controllers within the imager for the purpose of automating the delivery of thermal dose.  5) Evaluate the system with phantoms.  6) Evaluate the system with animals.  The purpose of the animal studies will be two-fold: a) determine whether focused ultrasound can be effectively delivered to deep seated abdominal masses without excessive heating of adjacent critical normal organs.  b) Determine initial antitumor effects and normal tissue toxicities resulting from such treatment in pet animals with spontaneous tumors, i.e. Phase I/II Preclinical Trials.  The animal portion of this project has been planned to solve the technical problems of safely and effectively heating deep seated abdominal tumors with focused ultrasound. 7) Evaluate the system with humans.  a) Evaluate ability of the proposed system to achieve prescribed thermal distributions in human tumors, b) evaluate toxicity associated with the proposed ultrasound hyperthermia technique, c) compare the thermal distributions and temperature patterns achieved with the proposed device to those achieved with other hyperthermia devices, d) evaluate the imaging capability of the device, e) evaluate tumor response rates and duration of response rates and duration of response.  ",ULTRASOUND HYPERTHERMIA SYSTEM FOR CANCER THERAPY,3171664,R01CA033922,"['ultrasound therapy ', ' ultrasound biological effect ', ' ultrasonography ', ' image processing ', ' neoplasm /cancer thermotherapy ', ' abdomen neoplasm ', ' artificial intelligence ', ' computer assisted diagnosis ', ' clinical biomedical equipment ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1985,162164,0.09098905162045322
"PROTEIN MARKERS OF RENAL CELL CARCINOMA The molecular events associated with the development of renal cell carcinoma are essentially unknown and useful biochemical markers for this tumor are not available.  High-resolution protein separation techniques have been used in preliminary experiments to identify a group of proteins which are associated with the tumor, but absent or significantly reduced in normal renal cortex.  This application has as its long-term objective the understanding of the role these proteins play in the expression of the malignant phenotype and the determination of whether serum, urine, or tissue assays for these proteins are of clinical relevance.  The first specific aim of this proposal concerns the production of monoclonal antibodies to these proteins through the immunization of mice with protein spots cut from two-dimensional electrophoresis gels, a recently developed technique.  The second aim deals with the use of these antibodies to help isolate and characterize the proteins as to molecular weight, subunit composition, glycosylation, cellular localization, and tissue specificity. These studies will use two-dimensional electrophoresis, affinity chromatography, and immunohistochemical staining.  The third specific aim deals with the evaluation of three established renal cell carcinoma-derived cell lines as model systems.  Quantitative computer-aided pattern analysis will be used to compare two-dimensional gels of the cultured cells and tumor tissue, and immunologic methods will also be used to confirm the presence or absence of the carcinoma-associated proteins in the cultured cells.  Specific aim four will be to determine by immunoassay if any of the carcinoma-associated proteins or circulating antibodies to these proteins are present in the serum of patients with this tumor.  If so, preliminary studies will be initiated to determine the potential clinical usefulness for the detection, staging, or typing of renal tumors.  The studies outlined here should provide fundamental information about the biochemistry, cell biology, and clinical chemistry of a group of proteins associated with renal cell carcinoma and provide the necessary tools and information to pursue one or several of these proteins in greater detail in the future.  Moreover, should clinically useful markers be developed, this would point the way towards the use of these same methods in other tumor systems.  (1)   ",PROTEIN MARKERS OF RENAL CELL CARCINOMA,3446812,R23CA040936,"['urine ', ' cell bank /registry ', ' radiotracer ', ' autoradiography ', ' gel electrophoresis ', ' affinity chromatography ', ' kidney neoplasms ', ' tumor antigens ', ' neoplasm /cancer genetics ', ' neoplasm /cancer immunodiagnosis ', ' neoplasm /cancer classification /staging ', ' molecular oncology ', ' carcinoma ', ' radioimmunoassay ', ' monoclonal antibody ', ' human tissue ', ' histochemistry /cytochemistry ', ' gene expression ', ' genetic markers ', ' artificial intelligence ', ' hybridomas ', ' blood proteins ', ' ']",NCI,UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,R23,1985,55894,0.22652884844339835
"AUTOMATED CANCER CELL DIAGNOSIS BY THE TICAS METHOD The goal of this research is to study high-resolution image analysis of cervical cells for diagnostic assessment of patients.  The discovery of the marker features for the presence of dysplasia or malignant disease expressed in ""normal appearing"" intermediate cells from the ectocervix has affected the very strategy of prescreening for cervical cancer.  If confirmed on a large database of patients, the finding of frank tumor cells could be replaced by the statistical assessment of a limited sample of a patient's intermediate cells to ascertain whether visual review of the patient's sample is required.  Complementing the analysis of marker features in cells coming from normal patients, patients with dysplasia, with carcinoma in situ, and with invasive cancer, a new technique has been developed to measure the ploidy of cells appearing in Papanicolaou smears and histological sections.  It appears that the rapid availability of this new kind of information may add significant, new prognostic dimensions to the diagnostic techniques being developed.  The statistical distribution of the DNA content in individual nuclei has been shown to be significantly correlated with the malignancy of tumors and the patient prognosis.  The high-resolution technique for ploidy measurement is proven to be precise, accurate, and fast.  We have now completed the measurement of 50 cases designated as either dysplastic or having carcinoma in situ.  For each case, this involves the collection of:  (1)\intermediate blue cell images from vaginal, cervical, and endocervical smear preparations; (2)\dysplastic cell images from dysplasia cases; (3)\carcinoma in situ cell images from carcinoma in situ cases; (4)\DNA-ploidy patterns of both normal and abnormal cells from the cytology preparations; and (5)\DNA-ploidy patterns of both normal and abnormal cells from histological specimens obtained by biopsy.  DNA results are now routinely produced with a variety of parameters that are being correlated with the results of discriminant analysis on the intermediate blue cell populations.  (3)   ",AUTOMATED CANCER CELL DIAGNOSIS BY THE TICAS METHOD,3163737,R01CA013271,"['stainings ', ' epithelium ', ' longitudinal human study ', ' densitometry ', ' photomicrography ', ' image processing ', ' cancer registry /resource ', ' preneoplastic state ', ' cervix neoplasms ', ' uterus neoplasms ', ' ovary neoplasms ', ' neoplasm /cancer diagnosis ', ' neoplasm /cancer classification /staging ', ' cellular oncology ', ' carcinoma ', ' statistics /biometry ', ' videotape /videodisc ', ' television ', ' human subject ', ' histopathology ', ' histochemistry /cytochemistry ', ' automated medical record system ', ' patient /disease registry ', ' cytogenetics ', ' genetic markers ', ' prognosis ', ' cervical /vaginal smear ', ' mass screening ', ' computer graphics /printing ', ' online computer ', ' artificial intelligence ', ' cell sorting ', ' computer assisted diagnosis ', ' ']",NCI,UNIVERSITY OF CHICAGO,R01,1985,301579,0.0743749829932284
"PROTEIN MARKERS OF RENAL CELL CARCINOMA The molecular events associated with the development of renal cell carcinoma are essentially unknown and useful biochemical markers for this tumor are not available.  High-resolution protein separation techniques have been used in preliminary experiments to identify a group of proteins which are associated with the tumor, but absent or significantly reduced in normal renal cortex.  This application has as its long-term objective the understanding of the role these proteins play in the expression of the malignant phenotype and the determination of whether serum, urine, or tissue assays for these proteins are of clinical relevance.  The first specific aim of this proposal concerns the production of monoclonal antibodies to these proteins through the immunization of mice with protein spots cut from two-dimensional electrophoresis gels, a recently developed technique.  The second aim deals with the use of these antibodies to help isolate and characterize the proteins as to molecular weight, subunit composition, glycosylation, cellular localization, and tissue specificity. These studies will use two-dimensional electrophoresis, affinity chromatography, and immunohistochemical staining.  The third specific aim deals with the evaluation of three established renal cell carcinoma-derived cell lines as model systems.  Quantitative computer-aided pattern analysis will be used to compare two-dimensional gels of the cultured cells and tumor tissue, and immunologic methods will also be used to confirm the presence or absence of the carcinoma-associated proteins in the cultured cells.  Specific aim four will be to determine by immunoassay if any of the carcinoma-associated proteins or circulating antibodies to these proteins are present in the serum of patients with this tumor.  If so, preliminary studies will be initiated to determine the potential clinical usefulness for the detection, staging, or typing of renal tumors.  The studies outlined here should provide fundamental information about the biochemistry, cell biology, and clinical chemistry of a group of proteins associated with renal cell carcinoma and provide the necessary tools and information to pursue one or several of these proteins in greater detail in the future.  Moreover, should clinically useful markers be developed, this would point the way towards the use of these same methods in other tumor systems.  (1)   ",PROTEIN MARKERS OF RENAL CELL CARCINOMA,3446813,R23CA040936,"['urine ', ' cell bank /registry ', ' radiotracer ', ' autoradiography ', ' gel electrophoresis ', ' affinity chromatography ', ' kidney neoplasms ', ' tumor antigens ', ' neoplasm /cancer genetics ', ' neoplasm /cancer immunodiagnosis ', ' neoplasm /cancer classification /staging ', ' molecular oncology ', ' carcinoma ', ' radioimmunoassay ', ' monoclonal antibody ', ' human tissue ', ' histochemistry /cytochemistry ', ' gene expression ', ' genetic markers ', ' artificial intelligence ', ' hybridomas ', ' blood proteins ', ' ']",NCI,UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,R23,1986,50044,0.22652884844339835
"MICROWAVE PHASED ARRAY FOR HYPERTHERMIA CANCER THERAPY The goal of this project is to develop a prototype microwave phased array applicator for local tumor hyperthermia therapy.  The therapeutic effectiveness of ionizing radiation therapy can be improved by the focused application of heat to the tumor.  The use of microwaves for the generation of local hyperthermia has been successfully applied in both animal and clinical studies.  However, current designs for microwave applicators heat only superficial tumors and must be mechanically moved in order to change the power distribution in the tumor and surrounding normal tissues.  The specific aims of the proposed Phase I study are designed to develop new techniques for producing local tumor hyperthermia using microwaves. Preliminary studies have resulted in a new design for a microwave phased array hyperthermia applicator.  The proposed Phase I studies will allow development of this existing design into a working prototype microwave hyperthermia applicator system.  This applicator system will consist of a microwave phased array applicator, a microwave power amplifier and distribution network, and a computer control system for the applicator. This new microwave phased array applicator system will have the capability of focusing microwave energy more effectively in tissue than presently available clinical devices and the location of the focus will be electronically rather than mechanically scanned in order to produce a uniform tumor temperature distribution without overheating surrounding normal tissues.  The results of the Phase I studies will provide a basis for human clinical trials of combined radiation and hyperthermia therapy.  ",MICROWAVE PHASED ARRAY FOR HYPERTHERMIA CANCER THERAPY,3491629,R43CA044078,"['hyperthermia therapy ', ' microwave radiation ', ' neoplasm /cancer thermotherapy ', ' neoplasm /cancer radiation therapy ', ' artificial intelligence ', ' computers ', ' clinical biomedical equipment ', ' ']",NCI,"LABTHERMICS TECHNOLOGIES, INC.",R43,1986,50000,0.15607077582539322
"ULTRASOUND HYPERTHERMIA SYSTEM FOR CANCER THERAPY The goal of this program is to design, develop, and evaluate a state-of-the-art system for ultrasonically inducing local hyperthermia in humans for use in cancer therapy.  The program is composed to several interconnected subgoals which are:  1) To continue development of existing computer programs used for transducer design and beam pattern evaluation, thermal exposure calculations and resulting temperature distributions.  2) To design and evaluate ultrasound transducers that are optimised for inducing hyperthermia.  3) Install transducers with appropriate power supplies and controllers in a modified diagnostic ultrasound scanner.  The central unit is a commercial OCTOSON digital ultrasound imaging system.  We will add a number of additional heating transducers to the gantry in out-rigger fashion.  Each transducer will be separately driven by its own power amplifier and driver.  The drivers will be driven by a micro-processor based control unit.  Temperatures at varius important sites within the patient will be measured with thermocouples or other devices and made available to the operator and to the control unit by means of a data acquisition system.  4) Design and install a hardware and software link between temperature monitoring devices on subjects and the microprocessor controllers within the imager for the purpose of automating the delivery of thermal dose.  5) Evaluate the system with phantoms.  6) Evaluate the system with animals.  The purpose of the animal studies will be two-fold: a) determine whether focused ultrasound can be effectively delivered to deep seated abdominal masses without excessive heating of adjacent critical normal organs.  b) Determine initial antitumor effects and normal tissue toxicities resulting from such treatment in pet animals with spontaneous tumors, i.e. Phase I/II Preclinical Trials.  The animal portion of this project has been planned to solve the technical problems of safely and effectively heating deep seated abdominal tumors with focused ultrasound. 7) Evaluate the system with humans.  a) Evaluate ability of the proposed system to achieve prescribed thermal distributions in human tumors, b) evaluate toxicity associated with the proposed ultrasound hyperthermia technique, c) compare the thermal distributions and temperature patterns achieved with the proposed device to those achieved with other hyperthermia devices, d) evaluate the imaging capability of the device, e) evaluate tumor response rates and duration of response rates and duration of response.  ",ULTRASOUND HYPERTHERMIA SYSTEM FOR CANCER THERAPY,3171665,R01CA033922,"['ultrasound therapy ', ' ultrasound biological effect ', ' ultrasonography ', ' image processing ', ' neoplasm /cancer thermotherapy ', ' abdomen neoplasm ', ' artificial intelligence ', ' computer assisted diagnosis ', ' clinical biomedical equipment ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1986,124715,0.09098905162045322
"CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS Detailed cytogenetic banding analysis will be applied to a variety of human cancers to assess directly clonal karyotypic abnormalities.  Sequential chromosome studies will be conducted using a new cytogenetic procedure which samples tumor cells grown in an in vitro bioassay capable of supporting colony formation from a wide variety of human cancers.  Specific time points for sequential analysis will be:  (1)\at diagnosis (prior to therapy); (2)\following cessation of therapy (if measurable residual disease); and (3)\at relapse.  Patients with solid tumors and malignant effusions from breast, ovary, and lung cancer or patients with neuroblastoma will be studied.  The objectives are to assess the clonal karyotypic evolution in primary and metastatic lesions as a response to time and treatment.  Additionally, the karyology of tumor colony-forming cells exposed but resistant to in vitro incubation with various chemotherapeutic agents will be compared to unexposed control cultures. Selective action of these drugs on karyotypic clonal expansion or contraction will be assessed and results compared to measurable in vivo selection at the time of recurrence of disease.  Finally, specific molecular probes for subsegments of chromosomal DNA will be employed to cytogenetically characterize further clonogenic tumor cells.  Emphasis will be directed toward human oncogenic sequences, which will be mapped in normal and malignant cells to identify their chromosomal domain.  (K)   ",CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS,3168721,R01CA029476,"['clone cells ', ' stainings ', ' radiotracer ', ' autoradiography ', ' neoplasm /cancer therapy ', ' neoplastic growth ', ' neoplasm /cancer remission /regression ', ' bladder neoplasm ', ' ovary neoplasms ', ' neoplasm /cancer genetics ', ' molecular oncology ', ' human tissue ', ' gene frequency ', ' karyotype ', ' oncogenes ', ' natural gene amplification ', ' cytogenetics ', ' chromosome disorders ', ' drug resistance ', ' biopsy ', ' computer data analysis ', ' artificial intelligence ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1986,105191,0.17669178703408966
"ULTRASOUND HYPERTHERMIA SYSTEM FOR CANCER THERAPY Hyperthermia has been shown to be efficacious in the treatment of many tumors despite the limited capabilities of the available heating technologies, which have been constrained by the short history of modern clinical hyperthermia.  One developing, non- invasive heating technology with the potential to tailor power deposition patterns to individual tumors and to allow multipoint temperature control is scanned, focussed ultrasound.  We have developed such a system and propose (1) to perform phase 1 studies involving human tumors at a variety of locations to determine which tumors and sites can be effectively treated by this modality, (2) to develop a computerized treatment planning system to allow the ultrasound scanning pattern to be individualized and optimized for each patient, (3) to extend our current, single point feedback control system to a multipoint controller to give improved control over tumor temperature distributions, and (4) to perform animal experiments to obtain important knowledge concerning the interactions between ultrasound and normal and tumor tissues.  The clinical studies will investigate the temperature distributions in different tumors and locations as a function of our system parameters (transducer choice, feedback algorithm, scanning speed and pattern), and the limitations of scanned focussed ultrasound imposed by pain and other normal tissue toxicity, abdominal gas, tissue inhomogeneities and interfaces, and the available utltrasonic treatment window.  The treatment planning approach will use serial CT scans of the patient, pretreatment measurements of the tumor blood perfusion values and ultrasonic absorption coefficients, and computerized treatment simulations.  The multipoint feedback control system will utilize the know locations of the temperature sensors to vary power as a function of position.  The animal studies will investigate the possible utilization of nonlinear effects (including a determination of potential cavitation problems), the in vivo absorption coefficients in different tissues, the distortion of the high power ultrasound beam while passing through multiple tissues, and the power deposition at soft tissuebone and-gas interfaces.  These studies will give a scientific basis for the improved design and application of scanned focussed ultrasound.  ",ULTRASOUND HYPERTHERMIA SYSTEM FOR CANCER THERAPY,3171662,R01CA033922,"['cytotoxicity ', ' ultrasound therapy ', ' computed axial tomography ', ' ultrasound biological effect ', ' ultrasonography ', ' image processing ', ' neoplasm /cancer thermotherapy ', ' combination cancer therapy ', ' abdomen neoplasm ', ' artificial intelligence ', ' computer assisted diagnosis ', ' clinical biomedical equipment ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1987,173492,0.21213056097327815
"CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS Detailed cytogenetic banding analysis will be applied to a variety of human cancers to assess directly clonal karyotypic abnormalities.  Sequential chromosome studies will be conducted using a new cytogenetic procedure which samples tumor cells grown in an in vitro bioassay capable of supporting colony formation from a wide variety of human cancers.  Specific time points for sequential analysis will be:  (1)\at diagnosis (prior to therapy); (2)\following cessation of therapy (if measurable residual disease); and (3)\at relapse.  Patients with solid tumors and malignant effusions from breast, ovary, and lung cancer or patients with neuroblastoma will be studied.  The objectives are to assess the clonal karyotypic evolution in primary and metastatic lesions as a response to time and treatment.  Additionally, the karyology of tumor colony-forming cells exposed but resistant to in vitro incubation with various chemotherapeutic agents will be compared to unexposed control cultures. Selective action of these drugs on karyotypic clonal expansion or contraction will be assessed and results compared to measurable in vivo selection at the time of recurrence of disease.  Finally, specific molecular probes for subsegments of chromosomal DNA will be employed to cytogenetically characterize further clonogenic tumor cells.  Emphasis will be directed toward human oncogenic sequences, which will be mapped in normal and malignant cells to identify their chromosomal domain.  (K)   ",CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS,3168722,R01CA029476,"['clone cells ', ' stainings ', ' radiotracer ', ' autoradiography ', ' neoplasm /cancer therapy ', ' neoplastic growth ', ' neoplasm /cancer remission /regression ', ' bladder neoplasm ', ' ovary neoplasms ', ' neoplasm /cancer genetics ', ' molecular oncology ', ' human tissue ', ' gene frequency ', ' karyotype ', ' oncogenes ', ' natural gene amplification ', ' cytogenetics ', ' chromosome disorders ', ' drug resistance ', ' biopsy ', ' computer data analysis ', ' artificial intelligence ', ' antineoplastics ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1987,113872,0.17669178703408966
