Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,253,93164941,25525.0,0.12442396313364056,0.4101382488479262,0.38825009164303204,0.4320264060528204,868,273.9764521506003,26771343.697918713,15813455,0.2508758678713258,0.22332201191240075,0.2784297238302509,0.06854943518134483,"['tumor', 'cancer', 'imaging', 'treatment', 'patient', 'therapy', 'radiation', 'image', 'response', 'cell', 'brain', 'tissue', 'mri', 'planning', 'tool']"
1,720,268079630,107828.0,0.06834429511009436,0.31585644838432936,0.3058959376652026,0.3258169591034561,3497,402.22377209338885,89997347.2034855,53435425,0.3737799962414335,0.2736422881683447,0.4739177043145223,-0.02084947786748829,"['software', 'phase', 'model', 'analysis', 'surgical', 'assessment', 'algorithm', 'tool', 'technology', 'disease', 'application', 'diagnostic', 'learning', 'user', 'classification']"
2,315,110668319,60769.0,0.08966461327857632,0.3510609171800136,0.33471759486050306,0.3674042394995241,1461,549.1092712811515,28235880.673158925,16298143,0.26685616925920264,0.18360350769647554,0.35010883082192973,-0.003059445983487749,"['prostate', 'cancer', 'prostate cancer', 'mass', 'biomarkers', 'disease', 'spectrometry', 'liver', 'metabolomics', 'patient', 'analysis', 'network', 'protein', 'biomarker', 'peptide']"
3,288,238349247,116198.0,0.15776699029126215,0.4506588072122053,0.4384363924237437,0.4628812220006669,2884,487.51150449407544,128378134.33981284,56119989,0.40702026333109814,0.34694464183073903,0.46709588483145725,0.1483357848827656,"['ad', 'alzheimer', 'disease', 'alzheimer disease', 'dementia', 'cognitive', 'disease ad', 'alzheimer s', 'brain', 's disease', 'biomarkers', 'risk', 'imaging', 's', 'pathology']"
4,148,77445330,42132.0,0.09022556390977443,0.3758145363408521,0.35370630177185874,0.39792277090984546,798,544.0224736598061,15737388.722081663,9761047,0.1640697591350985,0.0937669385246903,0.23437257974550668,0.08943737844431696,"['variant', 'genetic', 'genome', 'genetic variant', 'sequencing', 'variation', 'disease', 'gene', 'human', 'splicing', 'rare', 'sequence', 'mutation', 'functional', 'genomic']"
5,162,82868737,40973.0,0.19005328596802842,0.5106127886323268,0.4913809214853181,0.5298446557793356,1126,494.4325385338019,46559819.447813146,18577932,0.4842933601296076,0.41496456321781305,0.5536221570414022,0.03002273902900097,"['care', 'caregiver', 'quality', 'patient', 'dementia', 'health care', 'intervention', 'home', 'outcome', 'disparity', 'improve', 'healthcare', 'support', 'population', 'provider']"
6,220,73203879,20213.0,0.1407766990291262,0.42348300970873787,0.4012766844072688,0.4456893350102069,824,276.1192477245639,12184335.271090057,9344879,0.15666730450726118,0.12305405882804543,0.19028055018647694,0.13577100951644153,"['breast', 'breast cancer', 'cancer', 'woman', 'risk', 'tumor', 'screening', 'patient', 'imaging', 'biopsy', 'model', 'radiologist', 'image', 'decision', 'detection']"
7,144,79802405,9541.0,0.16046511627906976,0.4745348837209303,0.4430117544324595,0.506058013009401,430,119.55780029436455,35093456.11338747,16257464,0.36382530760833315,0.3139004439401985,0.4137501712764678,0.04972283519117225,"['depression', 'treatment', 'symptom', 'adolescent', 'mood', 'youth', 'disorder', 'response', 'individual', 'intervention', 'outcome', 'patient', 'brain', 'neural', 'anxiety']"
8,667,283762916,147734.0,0.0640713706407137,0.3040754257907542,0.2921963106498509,0.3159545409316575,2466,520.6247598611511,75230412.01455054,40008852,0.23890659396288197,0.21764649483264661,0.2601666930931173,0.011346302474844696,"['neural', 'brain', 'circuit', 'visual', 'neuron', 'memory', 'cortex', 'activity', 'learning', 'behavior', 'model', 'stimulus', 'sensory', 'object', 'representation']"
9,376,164190875,52702.0,0.14365971107544143,0.4656701444622792,0.4527817399274324,0.478558548997126,2492,320.98007882593964,120446725.47755061,53037466,0.6188274858705077,0.5231344036727922,0.7145205680682233,-0.002853246372486038,"['risk', 'factor', 'risk factor', 'patient', 'intervention', 'prediction', 'disease', 'model', 'opioid', 'risk prediction', 'diabetes', 'psychosis', 'individual', 'outcome', 'identify']"
