text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"EXPERT SYSTEM IN THE DIAGNOSIS OF LYMPHOMA AND LEUKEMIA The diagnosis of hematologic malignancies requires many qualitative              ancillary tests to substantiate the impressions made from hematoxylin and        eosin stained slides.  We propose to use artificial intelligence                 techniques to expedite and integrate evaluation of information received          form histologic morphology, special chemical and enzymatic stains,               immunoperoxidase stains, flow cytometry, and molecular diagnostic studies.       The goals for this fellowship include:  1)  design and implement a               database of the important clinical laboratory variables relevant to the          diagnosis of hematologic malignancies, 2) develop an expert system based         on knowledge-based rules derived from the medical literature and from            internal clinical material, and 3) validate the system with retrospective        and prospective clinical data.  To accomplish these goals and to build           this expert system, techniques from two major disciplines in computer            science will be applied.  First, the relational model of database                management will be used to store and retrieve clinical data.  Second,            artificial intelligence techniques such as predicate calculus, case-based        reasoning, neural networks, and fuzzy logic will be used to develop this         expert system.                                                                    n/a",EXPERT SYSTEM IN THE DIAGNOSIS OF LYMPHOMA AND LEUKEMIA,2907150,F38LM000061,"['artificial intelligence', ' blood disorder diagnosis', ' computer assisted diagnosis', ' computer assisted medical decision making', ' computer data analysis', ' data management', ' diagnosis design /evaluation', ' human data', ' information systems', ' leukemia', ' lymphoma', ' mathematical model', ' neoplasm /cancer diagnosis']",NLM,UNIVERSITY OF MARYLAND BALTIMORE,F38,1999,53694,0.02688286139961707
"EXPERT SYSTEM IN THE DIAGNOSIS OF LYMPHOMA AND LEUKEMIA The diagnosis of hematologic malignancies requires many qualitative              ancillary tests to substantiate the impressions made from hematoxylin and        eosin stained slides.  We propose to use artificial intelligence                 techniques to expedite and integrate evaluation of information received          form histologic morphology, special chemical and enzymatic stains,               immunoperoxidase stains, flow cytometry, and molecular diagnostic studies.       The goals for this fellowship include:  1)  design and implement a               database of the important clinical laboratory variables relevant to the          diagnosis of hematologic malignancies, 2) develop an expert system based         on knowledge-based rules derived from the medical literature and from            internal clinical material, and 3) validate the system with retrospective        and prospective clinical data.  To accomplish these goals and to build           this expert system, techniques from two major disciplines in computer            science will be applied.  First, the relational model of database                management will be used to store and retrieve clinical data.  Second,            artificial intelligence techniques such as predicate calculus, case-based        reasoning, neural networks, and fuzzy logic will be used to develop this         expert system.                                                                    n/a",EXPERT SYSTEM IN THE DIAGNOSIS OF LYMPHOMA AND LEUKEMIA,2555455,F38LM000061,"['artificial intelligence', ' blood disorder diagnosis', ' computer assisted diagnosis', ' computer assisted medical decision making', ' computer data analysis', ' data management', ' diagnosis design /evaluation', ' human data', ' information systems', ' leukemia', ' lymphoma', ' mathematical model', ' neoplasm /cancer diagnosis']",NLM,UNIVERSITY OF MARYLAND BALTIMORE,F38,1997,52500,0.02688286139961707
"DIAGNOSTIC-INTERNIST--A COMPUTERIZED MEDICAL CONSULTANT The proposed project will continue development and improvement of the extensive medical knowledge base and diagnostic consultant programs originally known as INTERNIST-I.  Specific subgoals of the project include translation of the INTERNIST-I knowledge base into a new format designed to overcome the representation limitations inherent in INTERNIST-I; production of an ""electronic textbook"" of medicine derived from the new knowledge base; refinement of a patient case simulator program which use the new knowledge representation to help train and evaluate medical students and house officers; and expansion and testing of a new diagnostic consultant program written by the principal investigator to correct known shortcomings of the INTERNIST-I diagnostic program.  Computer program development will be done using Common Lisp on a Digital Equipment Corporation VAX and on Symbolics workstations to be provided by an associated R01 grant project.  n/a",DIAGNOSTIC-INTERNIST--A COMPUTERIZED MEDICAL CONSULTANT,3074625,K04LM000084,"['computer assisted diagnosis', ' computer assisted instruction', ' computer assisted medical decision making', ' computer simulation', ' computer system design /evaluation', ' information systems', ' medical education']",NLM,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,K04,1989,55296,0.007608032874439595
"DIAGNOSTIC-INTERNIST--A COMPUTERIZED MEDICAL CONSULTANT The proposed project will continue development and improvement of the extensive medical knowledge base and diagnostic consultant programs originally known as INTERNIST-I.  Specific subgoals of the project include translation of the INTERNIST-I knowledge base into a new format designed to overcome the representation limitations inherent in INTERNIST-I; production of an ""electronic textbook"" of medicine derived from the new knowledge base; refinement of a patient case simulator program which use the new knowledge representation to help train and evaluate medical students and house officers; and expansion and testing of a new diagnostic consultant program written by the principal investigator to correct known shortcomings of the INTERNIST-I diagnostic program.  Computer program development will be done using Common Lisp on a Digital Equipment Corporation VAX and on Symbolics workstations to be provided by an associated R01 grant project.  n/a",DIAGNOSTIC-INTERNIST--A COMPUTERIZED MEDICAL CONSULTANT,3074624,K04LM000084,"['computer assisted diagnosis', ' computer assisted instruction', ' computer assisted medical decision making', ' computer simulation', ' computer system design /evaluation', ' information systems', ' medical education']",NLM,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,K04,1988,54864,0.007608032874439595
"DIAGNOSTIC-INTERNIST:  A COMPUTERIZED MEDICAL CONSULTANT The proposed project will continue development and improvement of the extensive medical knowledge base and diagnostic consultant programs originally known as INTERNIST-I.  Specific subgoals of the project include translation of the INTERNIST-I knowledge base into a new format designed to overcome the representation limitations inherent in INTERNIST-I; production of an ""electronic textbook"" of medicine derived from the new knowledge base; refinement of a patient case simulator program which use the new knowledge representation to help train and evaluate medical students and house officers; and expansion and testing of a new diagnostic consultant program written by the principal investigator to correct known shortcomings of the INTERNIST-I diagnostic program.  Computer program development will be done using Common Lisp on a Digital Equipment Corporation VAX and on Symbolics workstations to be provided by an associated R01 grant project.  n/a",DIAGNOSTIC-INTERNIST:  A COMPUTERIZED MEDICAL CONSULTANT,3074623,K04LM000084,"['computer assisted diagnosis', ' computer assisted instruction', ' computer assisted medical decision making', ' computer simulation', ' computer system design /evaluation', ' information systems', ' medical education']",NLM,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,K04,1987,54648,0.007608032874439595
"DIAGNOSTIC-INTERNIST:  A COMPUTERIZED MEDICAL CONSULTANT The proposed project will continue development and improvement of the extensive medical knowledge base and diagnostic consultant programs originally known as INTERNIST-I.  Specific subgoals of the project include translation of the INTERNIST-I knowledge base into a new format designed to overcome the representation limitations inherent in INTERNIST-I; production of an ""electronic textbook"" of medicine derived from the new knowledge base; refinement of a patient case simulator program which use the new knowledge representation to help train and evaluate medical students and house officers; and expansion and testing of a new diagnostic consultant program written by the principal investigator to correct known shortcomings of the INTERNIST-I diagnostic program.  Computer program development will be done using Common Lisp on a Digital Equipment Corporation VAX and on Symbolics workstations to be provided by an associated R01 grant project.  n/a",DIAGNOSTIC-INTERNIST:  A COMPUTERIZED MEDICAL CONSULTANT,3074622,K04LM000084,"['computer assisted diagnosis', ' computer assisted instruction', ' computer assisted medical decision making', ' computer simulation', ' computer system design /evaluation', ' information systems', ' medical education']",NLM,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,K04,1986,55296,0.007608032874439595
"DIAGNOSTIC-INTERNIST:  A COMPUTERIZED MEDICAL CONSULTANT The proposed project will continue development and improvement of the extensive medical knowledge base and diagnostic consultant programs originally known as INTERNIST-I.  Specific subgoals of the project include translation of the INTERNIST-I knowledge base into a new format designed to overcome the representation limitations inherent in INTERNIST-I; production of an ""electronic textbook"" of medicine derived from the new knowledge base; refinement of a patient case simulator program which use the new knowledge representation to help train and evaluate medical students and house officers; and expansion and testing of a new diagnostic consultant program written by the principal investigator to correct known shortcomings of the INTERNIST-I diagnostic program.  Computer program development will be done using Common Lisp on a Digital Equipment Corporation VAX and on Symbolics workstations to be provided by an associated R01 grant project.  n/a",DIAGNOSTIC-INTERNIST:  A COMPUTERIZED MEDICAL CONSULTANT,3074621,K04LM000084,"['computer assisted diagnosis', ' computer assisted instruction', ' computer assisted medical decision making', ' computer simulation', ' computer system design /evaluation', ' information systems', ' medical education']",NLM,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,K04,1985,55296,0.007608032874439595
"SIMULATION OF MENTAL PROCESSES IN LIGHT OF THE BRAIN This project is aimed at the development of explicit computational models of perceptual and cognitive processes, relying on mechanism which are consistent with what is known about the physiology and anatomy of the brain.  Recent work simulating perceptual and cognitive processes indicates that this is a fertile path to follow, but to do this adequately I need to learn more about the brain and more about the simulation of the kinds of computational processes which seem consistent with what goes on in the brain.  The first two years of this award would be devoted primarily to obtaining this background, as well as to research applying what I would be learning to a process at the interface between perception and cognition--namely reading.  Before the start of the career development award I plan to obtain some basic background in neuroanatomy, neurophysiology, and computer simulation techniques used in artificial intelligence.  I plan to spend the first year of the award at the Artificial Intelligence Laboratory at Massachusetts Institue of Technology, studying recent advances in the understanding of parallel computation, and working on the development of a neurally plausible simulation model of the visual aspects of reading.  I plan to spend the second year at the Aphasia Research Center of Boston University at the Boston Veterans Administration Hospital, rounding out my background in the neurological basis of cognition and beginning research designed to use the effects of brain damage as a way of finding out about the nature of the underlying processing system. Specifically, I would study the disturbance of word processing ability that arises in deep dyslexia a type of reading disability resulting from damage in certain ageas of the brain.  During the summer of the second year I also plan to participated in an advanced neurophysiology course such as the one offered at Cold Springs Harbor, Long Island.  The remaining three years of the career development award would be dedicated to the continued exploration of simulation models of cognitive and perceptual processes constructed in the light of what I would learn during the first two years; and to the writing of a book designed to help establish the approach of developing neurally plausible simulation models as a central part of the study of perceptual and cognitive processes.  n/a",SIMULATION OF MENTAL PROCESSES IN LIGHT OF THE BRAIN,3068620,K01MH000385,"['artificial intelligence', ' cognition', ' computer simulation', ' neuroanatomy', ' neurophysiology', ' perception', ' reading disorder']",NIMH,CARNEGIE-MELLON UNIVERSITY,K01,1986,27108,0.02819603794718785
"SIMULATION OF MENTAL PROCESSES IN LIGHT OF THE BRAIN This project is aimed at the development of explicit computational models of perceptual and cognitive processes, relying on mechanism which are consistent with what is known about the physiology and anatomy of the brain.  Recent work simulating perceptual and cognitive processes indicates that this is a fertile path to follow, but to do this adequately I need to learn more about the brain and more about the simulation of the kinds of computational processes which seem consistent with what goes on in the brain.  The first two years of this award would be devoted primarily to obtaining this background, as well as to research applying what I would be learning to a process at the interface between perception and cognition--namely reading.  Before the start of the career development award I plan to obtain some basic background in neuroanatomy, neurophysiology, and computer simulation techniques used in artificial intelligence.  I plan to spend the first year of the award at the Artificial Intelligence Laboratory at Massachusetts Institue of Technology, studying recent advances in the understanding of parallel computation, and working on the development of a neurally plausible simulation model of the visual aspects of reading.  I plan to spend the second year at the Aphasia Research Center of Boston University at the Boston Veterans Administration Hospital, rounding out my background in the neurological basis of cognition and beginning research designed to use the effects of brain damage as a way of finding out about the nature of the underlying processing system. Specifically, I would study the disturbance of word processing ability that arises in deep dyslexia a type of reading disability resulting from damage in certain ageas of the brain.  During the summer of the second year I also plan to participated in an advanced neurophysiology course such as the one offered at Cold Springs Harbor, Long Island.  The remaining three years of the career development award would be dedicated to the continued exploration of simulation models of cognitive and perceptual processes constructed in the light of what I would learn during the first two years; and to the writing of a book designed to help establish the approach of developing neurally plausible simulation models as a central part of the study of perceptual and cognitive processes.  n/a",SIMULATION OF MENTAL PROCESSES IN LIGHT OF THE BRAIN,3068621,K01MH000385,"['artificial intelligence', ' cognition', ' computer simulation', ' neuroanatomy', ' neurophysiology', ' perception', ' reading disorder']",NIMH,CARNEGIE-MELLON UNIVERSITY,K01,1985,54216,0.02819603794718785
"MEDICAL EXPERIMENTAL COMPUTER RESOURCE Stanford University maintains a national shared computing resource in partnership with the NIH Biotechnology Resources Program to explore advanced applications of computer science in health research.  There are two main objectives of the facility:  1) the managerial, administrative and technical demonstration of a national shared technological resource for health research and 2) the specific encouragement of applications of artificial intelligence in medicine (AIM).  Besides the economic advantages of resource sharing made possible by emerging data communication technologies, a closer interaction between diverse research efforts is expected to promote a more systematic exchange of research products and ideas.  This may be particularly true in applications of computer science.  Multi-lateral community building rather than unilateral service is the project's essential mandate.  The term ""artificial intelligence"" (AI) is applied to research aimed at increasing the computer's effectiveness as a tool through the emulation of aspects of human symbolic reasoning and problem-solving.  The field emphasizes the judgmental manipulation of symbolic (non-numeric) representations of knowledge of a task domain for model-building and decision-making.  Current applications include programs which assist in inferring chemical structures from mass spectral or x-ray crystallographic data, suggesting diagnoses and treatments within various classes of diseases, and modeling aspects of human behavior patterns. Additional users of the facility will be selected within the available PDP-10 computer capacity with the help of an AIM Executive Committee and Advisory Group on the basis of reviews of the proposed research.  Selection criteria will include general scientific interest and merit, relevance to the AI mission, and community orientation of the collaborator.  n/a",MEDICAL EXPERIMENTAL COMPUTER RESOURCE,3565402,P41RR000785,"['arthritis', ' artificial intelligence', ' automated medical record system', ' blood coagulation disorders', ' cancer information system', ' chemical information system', ' chemical structure', ' chronic disease /disorder', ' circular dichroism', ' cognition', ' communicable disease diagnosis', ' computer assisted diagnosis', ' computer assisted medical decision making', ' computer assisted patient care', ' computer center', ' computer graphics /printing', ' computer human interaction', ' computer simulation', ' computer system design /evaluation', ' disease /disorder classification', ' embryo /fetus monitoring', ' human population genetics', ' information systems', ' infrared spectrometry', ' intensive care', ' microorganism disease chemotherapy', ' molecular biology', ' neoplasm /cancer therapy', ' nuclear magnetic resonance spectroscopy', ' nucleic acid sequence', ' online computer', ' patient /disease registry', ' psychopharmacology', ' respiratory disorder diagnosis', ' respiratory therapy', ' speech synthesizers', ' stereochemistry', ' ultrasonography']",NCRR,STANFORD UNIVERSITY,P41,1989,1956510,0.017448708178307668
"SU MEDICAL EXPERIMENTAL COMPUTER RESOURCE (SUMEX) Stanford University maintains a national shared computing resource in partnership with the NIH Biotechnology Resources Program to explore advanced applications of computer science in health research.  There are two main objectives of the facility:  1) the managerial, administrative and technical demonstration of a national shared technological resource for health research and 2) the specific encouragement of applications of artificial intelligence in medicine (AIM).  Besides the economic advantages of resource sharing made possible by emerging data communication technologies, a closer interaction between diverse research efforts is expected to promote a more systematic exchange of research products and ideas.  This may be particularly true in applications of computer science.  Multi-lateral community building rather than unilateral service is the project's essential mandate.  The term ""artificial intelligence"" (AI) is applied to research aimed at increasing the computer's effectiveness as a tool through the emulation of aspects of human symbolic reasoning and problem-solving.  The field emphasizes the judgmental manipulation of symbolic (non-numeric) representations of knowledge of a task domain for model-building and decision-making.  Current applications include programs which assist in inferring chemical structures from mass spectral or x-ray crystallographic data, suggesting diagnoses and treatments within various classes of diseases, and modeling aspects of human behavior patterns. Additional users of the facility will be selected within the available PDP-10 computer capacity with the help of an AIM Executive Committee and Advisory Group on the basis of reviews of the proposed research.  Selection criteria will include general scientific interest and merit, relevance to the AI mission, and community orientation of the collaborator.  n/a",SU MEDICAL EXPERIMENTAL COMPUTER RESOURCE (SUMEX),3103684,P41RR000785,"['arthritis', ' artificial intelligence', ' automated medical record system', ' blood coagulation disorders', ' cancer information system', ' chemical information system', ' chemical structure', ' chronic disease /disorder', ' circular dichroism', ' cognition', ' communicable disease diagnosis', ' computer assisted diagnosis', ' computer assisted medical decision making', ' computer assisted patient care', ' computer center', ' computer graphics /printing', ' computer human interaction', ' computer simulation', ' computer system design /evaluation', ' disease /disorder classification', ' embryo /fetus monitoring', ' human population genetics', ' information systems', ' infrared spectrometry', ' intensive care', ' microorganism disease chemotherapy', ' molecular biology', ' neoplasm /cancer therapy', ' nuclear magnetic resonance spectroscopy', ' nucleic acid sequence', ' online computer', ' patient /disease registry', ' psychopharmacology', ' respiratory disorder diagnosis', ' respiratory therapy', ' speech synthesizers', ' stereochemistry', ' ultrasonography']",NCRR,STANFORD UNIVERSITY,P41,1988,2090650,0.017448708178307668
