Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,248,97230042,25995.0,0.15469613259668508,0.5017955801104972,0.4784096929362711,0.5251814672847233,724,267.35563890839416,34634535.82177282,20304389,0.3222757175446078,0.29204415224146096,0.3525072828477547,0.024489352597496013,"['children', 'youth', 'child', 'adolescents', 'families', 'intervention', 'outcomes', 'study', 'risk', 'symptoms', 'development', 'school', 'early', 'pediatric', 'developmental']"
1,423,258651753,272717.0,0.0971093044263776,0.38200090334236675,0.3727487884790031,0.3912530182057304,4428,1054.379090173806,76427123.06574224,27073442,0.27360307436304104,0.23568664144902987,0.3115195072770522,0.033373210135870045,"['cancer', 'prostate', 'tumor', 'cancers', 'patients', 'cell', 'treatment', 'analysis', 'patient', 'mutations', 'biomarkers', 'methods', 'genomics', 'computational', 'center']"
2,162,68520995,100113.0,0.01971830985915493,0.1588732394366197,0.1462058401220757,0.17154063875116374,1065,1461.0558413519825,5260571.555384815,4418066,0.046461451477916485,-0.01830251387253476,0.11122541682836773,0.015371687027740085,"['proteins', 'protein', 'annotation', 'function', 'genome', 'sequence', 'genes', 'human', 'mutations', 'cell', 'molecular', 'functional', 'predictions', 'prediction', 'biological']"
3,173,98256911,32226.0,0.19142419601837674,0.5189892802450229,0.49348642846074237,0.5444921320293035,653,327.97692978563106,29149264.10485338,18832556,0.26053700177262046,0.22933822462266396,0.29173577892257696,0.1566173855837342,"['asd', 'autism', 'children', 'brain', 'disorder', 'behavioral', 'connectivity', 'spectrum', 'early', 'social', 'disorders', 'infants', 'developmental', 'functional', 'risk']"
4,377,151447903,58564.0,0.15275590551181104,0.47391732283464566,0.46106405392770233,0.486770591741589,2540,386.69403035577193,121499522.60135561,47537097,0.6281880854397988,0.5894619153662829,0.6669142555133146,0.012981435877693025,"['risk', 'factors', 'patients', 'risk factors', 'prediction', 'dr', 'study', 'early', 'disease', 'high risk', 'care', 'identify', 'models', 'cardiac', 'outcomes']"
5,346,166831583,52014.0,0.07904085257548846,0.34793516873889874,0.3350044957872443,0.3608658416905532,2252,311.77549876752056,91651898.79060766,52501306,0.4562800580843481,0.41332186591542697,0.4992382502532692,0.00207904508683907,"['infection', 'disease', 'immune', 'microbiome', 'host', 'patients', 'response', 'blood', 'identify', 'resistance', 'biomarkers', 'samples', 'aim', 'treatment', 'diseases']"
6,438,195369344,75136.0,0.15645326942827797,0.45429647381033894,0.44225609092451207,0.4663368566961658,2921,384.58439006684694,62881148.6601757,28546957,0.2948772738994747,0.25080171783578376,0.33895282996316567,0.018483878099823794,"['care', 'patients', 'patient', 'medical', 'outcomes', 'electronic', 'hospital', 'healthcare', 'emr', 'quality', 'time', 'health care', 'improve', 'support', 'decision']"
7,275,127600684,134211.0,0.030303030303030304,0.18390508862206975,0.1726568326134167,0.1951533446307228,1749,1051.8047066268077,27592020.70710938,21450668,0.23518643586022542,0.13317193098085772,0.3372009407395931,-0.0017093968172602527,"['rna', 'chemical', 'molecules', 'structure', 'molecular', 'interactions', 'computational', 'cellular', 'protein', 'biological', 'methods', 'models', 'binding', 'structures', 'human']"
8,344,150891297,92782.0,0.022262334536702767,0.21802045728038505,0.20595711947510142,0.23008379508566867,1662,614.8929848485562,28022516.58618577,15425794,0.16998986930586907,0.15131692453624923,0.1886628140754889,0.034682954388368874,"['gene', 'expression', 'gene expression', 'genes', 'regulatory', 'regulation', 'human', 'cell', 'genome', 'methods', 'molecular', 'dna', 'transcription', 'disease', 'models']"
9,64,27181480,4929.0,0.14285714285714285,0.45357142857142857,0.4124619013975167,0.49468095574534043,252,181.33670425598606,9583548.21171223,4767493,0.31106693434628624,0.25990270986010333,0.36223115883246915,0.2050482137963813,"['pet', 'imaging', 'ct', 'image', 'motion', 'mri', 'mr', 'cancer', 'response', 'dose', 'quantitative', 'tumors', 'resolution', 'radiation', 'patients']"
