text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"Automated image-based biomarker computation tools for diabetic retinopathy    DESCRIPTION (provided by applicant): In this STTR project, we present EyeMark, a set of tools for automated computation of biomarkers for diabetic retinopathy using retinal image photographs. Specifically, we will develop tools for computation of microaneurysm (MA) appearance and disappearance rates (jointly known as turnover rates) for use as a biomarker in monitoring progression of diabetic retinopathy (DR). The availability of a reliable image-based biomarker will have high positive influence on various aspects of DR care, including screening, monitoring progression, drug discovery and clinical research. There is ample published evidence that MA turnover rates are a good predictor of likelihood of progression to more severe retinopathy, establishing MA turnover as an excellent biomarker for diabetic retinopathy. Measuring this quantity involves two steps: careful alignment of current and baseline images, and marking of individual MAs. This process is very time consuming and prone to error, if done by entirely by human graders. The primary goal of this project is to overcome the above limitations by automating both the steps involved in MA turnover measurement: accurate image registration, and MA detection. We will develop end-too-end desktop software for automated computation of MA turnover and also provide intuitive visualization tools for clinicians to more effectively monitor diabetic retinopathy progression.      PUBLIC HEALTH RELEVANCE: The proposed tool will greatly enhance the clinical care available to diabetic retinopathy patients by providing an automated tool for computation of a biomarker in a non-invasive manner. This will enable identification of patients who are more likely to progress to severe retinopathy, thus helping prevent vision loss in such patients by timely intervention. Early identification is especially important in face of long backlog of diabetic patients waiting for an eye examination, and the fact that 90% of vision loss can be saved by early identification. The availability of an effective biomarker will also positively influence the drug discovery process by facilitating early and reliable determination of biological efficacy of potential new therapies.              The proposed tool will greatly enhance the clinical care available to diabetic retinopathy patients by providing an automated tool for computation of a biomarker in a non-invasive manner. This will enable identification of patients who are more likely to progress to severe retinopathy, thus helping prevent vision loss in such patients by timely intervention. Early identification is especially important in face of long backlog of diabetic patients waiting for an eye examination, and the fact that 90% of vision loss can be saved by early identification. The availability of an effective biomarker will also positively influence the drug discovery process by facilitating early and reliable determination of biological efficacy of potential new therapies.            ",Automated image-based biomarker computation tools for diabetic retinopathy,8252674,R41TR000377,"['Address', 'Adoption', 'Algorithms', 'Appearance', 'Area', 'Biological', 'Biological Markers', 'Blindness', 'California', 'Caring', 'Classification', 'Clinic', 'Clinical', 'Clinical Research', 'Color', 'Computer Vision Systems', 'Computer software', 'Consultations', 'County', 'Descriptor', 'Detection', 'Development', 'Diabetic Retinopathy', 'Early identification', 'Eye', 'Face', 'Fundus', 'Future', 'Goals', 'Human', 'Image', 'Image Analysis', 'Imagery', 'Individual', 'Industry', 'Institutes', 'Intervention', 'Joints', 'Lesion', 'Longitudinal Studies', 'Los Angeles', 'Machine Learning', 'Manuals', 'Marketing', 'Measurement', 'Measures', 'Medical center', 'Methods', 'Microaneurysm', 'Monitor', 'Ophthalmic examination and evaluation', 'Optic Disk', 'Optometry', 'Patients', 'Pattern Recognition', 'Phase', 'Process', 'Publishing', 'Reading', 'Research', 'Retinal', 'Retinal Diseases', 'Screening procedure', 'Small Business Technology Transfer Research', 'Software Engineering', 'Software Tools', 'Time', 'Universities', 'Vision', 'Visit', 'base', 'clinical application', 'clinical care', 'clinical practice', 'clinically significant', 'cohort', 'design', 'diabetic patient', 'drug discovery', 'experience', 'image processing', 'image registration', 'macular edema', 'member', 'prevent', 'professor', 'success', 'tool', 'user-friendly']",NCATS,"EYENUK, INC.",R41,2012,260857,0.0832928977699315
"Vision in Natural Tasks Summary/Abstract  In the context of natural behavior, humans make continuous sequences of sensory-motor decisions to satisfy current behavioral goals, and vision must provide the information needed to achieve those goals. The proposed work examines gaze and walking decisions in locomotion in outdoor environments, taking advantage of our novel system for measuring combined eye and body movements in these contexts. Currently we have only limited understanding of the constituent tasks in natural locomotion, or the requisite information, and the proposal attempts to specify these.  in the context of natural gait, the patterns of optic flow are unexpectedly complex, raising questions about its role. The patterns of motion on the retina during locomotion depend critically on both eye and body motion, and these in turn depend on behavioral goals. Our first Aim is therefore to comprehensively describe the statistics of retinal motion patterns in a variety of terrains and task contexts. We will measure binocular eye and body movements while walking in outdoor terrains of varying roughness, crossing a busy intersection, and making coffee. These contexts will induce different gaze patterns. We will provide a comprehensive description of the motion stimulus in natural locomotion and help separate out self-motion signals from externally generated motion. These data will allow a more precise specification of the response patterns in cortical motion sensitive areas. Because of the complexity of natural motion patterns, we will re-examine the influence of optic flow on walking direction in a virtual reality environment and test alternative explanations for the role of flow.  A central task in walking is foot placement, and we will focus on identifying the image properties that make a good foothold. Stereo, structure from motion, and spatial image structure are all likely contenders. We directly investigate the role of stereo in foothold selection by examining gait patterns in stereo-deficient subjects in terrains with varying degrees of roughness. Using a different strategy, we will attempt to predict gaze locations and footholds in rough terrain using convolution neural nets (CNN’s) to identify potential search templates for footholds in rough terrain. We will describe fixation patterns from crosswalk and sidewalk navigation and attempt to make inferences about their purpose, and use Modular Inverse Reinforcement Learning (MIRL) to predict direction decisions and decompose the behavior into sub-tasks.  The collection of integrated gaze, body kinematics, and scene images in a range of natural environments is innovative, as little comparable data exists The work will be strengthened by the investigation of stereo- deficient subjects for whom there is almost no integrated eye and body data. Since much of the work in robotics has no visual input at all this should help in development of visual guidance for robots and also help better define the necessary information for individuals with impaired vision. The data set will be made publicly available. Project Narrative  The central goal of this work is to understand vision in its natural context. This is very important information in order to devise suitable vision aids and rehabilitation strategies for individuals with visual impairments, and it is becoming increasingly accessible because of developments in technology for monitoring eye and body movements. The proposed work examines gaze and walking decisions in locomotion in outdoor environments, taking advantage of our novel system for measuring combined eye and body movements in these contexts. Currently we have only limited understanding of the constituent tasks and requisite information in natural locomotion, and the proposal attempts to specify these. The collection of integrated gaze, body kinematics, and scene images in a range of natural environments is innovative, as little comparable data exists. The work will be strengthened by the investigation of stereo-deficient subjects for whom there is almost no integrated eye and body data. Since much of the work in robotics has no visual input at all this should help in development of visual guidance for robots and also help better define the necessary information for individuals with impaired vision. The data set will be made publicly available.",Vision in Natural Tasks,10004035,R01EY005729,"['Affect', 'Area', 'Behavior', 'Behavioral', 'Binocular Vision', 'Cells', 'Characteristics', 'Coffee', 'Collection', 'Complex', 'Cues', 'Data', 'Data Set', 'Development', 'Distant', 'Environment', 'Eye', 'Eye Movements', 'Gait', 'Goals', 'Grant', 'Head', 'Human', 'Image', 'Individual', 'Investigation', 'Knowledge', 'Learning', 'Link', 'Location', 'Locomotion', 'Machine Learning', 'Measures', 'Monitor', 'Motion', 'Motor', 'Movement', 'Pattern', 'Psychological reinforcement', 'Retina', 'Rewards', 'Robot', 'Robotics', 'Role', 'Sampling', 'Seminal', 'Sensory', 'Signal Transduction', 'Speed', 'Stimulus', 'Structure', 'System', 'Techniques', 'Technology', 'Testing', 'To specify', 'Uncertainty', 'Vision', 'Visit', 'Visual', 'Visual Fields', 'Visual impairment', 'Walkers', 'Walking', 'Work', 'base', 'convolutional neural network', 'cost', 'experimental study', 'foot', 'gaze', 'imaging properties', 'innovation', 'kinematics', 'novel', 'optic flow', 'rehabilitation strategy', 'response', 'sample fixation', 'statistics', 'virtual reality environment', 'vision aid', 'vision development', 'vision rehabilitation', 'visual information']",NEI,"UNIVERSITY OF TEXAS, AUSTIN",R01,2020,381743,0.025056019040424784
"Vision in Natural Tasks Summary/Abstract  In the context of natural behavior, humans make continuous sequences of sensory-motor decisions to satisfy current behavioral goals, and vision must provide the information needed to achieve those goals. The proposed work examines gaze and walking decisions in locomotion in outdoor environments, taking advantage of our novel system for measuring combined eye and body movements in these contexts. Currently we have only limited understanding of the constituent tasks in natural locomotion, or the requisite information, and the proposal attempts to specify these.  in the context of natural gait, the patterns of optic flow are unexpectedly complex, raising questions about its role. The patterns of motion on the retina during locomotion depend critically on both eye and body motion, and these in turn depend on behavioral goals. Our first Aim is therefore to comprehensively describe the statistics of retinal motion patterns in a variety of terrains and task contexts. We will measure binocular eye and body movements while walking in outdoor terrains of varying roughness, crossing a busy intersection, and making coffee. These contexts will induce different gaze patterns. We will provide a comprehensive description of the motion stimulus in natural locomotion and help separate out self-motion signals from externally generated motion. These data will allow a more precise specification of the response patterns in cortical motion sensitive areas. Because of the complexity of natural motion patterns, we will re-examine the influence of optic flow on walking direction in a virtual reality environment and test alternative explanations for the role of flow.  A central task in walking is foot placement, and we will focus on identifying the image properties that make a good foothold. Stereo, structure from motion, and spatial image structure are all likely contenders. We directly investigate the role of stereo in foothold selection by examining gait patterns in stereo-deficient subjects in terrains with varying degrees of roughness. Using a different strategy, we will attempt to predict gaze locations and footholds in rough terrain using convolution neural nets (CNN’s) to identify potential search templates for footholds in rough terrain. We will describe fixation patterns from crosswalk and sidewalk navigation and attempt to make inferences about their purpose, and use Modular Inverse Reinforcement Learning (MIRL) to predict direction decisions and decompose the behavior into sub-tasks.  The collection of integrated gaze, body kinematics, and scene images in a range of natural environments is innovative, as little comparable data exists The work will be strengthened by the investigation of stereo- deficient subjects for whom there is almost no integrated eye and body data. Since much of the work in robotics has no visual input at all this should help in development of visual guidance for robots and also help better define the necessary information for individuals with impaired vision. The data set will be made publicly available. Project Narrative  The central goal of this work is to understand vision in its natural context. This is very important information in order to devise suitable vision aids and rehabilitation strategies for individuals with visual impairments, and it is becoming increasingly accessible because of developments in technology for monitoring eye and body movements. The proposed work examines gaze and walking decisions in locomotion in outdoor environments, taking advantage of our novel system for measuring combined eye and body movements in these contexts. Currently we have only limited understanding of the constituent tasks and requisite information in natural locomotion, and the proposal attempts to specify these. The collection of integrated gaze, body kinematics, and scene images in a range of natural environments is innovative, as little comparable data exists. The work will be strengthened by the investigation of stereo-deficient subjects for whom there is almost no integrated eye and body data. Since much of the work in robotics has no visual input at all this should help in development of visual guidance for robots and also help better define the necessary information for individuals with impaired vision. The data set will be made publicly available.",Vision in Natural Tasks,9830977,R01EY005729,"['Affect', 'Area', 'Behavior', 'Behavioral', 'Binocular Vision', 'Cells', 'Characteristics', 'Coffee', 'Collection', 'Complex', 'Cues', 'Data', 'Data Set', 'Development', 'Distant', 'Environment', 'Eye', 'Eye Movements', 'Gait', 'Goals', 'Grant', 'Head', 'Human', 'Image', 'Individual', 'Investigation', 'Knowledge', 'Learning', 'Link', 'Location', 'Locomotion', 'Machine Learning', 'Measures', 'Monitor', 'Motion', 'Motor', 'Movement', 'Pattern', 'Psychological reinforcement', 'Retina', 'Retinal', 'Rewards', 'Robot', 'Robotics', 'Role', 'Sampling', 'Seminal', 'Sensory', 'Signal Transduction', 'Speed', 'Stimulus', 'Structure', 'System', 'Techniques', 'Technology', 'Testing', 'To specify', 'Uncertainty', 'Vision', 'Visit', 'Visual', 'Visual Fields', 'Visual impairment', 'Walkers', 'Walking', 'Work', 'base', 'convolutional neural network', 'cost', 'experimental study', 'foot', 'gaze', 'imaging properties', 'innovation', 'kinematics', 'novel', 'optic flow', 'rehabilitation strategy', 'response', 'sample fixation', 'statistics', 'virtual reality', 'vision aid', 'vision development', 'vision rehabilitation', 'visual information']",NEI,"UNIVERSITY OF TEXAS, AUSTIN",R01,2019,369009,0.025056019040424784
"ION CURRENT ANALYSIS IN THE CORNEA The transport system of the corneal endothelium maintains the cornea at          the low level of hydration required for transparency and good vision. If         this transport system does not function properly then permanent corneal          edema, loss of transparency, and eventual blindness may occur.                                                                                                    Our long term objective is to understand how this transport system               functions under normal conditions and how it changes in aged, injured, and       diseased corneas.                                                                                                                                                 Ion channel proteins in the cell membrane are an essential component of          this transport system. We will study the dynamics of how these proteins          function as ""molecular machines"".                                                                                                                                 The specific aims for this project period are:                                                                                                                    1) to perform patch clamp experiments to measure and compare the                 properties of ion channels from freshly excised and cultured corneal             endothelial cells,                                                                                                                                                2) to develop and apply new mathematical methods, including powerful new         methods of fractals and nonlinear dynamics (chaos) to analyze this data,         and                                                                                                                                                               3) to determine the properties of different types of dynamical models to         understand the molecular mechanisms responsible for the channel                  properties.                                                                       n/a",ION CURRENT ANALYSIS IN THE CORNEA,6073746,R01EY006234,"['aging', ' artificial intelligence', ' computer data analysis', ' computer program /software', ' cornea disorder', ' corneal endothelium', ' electrophysiology', ' eye injury', ' ion transport', ' laboratory rabbit', ' mathematical model', ' membrane channels', ' membrane transport proteins', ' model design /development', ' molecular biology', ' molecular dynamics', ' personal computers', ' tissue /cell culture', ' voltage /patch clamp']",NEI,FLORIDA ATLANTIC UNIVERSITY,R01,1999,109869,0.10506277370545855
"ION CURRENT ANALYSIS IN THE CORNEA The transport system of the corneal endothelium maintains the cornea at          the low level of hydration required for transparency and good vision. If         this transport system does not function properly then permanent corneal          edema, loss of transparency, and eventual blindness may occur.                                                                                                    Our long term objective is to understand how this transport system               functions under normal conditions and how it changes in aged, injured, and       diseased corneas.                                                                                                                                                 Ion channel proteins in the cell membrane are an essential component of          this transport system. We will study the dynamics of how these proteins          function as ""molecular machines"".                                                                                                                                 The specific aims for this project period are:                                                                                                                    1) to perform patch clamp experiments to measure and compare the                 properties of ion channels from freshly excised and cultured corneal             endothelial cells,                                                                                                                                                2) to develop and apply new mathematical methods, including powerful new         methods of fractals and nonlinear dynamics (chaos) to analyze this data,         and                                                                                                                                                               3) to determine the properties of different types of dynamical models to         understand the molecular mechanisms responsible for the channel                  properties.                                                                       n/a",ION CURRENT ANALYSIS IN THE CORNEA,2833074,R01EY006234,"['aging', ' artificial intelligence', ' computer data analysis', ' computer program /software', ' cornea disorder', ' corneal endothelium', ' electrophysiology', ' eye injury', ' ion transport', ' laboratory rabbit', ' mathematical model', ' membrane channels', ' membrane transport proteins', ' model design /development', ' molecular biology', ' molecular dynamics', ' tissue /cell culture', ' voltage /patch clamp']",NEI,FLORIDA ATLANTIC UNIVERSITY,R01,1998,106670,0.10506277370545855
"ION CURRENT ANALYSIS IN THE CORNEA The transport system of the corneal endothelium maintains the cornea at          the low level of hydration required for transparency and good vision. If         this transport system does not function properly then permanent corneal          edema, loss of transparency, and eventual blindness may occur.                                                                                                    Our long term objective is to understand how this transport system               functions under normal conditions and how it changes in aged, injured, and       diseased corneas.                                                                                                                                                 Ion channel proteins in the cell membrane are an essential component of          this transport system. We will study the dynamics of how these proteins          function as ""molecular machines"".                                                                                                                                 The specific aims for this project period are:                                                                                                                    1) to perform patch clamp experiments to measure and compare the                 properties of ion channels from freshly excised and cultured corneal             endothelial cells,                                                                                                                                                2) to develop and apply new mathematical methods, including powerful new         methods of fractals and nonlinear dynamics (chaos) to analyze this data,         and                                                                                                                                                               3) to determine the properties of different types of dynamical models to         understand the molecular mechanisms responsible for the channel                  properties.                                                                       n/a",ION CURRENT ANALYSIS IN THE CORNEA,2444291,R01EY006234,"['aging', ' artificial intelligence', ' computer data analysis', ' computer program /software', ' cornea disorder', ' corneal endothelium', ' electrophysiology', ' eye injury', ' ion transport', ' laboratory rabbit', ' mathematical model', ' membrane channels', ' membrane transport proteins', ' model design /development', ' molecular biology', ' molecular dynamics', ' tissue /cell culture', ' voltage /patch clamp']",NEI,FLORIDA ATLANTIC UNIVERSITY,R01,1997,138993,0.10506277370545855
"ION CURRENT ANALYSIS IN THE CORNEA The transport system of the corneal endothelium maintains the cornea at the low level of hydration required for transparency and good vision. If this transport system does not function properly then permanent corneal edema, loss of transparency, and eventual blindness may occur.  Our long term objective is to understand how this transport system functions under normal conditions and how it changes in aged, injured, and diseased corneas.  Ion channel proteins in the cell membrane are an essential component of this transport system. We will study the dynamics of how these proteins function as ""molecular machines"".  The specific aims for this project period are:  1) to perform patch clamp experiments to measure and compare the properties of ion channels from freshly excised and cultured corneal endothelial cells,  2) to develop and apply new mathematical methods, including powerful new methods of fractals and nonlinear dynamics (chaos) to analyze this data, and  3) to determine the properties of different types of dynamical models to understand the molecular mechanisms responsible for the channel properties.  n/a",ION CURRENT ANALYSIS IN THE CORNEA,2159816,R01EY006234,"['aging', ' artificial intelligence', ' computer data analysis', ' computer program /software', ' cornea disorder', ' corneal endothelium', ' electrophysiology', ' eye injury', ' ion transport', ' laboratory rabbit', ' mathematical model', ' membrane channels', ' membrane transport proteins', ' model design /development', ' molecular biology', ' molecular dynamics', ' tissue /cell culture', ' voltage /patch clamp']",NEI,FLORIDA ATLANTIC UNIVERSITY,R01,1994,169271,0.10506277370545855
"SIGN FINDER: COMPUTER VISION TO FIND AND READ SIGNS In this Phase l proposal we plan to develop and test a new vision technology to locat and read general informational signs (street names, building directories, office door plates) and location and directional signs (EXIT, Information, aisle signs in supermarkets). To strengthen feasibility, we will target a restricted class of signs: those consisting primarily of one- color text on a different one-color background, and whose shape falls within a prescribed set. The intended market is for people who are blind or whose sight is impaired and hence cannot read these signs unaided. Our approach makes extensive use of recently developed computer vision recognition algorithms. We also make use of the Smith-Kettlewell's Rehabilitation Engineering Research Center's expertise for determining what the potential users will require from such a system. The ultimate goal, for Phase II, is to build and test a highly portable PC- based device implementing this vision technology using a CCD camera as input and a voice-generator as output. The user would scan/point the device at a scene and it would locate and read one or more signs. Given the pace of increase in power and decrease in size of computing devices, a hand-held Sign-Finder system may be plausible to build entirely with commercial, off-the-shelf hardware in two to three years. PROPOSED COMMERCIAL APPLICATION: The potential utility to blind and visually impaired individuals is great; a commercial product could have a market potential of 500,000.  n/a",SIGN FINDER: COMPUTER VISION TO FIND AND READ SIGNS,2720318,R43EY011821,"['artificial intelligence', ' blind aid', ' charge coupled device camera', ' computer graphics /printing', ' computer human interaction', ' computer program /software', ' computer system design /evaluation', ' information display', ' portable biomedical equipment', ' symbolism', ' technology /technique development', ' vision aid']",NEI,BLINDSIGHT CORPORATION,R43,2000,100000,0.16165946204945947
"Novel Glaucoma Diagnostics for Structure and Function  - Renewal - 1 Project Summary Glaucoma is a leading cause of vision morbidity and blindness worldwide. Early disease detection and sensitive monitoring of progression are crucial to allow timely treatment for preservation of vision. The introduction of ocular imaging technologies significantly improves these capabilities, but in clinical practice there are still substantial challenges at certain stages of the disease severity spectrum, specifically in the early stage and in advanced disease. These difficulties are due to a variety of causes that change over the course of the disease, including large between-subject variability, inherent measurement variability, image quality, varying dynamic ranges of measurements, minimal measurable level of tissues, etc. In this proposal, we build on our long-standing contribution to ocular imaging and propose novel and sensitive means to detect glaucoma and its progression that are optimized to the various stages of disease severity. We will use information gathered from visual fields (functional information) and a leading ocular imaging technology – optical coherence tomography (OCT; structural information) to map the capability of detecting changes across the entire disease severity spectrum to identify optimal parameters for each stage of the disease. Both commonly used parameters provided by the technologies and newly developed parameters with good diagnostic potential will be analyzed. We will use state-of-the-art automated computerized machine learning methods, namely the deep learning approach, to identify structural features embedded within OCT images that are associated with glaucoma and its progression without any a priori assumptions. This will provide novel insight into structural information, and has shown very encouraging preliminary results. We will also utilize a new imaging technology, the visible light OCT, to generate retinal images with outstanding resolution to extract information about the oxygen saturation of the tissue. This will provide in-vivo, real time, and noninvasive insight into tissue functionality. Taken together, this program will advance the use of structural and functional information with a substantial impact on the clinical management of subjects with glaucoma Project Narrative This research proposal is focusing on the development and refinement of innovative analytical methods and cutting-edge technologies that will substantially improve detection of glaucoma and its progression monitoring in order to prevent blindness.",Novel Glaucoma Diagnostics for Structure and Function  - Renewal - 1,10019553,R01EY013178,"['3-Dimensional', 'Blindness', 'Characteristics', 'Clinical', 'Clinical Management', 'Clinical Research', 'Complex', 'Data', 'Detection', 'Development', 'Diagnostic', 'Discrimination', 'Disease', 'Disease Progression', 'Early Diagnosis', 'Evaluation', 'Eye', 'Floor', 'Future', 'Glaucoma', 'Health', 'Human', 'Image', 'Imaging technology', 'Inner Plexiform Layer', 'Knowledge', 'Laboratories', 'Lead', 'Light', 'Maps', 'Measurable', 'Measurement', 'Measures', 'Metabolic', 'Methodology', 'Modeling', 'Monitor', 'Morbidity - disease rate', 'Optic Disk', 'Optical Coherence Tomography', 'Outcome', 'Oxygen Consumption', 'Oxygen saturation measurement', 'Pathology', 'Research Proposals', 'Resolution', 'Retina', 'Retinal Diseases', 'Scanning', 'Severities', 'Severity of illness', 'Signal Transduction', 'Source', 'Structure', 'Structure-Activity Relationship', 'System', 'Techniques', 'Technology', 'Thick', 'Time', 'Tissue Extracts', 'Tissues', 'Translating', 'Visible Radiation', 'Vision', 'Visual Fields', 'Width', 'advanced disease', 'analytical method', 'base', 'clinical practice', 'cohort', 'computerized', 'deep learning', 'density', 'ganglion cell', 'improved', 'in vivo', 'innovation', 'innovative technologies', 'insight', 'instrument', 'invention', 'knowledge base', 'longitudinal dataset', 'machine learning method', 'macula', 'mathematical methods', 'new technology', 'novel', 'novel strategies', 'ocular imaging', 'preservation', 'prevent', 'programs', 'research study', 'retinal imaging', 'retinal nerve fiber layer', 'tissue oxygenation', 'tool']",NEI,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,R01,2020,687519,0.05293879393683525
"Novel Glaucoma Diagnostics for Structure and Function  - Renewal - 1 Project Summary Glaucoma is a leading cause of vision morbidity and blindness worldwide. Early disease detection and sensitive monitoring of progression are crucial to allow timely treatment for preservation of vision. The introduction of ocular imaging technologies significantly improves these capabilities, but in clinical practice there are still substantial challenges at certain stages of the disease severity spectrum, specifically in the early stage and in advanced disease. These difficulties are due to a variety of causes that change over the course of the disease, including large between-subject variability, inherent measurement variability, image quality, varying dynamic ranges of measurements, minimal measurable level of tissues, etc. In this proposal, we build on our long-standing contribution to ocular imaging and propose novel and sensitive means to detect glaucoma and its progression that are optimized to the various stages of disease severity. We will use information gathered from visual fields (functional information) and a leading ocular imaging technology – optical coherence tomography (OCT; structural information) to map the capability of detecting changes across the entire disease severity spectrum to identify optimal parameters for each stage of the disease. Both commonly used parameters provided by the technologies and newly developed parameters with good diagnostic potential will be analyzed. We will use state-of-the-art automated computerized machine learning methods, namely the deep learning approach, to identify structural features embedded within OCT images that are associated with glaucoma and its progression without any a priori assumptions. This will provide novel insight into structural information, and has shown very encouraging preliminary results. We will also utilize a new imaging technology, the visible light OCT, to generate retinal images with outstanding resolution to extract information about the oxygen saturation of the tissue. This will provide in-vivo, real time, and noninvasive insight into tissue functionality. Taken together, this program will advance the use of structural and functional information with a substantial impact on the clinical management of subjects with glaucoma Project Narrative This research proposal is focusing on the development and refinement of innovative analytical methods and cutting-edge technologies that will substantially improve detection of glaucoma and its progression monitoring in order to prevent blindness.",Novel Glaucoma Diagnostics for Structure and Function  - Renewal - 1,9819321,R01EY013178,"['3-Dimensional', 'Blindness', 'Characteristics', 'Clinical', 'Clinical Management', 'Clinical Research', 'Complex', 'Data', 'Detection', 'Development', 'Diagnostic', 'Discrimination', 'Disease', 'Disease Progression', 'Early Diagnosis', 'Evaluation', 'Eye', 'Floor', 'Future', 'Glaucoma', 'Health', 'Human', 'Image', 'Imaging technology', 'Inner Plexiform Layer', 'Knowledge', 'Laboratories', 'Lead', 'Light', 'Machine Learning', 'Maps', 'Measurable', 'Measurement', 'Measures', 'Metabolic', 'Methodology', 'Modeling', 'Monitor', 'Morbidity - disease rate', 'Optic Disk', 'Optical Coherence Tomography', 'Outcome', 'Oxygen Consumption', 'Oxygen saturation measurement', 'Pathology', 'Research Proposals', 'Resolution', 'Retinal', 'Retinal Diseases', 'Scanning', 'Severities', 'Severity of illness', 'Signal Transduction', 'Source', 'Structure', 'Structure-Activity Relationship', 'System', 'Techniques', 'Technology', 'Thick', 'Time', 'Tissue Extracts', 'Tissues', 'Translating', 'Visible Radiation', 'Vision', 'Visual Fields', 'Width', 'advanced disease', 'analytical method', 'base', 'clinical practice', 'cohort', 'computerized', 'deep learning', 'density', 'ganglion cell', 'improved', 'in vivo', 'innovation', 'innovative technologies', 'insight', 'instrument', 'invention', 'knowledge base', 'learning strategy', 'longitudinal dataset', 'macula', 'mathematical methods', 'new technology', 'novel', 'novel strategies', 'ocular imaging', 'preservation', 'prevent', 'programs', 'research study', 'retinal imaging', 'retinal nerve fiber layer', 'tissue oxygenation', 'tool']",NEI,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,R01,2019,715489,0.05293879393683525
