text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"COMPONENT BASED TOOLS FOR CONNECTIONIST CLASSIFICATION DESCRIPTION (Taken from application abstract):  We propose to develop            automated techniques to facilitate classification and pattern recognition in     biomedical data sets.  These techniques will involve development of novel        neural network architectures, as well as formulation of principles governing     their creation and explanation of results.  Specifically, as a solution to       the problem of recognizing infrequent categories, we will develop                hierarchical and sequential systems of feedforward neural networks that make     use of information such as (a) prior knowledge of the domain, and/or (b)         natural clusters defined by clustering or unsupervised learning methods to       develop intermediate classification goals and utilize a divide-and-conquer       approach to complex classification problems.  Additionally, we will develop      generic tools for pre-processing input data by making transformations of         original data, reducing dimensionality, and producing training and test sets     suitable for cross-validation and bootstrap.  We will build tools for            evaluating results that measure calibration, resolution, importance of           variables, and comparisons between different models.  Furthermore, we will       develop standardized interfaces for certain existing classification models.      We will use a component-based architecture to build our neural network and       write interfaces to existing classification models (e.g., regression trees,      logistic regression models) so that they can be interchanged in a                user-friendly manner.  We will use our preprocessing modules to prepare data     to be entered in a variety of classification models.  The results will be        evaluated in isolation, and later combined to test the hypothesis that the       combined system performs better in real biomedical data sets in terms of         calibration, resolution, and explanatory power.                                                                                                                   This research will (a) quantify improvement in performance when a                classification problem is broken down into subproblems in a systematic way,      (b) quantify the advantages of combining different types of classifiers,         create a library of reusable neural network classification models, data          pre-processing, and evaluation tools that use standardized interfaces, and       (d) foster dissemination of classification models and the use of                 pre-processing and evaluation tools by making them available to other            researchers through the World-Wide-Web.  We will test four hypotheses:  (1)      Combinations of different modalities of classifiers perform significantly        better than isolated models.  (2) Hierarchical and sequential neural             networks perform better than standard neural networks.  (3) Unsupervised         models can decompose a problem for hierarchical or sequential neural             networks better than models that use prior knowledge.  (4) It is possible to     build a Classification Tool Kit composed of data pre-processing modules,         classification models, and evaluation modules in which components are            independent, reusable, and interchangeable.                                       n/a",COMPONENT BASED TOOLS FOR CONNECTIONIST CLASSIFICATION,2897393,R01LM006538,"['Internet', ' artificial intelligence', ' classification', ' computer assisted medical decision making', ' computer system design /evaluation', ' mathematical model', ' model design /development']",NLM,BRIGHAM AND WOMEN'S HOSPITAL,R01,1999,249197,0.207250112
"COMPONENT BASED TOOLS FOR CONNECTIONIST CLASSIFICATION DESCRIPTION (Taken from application abstract):  We propose to develop            automated techniques to facilitate classification and pattern recognition in     biomedical data sets.  These techniques will involve development of novel        neural network architectures, as well as formulation of principles governing     their creation and explanation of results.  Specifically, as a solution to       the problem of recognizing infrequent categories, we will develop                hierarchical and sequential systems of feedforward neural networks that make     use of information such as (a) prior knowledge of the domain, and/or (b)         natural clusters defined by clustering or unsupervised learning methods to       develop intermediate classification goals and utilize a divide-and-conquer       approach to complex classification problems.  Additionally, we will develop      generic tools for pre-processing input data by making transformations of         original data, reducing dimensionality, and producing training and test sets     suitable for cross-validation and bootstrap.  We will build tools for            evaluating results that measure calibration, resolution, importance of           variables, and comparisons between different models.  Furthermore, we will       develop standardized interfaces for certain existing classification models.      We will use a component-based architecture to build our neural network and       write interfaces to existing classification models (e.g., regression trees,      logistic regression models) so that they can be interchanged in a                user-friendly manner.  We will use our preprocessing modules to prepare data     to be entered in a variety of classification models.  The results will be        evaluated in isolation, and later combined to test the hypothesis that the       combined system performs better in real biomedical data sets in terms of         calibration, resolution, and explanatory power.                                                                                                                   This research will (a) quantify improvement in performance when a                classification problem is broken down into subproblems in a systematic way,      (b) quantify the advantages of combining different types of classifiers,         create a library of reusable neural network classification models, data          pre-processing, and evaluation tools that use standardized interfaces, and       (d) foster dissemination of classification models and the use of                 pre-processing and evaluation tools by making them available to other            researchers through the World-Wide-Web.  We will test four hypotheses:  (1)      Combinations of different modalities of classifiers perform significantly        better than isolated models.  (2) Hierarchical and sequential neural             networks perform better than standard neural networks.  (3) Unsupervised         models can decompose a problem for hierarchical or sequential neural             networks better than models that use prior knowledge.  (4) It is possible to     build a Classification Tool Kit composed of data pre-processing modules,         classification models, and evaluation modules in which components are            independent, reusable, and interchangeable.                                       n/a",COMPONENT BASED TOOLS FOR CONNECTIONIST CLASSIFICATION,2385272,R01LM006538,"['Internet', ' artificial intelligence', ' classification', ' computer assisted medical decision making', ' computer system design /evaluation', ' mathematical model', ' model design /development']",NLM,BRIGHAM AND WOMEN'S HOSPITAL,R01,1998,198939,0.207250112
"COMPONENT BASED TOOLS FOR CONNECTIONIST CLASSIFICATION We propose to develop automated techniques to facilitate classification          and pattern recognition in biomedical data sets. These techniques will           involve development of novel neural network architectures, as well as            formulation of principles governing their creation and explanation of            results. Specifically, as a solution to the problem of recognizing               infrequent categories, we will develop hierarchical and sequential               systems of feedforward neural networks that make use of information such         as (a) prior knowledge of the domain, and/or (b) natural clusters                defined by clustering or unsupervised learning methods to develop                intermediate classification goals and utilize a divide-and-conquer               approach to complex classification problems. Additionally, we will               develop generic tools for pre-processing input data by making                    transformations of original data, reducing dimensionality, and producing         training and test sets suitable for cross-validation and bootstrap. We           will build tools for evaluating results that measure calibration,                resolution, importance of variables, and comparisons between different           models. Furthermore, we will develop standardized interfaces for certain         existing classification models.We will use a component-based                     architecture to build our neural network and write interfaces to                 existing classification models (e.g., regression trees, logistic                 regression models) so that they can be interchanged in a user-friendly           manner. We will use our preprocessing modules to prepare data to be              entered in a variety of classification models. The results will be               evaluated in isolation, and later combined to test the hypothesis that           the combined system performs better in real biomedical data sets in              terms of calibration, resolution, and explanatory power.This research            will (a) quantify improvement in performance when a classification               problem is broken down into sub-problems in a systematic way, (b)                quantify the advantages of combining different types of classifiers, (c)         create a library of reusable neural network classification models, data          pre-processing, and evaluation tools that uses standardized interfaces,          and (d) foster dissemination of classification models and the use of             pre-processing and evaluation tools by making them available to other            researchers through the World-Wide-Web. We will test four hypotheses:            (I) Combinations of different modalities of classifiers perform                  significantly better than isolated models. (2) Hierarchical and                  sequential neural networks perform better than standard neural networks.         (3) Unsupervised models can decompose a problem for hierarchical or              sequential neural networks better than models that use prior knowledge.          (4) It is possible to build a Classification Tool Kit composed of data           preprocessing modules, classification models, and evaluation modules in          which components are independent, reusable, and interchangeable.                  n/a",COMPONENT BASED TOOLS FOR CONNECTIONIST CLASSIFICATION,2649830,R55LM006538,"['Internet', ' artificial intelligence', ' classification', ' computer assisted medical decision making', ' computer system design /evaluation', ' mathematical model', ' model design /development']",NLM,BRIGHAM AND WOMEN'S HOSPITAL,R55,1997,50000,0.207165074
"WAVELET-BASED AUTOMATED CHROMOSOME IDENTIFICATION Commercial automated karyotyping instruments have improved to the point where the major factor limiting throughput is the time required for operator correction of chromosome classification errors. An improvement in chromosome classification accuracy would significantly increase the value of these instruments in cytogenetics labs. The goal of this project is to develop and commercialize significantly improved chromosome measurement and classification techniques for automated karyotyping. Currently the best-performing chromosome classification approach uses Weighted Density Distribution (WDD) features [11] to quantify the banding pattern of the chromosomes. These are computed as inner products between the banding profile and a set of WDD basis functions. The particular set of 1unctions originally proposed by Granum [11,38] has come into widespread use. In Phase I we showed that better function sets exist and that our new approach can find better WDD features than the best currently used. We have an innovative wavelet-based method for generating WDD functions and a chromosome classification testbed which supports large scale classification experiments. We propose to conduct a thorough, methodical search for better performing basis functions in Phase II. Phase III will incorporate the technology into PSI's PowerGene automated karyotyping instruments. PROPOSED COMMERCIAL APPLICATIONS: When the new chromosome classification technology is qualified for routine application, it will be incorporated into PSI's Powergene products, both in new systems sold and as an upgrade to existing systems.  n/a",WAVELET-BASED AUTOMATED CHROMOSOME IDENTIFICATION,6173267,R44CA076896,"['artificial intelligence', ' biomedical automation', ' biomedical equipment development', ' chromosomes', ' computer program /software', ' cytogenetics', ' density', ' genetic mapping', ' genetic techniques', ' human genetic material tag', ' human tissue', ' image processing']",NCI,"ADVANCED DIGITAL IMAGING RESEARCH, LLC",R44,2000,366807,0.194633491
"WAVELET-BASED AUTOMATED CHROMOSOME IDENTIFICATION Commercial automated karyotyping instruments have improved to the point where the major factor limiting throughput is the time required for operator correction of chromosome classification errors. An improvement in chromosome classification accuracy would significantly increase the value of these instruments in cytogenetics labs. The goal of this project is to develop and commercialize significantly improved chromosome measurement and classification techniques for automated karyotyping. Currently the best-performing chromosome classification approach uses Weighted Density Distribution (WDD) features [11] to quantify the banding pattern of the chromosomes. These are computed as inner products between the banding profile and a set of WDD basis functions. The particular set of 1unctions originally proposed by Granum [11,38] has come into widespread use. In Phase I we showed that better function sets exist and that our new approach can find better WDD features than the best currently used. We have an innovative wavelet-based method for generating WDD functions and a chromosome classification testbed which supports large scale classification experiments. We propose to conduct a thorough, methodical search for better performing basis functions in Phase II. Phase III will incorporate the technology into PSI's PowerGene automated karyotyping instruments. PROPOSED COMMERCIAL APPLICATIONS: When the new chromosome classification technology is qualified for routine application, it will be incorporated into PSI's Powergene products, both in new systems sold and as an upgrade to existing systems.  n/a",WAVELET-BASED AUTOMATED CHROMOSOME IDENTIFICATION,6016521,R44CA076896,"['artificial intelligence', ' biomedical automation', ' biomedical equipment development', ' chromosomes', ' computer program /software', ' cytogenetics', ' density', ' genetic mapping', ' genetic techniques', ' human genetic material tag', ' human tissue', ' image processing']",NCI,"ADVANCED DIGITAL IMAGING RESEARCH, LLC",R44,1999,357675,0.194633491
"CLASSIFICATION OF NURSING-SENSITIVE PATIENT OUTCOMES This application seeks funding for Phase II of a three-phase program of          research to identify, classify, and test nursing sensitive patient               outcomes and their indicators for use in standardized language                   development, practice, research, and education.  The purposes of the             research are to:  1) identify, label, validate, and classify nursing             sensitive patient outcomes and indicators, 2) evaluate the validity and          usefulness of the classification in clinical field testing, and 3) define        and test measurement procedures for the outcomes and indicators.  The            classification is expected to contain patient outcomes, indicators, and          measurement activities at three to four levels of abstraction and to             identify those patient outcomes most influenced by nursing.  The research        uses both inductive and deductive approaches.  An inductive approach will        be used to extract outcomes, indicators, and measures from current               nursing literature and instruments.  A combined inductive and deductive          approach will be used to label outcomes, specify indicators for the              outcomes, and group the outcomes in broad categories based on the Medical        Outcomes framework and categories identified by nurses.  Delphi                  techniques and surveys of random samples of masters prepared nurses will         be used to validate the outcomes and indicators prior to field testing           the outcomes and indicators in four sites, a tertiary care hospital, a           community hospital, a nursing home, and a community agency.  Hierarchical        clustering techniques and nonmetric scaling analysis will be used to             develop the classification of nursing sensitive patient outcomes and a           survey of nurse experts will be used for initial validation of the               classification.                                                                   n/a",CLASSIFICATION OF NURSING-SENSITIVE PATIENT OUTCOMES,2035886,R01NR003437,"['data collection', ' method development', ' nursing care evaluation', ' nursing research', ' outcomes research', ' prognosis']",NINR,UNIVERSITY OF IOWA,R01,1997,222811,0.188806242
"CLASSIFICATION OF NURSING-SENSITIVE PATIENT OUTCOMES This application seeks funding for Phase II of a three-phase program of  research to identify, classify, and test nursing sensitive patient  outcomes and their indicators for use in standardized language  development, practice, research, and education.  The purposes of the  research are to:  1) identify, label, validate, and classify nursing  sensitive patient outcomes and indicators, 2) evaluate the validity and  usefulness of the classification in clinical field testing, and 3) define  and test measurement procedures for the outcomes and indicators.  The  classification is expected to contain patient outcomes, indicators, and  measurement activities at three to four levels of abstraction and to  identify those patient outcomes most influenced by nursing.  The research  uses both inductive and deductive approaches.  An inductive approach will  be used to extract outcomes, indicators, and measures from current  nursing literature and instruments.  A combined inductive and deductive  approach will be used to label outcomes, specify indicators for the  outcomes, and group the outcomes in broad categories based on the Medical  Outcomes framework and categories identified by nurses.  Delphi  techniques and surveys of random samples of masters prepared nurses will  be used to validate the outcomes and indicators prior to field testing  the outcomes and indicators in four sites, a tertiary care hospital, a  community hospital, a nursing home, and a community agency.  Hierarchical  clustering techniques and nonmetric scaling analysis will be used to  develop the classification of nursing sensitive patient outcomes and a  survey of nurse experts will be used for initial validation of the  classification.  n/a",CLASSIFICATION OF NURSING-SENSITIVE PATIENT OUTCOMES,2257355,R01NR003437,"['data collection', ' method development', ' nursing care evaluation', ' nursing research', ' prognosis']",NINR,UNIVERSITY OF IOWA,R01,1995,290972,0.188806242
"CLASSIFICATION OF NURSING-SENSITIVE PATIENT OUTCOMES This application seeks funding for Phase II of a three-phase program of research to identify, classify, and test nursing sensitive patient outcomes and their indicators for use in standardized language development, practice, research, and education.  The purposes of the research are to:  1) identify, label, validate, and classify nursing sensitive patient outcomes and indicators, 2) evaluate the validity and usefulness of the classification in clinical field testing, and 3) define and test measurement procedures for the outcomes and indicators.  The classification is expected to contain patient outcomes, indicators, and measurement activities at three to four levels of abstraction and to identify those patient outcomes most influenced by nursing.  The research uses both inductive and deductive approaches.  An inductive approach will be used to extract outcomes, indicators, and measures from current nursing literature and instruments.  A combined inductive and deductive approach will be used to label outcomes, specify indicators for the outcomes, and group the outcomes in broad categories based on the Medical Outcomes framework and categories identified by nurses.  Delphi techniques and surveys of random samples of masters prepared nurses will be used to validate the outcomes and indicators prior to field testing the outcomes and indicators in four sites, a tertiary care hospital, a community hospital, a nursing home, and a community agency.  Hierarchical clustering techniques and nonmetric scaling analysis will be used to develop the classification of nursing sensitive patient outcomes and a survey of nurse experts will be used for initial validation of the classification.  n/a",CLASSIFICATION OF NURSING-SENSITIVE PATIENT OUTCOMES,2257354,R01NR003437,"['data collection', ' method development', ' nursing care evaluation', ' nursing research', ' prognosis']",NINR,UNIVERSITY OF IOWA,R01,1994,287743,0.188806242
"WAVELET BASED AUTOMATED CHROMOSOME IDENTIFICATION Since their introduction in the mid-198Os, commercial automated                  karyotyping systems have come into widespread usage. Commercial                  instruments have improved to the point where the major factor limiting           throughput the time required for operator correction of chromosome               classification errors. An improvement in chromosome classification               accuracy would significantly increase the value of these instruments in          the laboratory. The goal of this project is to develop improved chromosome       measurement and classification techniques to bake the automated                  karyotyping of human and mammalian cells significantly faster and more           accurate, thereby enhancing the utility of these instruments in clinical         diagnosis and in genetics and cancer research. Currently, the chromosome         classification technique most widely used in commercial systems is based         on weighted density distributions (WDDs [11]). The features used are inner       products between the banding profile and six heuristically-defined WDDs.         While WDDs have been shown to outperform the only two other weighting            function sets that have been tested (Gaussians and sinusoids), there is no       reason to believe they are optimal for chromosome classification accuracy.       In light of recent developments in wavelet theory we are now able to             design hundreds of new linear transformations having specified properties.       Using parameter optimization algorithms we an test their basis functions         for chromosome classification accuracy. Recently developed wavelet               transform theory now permits a much more directed study of the chromosome        classification problem, with the possibility of significant improvement in       classification accuracy by using better-suited weighting functions than          the WDDs. In phase 1 we will evaluate the use of wavelet-transform-derived       features in automatic chromosome classification. We will use a genetic           algorithm to evaluate a large number of wavelet-based features using             large, published data sets for training and testing. If wavelet-based            features can effect an improvement, this instrument will produce more            accurate karyotypes, significantly increasing its throughput rate. In            Phase 2 the wavelet-based features that prove the most effective will be         incorporated into a PSI PowerGene automated karyotyping instrument. We           will test the system on prenatal, postnatal and cancer specimens from            amniotic fluid, bone marrow and peripheral blood, and on mammalian cells.        When fully developed, the new technology will be integrated into PSI's           existing line of cytogenetics automation products. This will result in           commercial instruments that are far more effective in automated                  karyotyping.                                                                                                                                                      PROPOSED COMMERCIAL APPLICATION:                                                 As soon as the new techniques are developed and qualified for routine            application, they will be incorporated into PSI's PowerGene product line         of cytogenetics automation equipment, both in new systems sold and as an         upgrade to existing systems already in use in cytogenetics labs, thus            commercializing the technology quickly.                                           n/a",WAVELET BASED AUTOMATED CHROMOSOME IDENTIFICATION,2539644,R43CA076896,"['artificial intelligence', ' biomedical automation', ' biomedical equipment development', ' chromosomes', ' computer program /software', ' computer system design /evaluation', ' cytogenetics', ' digital imaging', ' genetic mapping', ' human genetic material tag', ' karyotype', ' method development']",NCI,"PERCEPTIVE SCIENTIFIC INSTRUMENTS, INC.",R43,1997,95624,0.183979968
"Algorithms for protein superfamily classification and function prediction    DESCRIPTION (provided by applicant):  I am a postdoctoral scholar associated with Steven Brenner's lab at Berkeley, working on structural biology and computational genomics. My long-term vision is to develop new algorithms for inferring protein evolution and function from sequence and structure. Currently I am working on algorithms that can automatically classify a protein into its proper superfamily. The long-term goal of this project is to improve the accuracy of protein structure classification and function prediction.      The superfamily defines ancient protein homology. Protein superfamily classification remains a challenging task, even when 3D structure is available. Currently this task still requires experts' manual work. We believe that the classification of protein superfamilies relies on the integration of sequence information and structure information. We will employ recent breakthroughs in kernel-based machine learning approaches for combining different sources of information. We will also develop structure-based discriminative profile models for protein superfamilies. We expect these algorithmic developments will not only result in a practical tool for superfamily classification, but they will also improve our understanding of the interplay of sequence and structure on defining very remote homology.      We will extend our structure-based discriminative profile models for protein classification to function prediction. We will develop new methods for the identification of structure-sequence signatures of protein functioin. In addition, we will extend the graph theoretical models for multiple sequence alignment I developed during my Ph.D. study to meet the challenge of domain annotation for large new sequence set.      The advancement of medical research is partly based on our detailed understanding of the functions of genes and proteins. My research will improve our understanding of protein evolution and function at the molecular level. Our computational approach will speed up the discovery of biological knowledge from large data sets generated by high-throughput methods.          n/a",Algorithms for protein superfamily classification and function prediction,7495992,K99RR024163,"['Algorithms', 'Base Sequence', 'Biological', 'Brain', 'Classification', 'Data Set', 'Detection', 'Development', 'Doctor of Philosophy', 'Evolution', 'Gene Proteins', 'Genomics', 'Goals', 'Graph', 'Homologous Gene', 'Individual', 'Knowledge', 'Large-Scale Sequencing', 'Light', 'Machine Learning', 'Manuals', 'Medical Research', 'Methods', 'Modeling', 'Molecular', 'Nature', 'Pattern', 'Process', 'Proteins', 'Research', 'Research Personnel', 'Sequence Alignment', 'Source', 'Speed', 'Structure', 'Theoretical model', 'Vision', 'Work', 'base', 'design', 'improved', 'improved functioning', 'programs', 'protein function', 'protein structure', 'structural biology', 'three dimensional structure', 'tool']",NCRR,UNIVERSITY OF CALIFORNIA BERKELEY,K99,2008,73440,0.18109712
