text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"DEVELOPMENT OF ARTIFICIAL HEARING FOR THE DEAF The effort to develop artificial hearing systems for the deaf has recently been focussed on tactual vocoders, devices that transduce acoustic energy into vibratory or electrocutaneous signals which are then applied to the skin.  Current tactual vocoders, however, are based largely upon untested assumptions about optimal filter configurations for speech processing.  In a study which carefully controls device variables (through use of software filters and computer driven displays) while systematically varying filter configurations, perception of critical features of the speech code will be studied.  Using psychophysical techniques, the research seeks to describe the tactual perception of speech features based on signals processed through filter banks with linear, logarithmic and composite spacings for both 32 and 16 channel displays.  The studies will:  1. determine discrimination and identification of speech contrasts along various speech-simulating continua for each of the filter configurations;  2. provide an empirical basis for the design of tactual vocoders with optimal filter configurations; and  3. lay the foundations for a miniaturized tactual vocoder design to be implemented in succeeding phases of the work.  This work is directed toward the development and ultimate manufacture of a portable, wearable, cosmetically acceptable, artificial hearing prosthesis for the deaf.  ",DEVELOPMENT OF ARTIFICIAL HEARING FOR THE DEAF,3503959,R43NS021390,"['somesthesis ', ' form /pattern perception ', ' electrotactile communication ', ' speech ', ' voice ', ' human subject ', ' electrostimulus ', ' electrodes ', ' deafness ', ' deaf aid ', ' auditory discrimination ', ' computer data analysis ', ' artificial intelligence ', ' ']",NINDS,ARTIFICIAL HEARING SYSTEMS CORPORATION,R43,1985,50000,-0.03280914841132184
"AN INTERACTIVE BIOMEDICAL IMAGE PROCESSOR/ANALYZER Current morphometry and image analysis systems can be broadly divided into those which display an image and require the user to trace the points or lines considered significant and those which apply complex algorithms to locate significant objects autonomously.  We have developed a prototype of an intermediate type of system in which the user can rapidly indicate the approximate location of significant objects after which the system applies an edge following algorithm to determine the exact boundary of the object. This system will be much faster to use than ""dumb"" morphometry systems and much less costly than ""intelligent"" image analyzers costing hundreds of thousands of dollars.  This system uses a new VLSI microprocessor specialized for signal processing tasks and innovative image processing circuitry we have designed.  We believe we can design a system of this type to sell for approximately $10,000.  This would bring powerful image processing technology within the reach of many more investigators.  ",AN INTERACTIVE BIOMEDICAL IMAGE PROCESSOR/ANALYZER,3509338,R44RR002224,"['image processing ', ' morphology ', ' computer simulation ', ' computer graphics /printing ', ' computer human interaction ', ' computer system design /evaluation ', ' artificial intelligence ', ' computers ', ' biomedical automation ', ' ']",NCRR,"AMERICAN INNOVISION, INC.",R44,1985,243988,-0.0927826124179464
"AUTO SCREENER FOR EPILEPTOFORM EEG DATA A two phase program is described to develop a microprocessor unit to screen 16 channel EEG data in real time and mark those epochs which contain epileptoform activity.  The unit would be marketed as a modular addition to data collection systems already marketed by Telefactor for long-term epilepsy monitoring.  Realization of such a unit involves adapting principles already proven and running on computers in a university environment such as the PDP 11/60.  Modern micorprocessor techniques can now permit recognition modules to price in the $10,000 range.  ",AUTO SCREENER FOR EPILEPTOFORM EEG DATA,3509087,R44NS020408,"['neuromuscular disorder diagnosis ', ' human subject ', ' computer data analysis ', ' online computer ', ' computer system design /evaluation ', ' artificial intelligence ', ' electroencephalography ', ' epilepsy ', ' patient monitoring device ', ' magnetic recording system ', ' clinical biomedical equipment ', ' ']",NINDS,TELEFACTOR CORPORATION,R44,1985,277622,-0.05474823159870747
"PHASE II RESEARCH ON SOUND-MAKING PRODUCTS FOR INFANTS The visual ""mobiles"" attached to infant cribs are devices designed to provide the infant with visual stimulation.  There are no devices currently on the market that provide infants with complex and interesting auditory stimulation.  Yet, studies by this research team show that very young infants have a keen sense of hearing and are capable of discriminating fine differences in complex sounds such as speech.  More importantly, our work suggests that infants like listening to speech, particularly when it conforms to the kind of speech that is addressed to them by caretakers. The particular kind of speech has many special properties, and has been given the name ""Motherese.""  Our laboratory research indicates that infants prefer to listen to Motherese over the kind of speech that is addressed to adults.  Moreover, the work shows that the main feature attracting infant attention towards Motherese is its unique acoustic characteristics, indluding an increase in pitch, exaggerated pitch contours, and a slower tempo.  This Phase-I research project proposes to examine the feasibility of creating an ""Auditory Mobile"" for infants--a device that presents Motherese and other complex signals that mimic its salient acoustic characteristics to infants.  The special features of this device include the fact that it is programmable and activated by the infant's vocalizations.  The proposal requests support for research that would further specify the parameters of auditory signals that should be contained in an Auditory Mobile and begin work on the technical problems of speech synthesis and recognition required by the device.  ",PHASE II RESEARCH ON SOUND-MAKING PRODUCTS FOR INFANTS,3508087,R44HD018561,"['sensory signal detection ', ' psychophysiology ', ' sound frequency ', ' vocalization ', ' speech synthesizers ', ' mother child interaction ', ' auditory fatigue ', ' auditory discrimination ', ' auditory stimulus ', ' artificial intelligence ', ' infant human (0-1 year) ', ' child psychology ', ' ']",NICHD,BABECO,R44,1985,218191,-0.012078361800326072
"FISH VENTILATORY BEHAVIOR AS A TOXIC'S MONITORING TOOL The long term objective is to develop a fish monitoring tool capable of rapidly screening chemicals for toxicity, protecting public drinking water supplies and wastewater receiving systems, and identifying the causative toxic agent(s).  Non-invasive electrode techniques receive signals from fish generated bioelectric fields.  Electronic components filter the signals generated from independently monitored fish such that the ventilatory components may be amplified and interfaced to a microcomputer. This and other laboratories have demonstrated that, upon exposure to acutely toxic chemical concentrations, several changes occur in the ventilatory components of fish, such as, frequency, amplitude, and gill purge or cough, including three major and eleven subcategories of the types of gill purge.  It is anticipated that the Phase I research will demonstrate that, upon exposure to chronically toxic chemical concentrations, the combinations of ventilatory components occurring will be unique to a given category of the chemical (e.g., concepts of structural activity relationships, heavy metal vs. pesticide, etc.).  Many chemicals that are toxic to humans and other mammilian systems are toxic to aquatic organisms.  If the long term objective is successful, this inexpensive monitoring tool would have commercal applications for the chemical manufacturing, drinking water and wastewater treatment industries, municipalities, and regulatory agencies, as well as the academic research community.  ",FISH VENTILATORY BEHAVIOR AS A TOXIC'S MONITORING TOOL,3496463,R43ES003808,"['water supply ', ' water sampling /testing ', ' water pollution control ', ' water pollution ', ' fresh water environment ', ' aquatic biology ', ' toxicant screening ', ' environmental toxicology ', ' gills ', ' pesticide biological effect ', ' cinematography ', ' metal poisoning ', ' zinc ', ' trichloroethylene ', ' chlorohydrocarbon ', ' environmental contamination ', ' computer graphics /printing ', ' artificial intelligence ', ' chemical structure function ', ' monitoring device ', ' bioassay ', ' ']",NIEHS,"BIOLOGICAL MONITORING, INC.",R43,1985,50000,-0.048145849011472404
"STEPPED-CARE COLLEAGUE:  AUTOMATED THERAPY REVIEW IN HYP Clinical decision support systems and medical information systems are both of great interest in medical informatics.  Ideally these two types of systems should be closely linked to provide maximum educational and clinical utility.  Usually medical informatics development emphasizes one type of system to the exclusion of the other.  The primary objective of this proposal is to develop a generic, linked system in which medical knowledge represented in the decision support module is applied in the clinical setting in the context of an existing information system.  The major advantages are practical:  the data required by the decision support system is already available; no special data collection or entry is needed.  The advice given by the decision support system is presented in clinical ""real-time"" to optimize its effect.  The second objective is to maximally exploit non-artificial intelligence in medicine (AIM) systems for representing medical knowledge and decision making processes when appropriate.  This is cost effective and, if sufficiently robust, may be adequate for many types of medical decision problems.  In this proposal we plan to develop general methods and apply them to a single clinical setting:  hypertension care.  The specific work will test the hypothesis that an automated therapeutic management review system may be created, using a non-AIM rule-based structure coupled with a system designed to frequently gather pertinent clinical information, to provide sophisticated analysis of current medical management for providers.  The system will survey current clinical data and, following a stepped care approach to the treatment of hypertension, advise providers as to when they should increase therapy, modify therapy, or reduce therapy in appropriate circumstances.  The prototype system will be studied in a general medicine practice. Testing will involve the examination of its performance in terms of reliability and validity, its psychological impact on providers and their perception of benefit and satisfaction, and its cost and impact on stepped care therapy.  If this development and feasibility project is successful, we will consider submitting a proposal to subject the developed system to more definitive study.  ",STEPPED-CARE COLLEAGUE:  AUTOMATED THERAPY REVIEW IN HYP,3449510,R23LM004440,"['information systems ', ' information system analysis ', ' automated data processing ', ' patient care management ', ' computer system design /evaluation ', ' hypertension ', ' computer assisted patient care ', ' computer assisted medical decision making ', ' ']",NLM,BOSTON UNIVERSITY MEDICAL CENTER HOSP,R23,1985,52173,-0.042250550655160965
"A LASER MICROBEAM BIOTECHNOLOGY RESOURCE This is a continuation grant for the Laser Microbeam Program (LAMP) bio-technology resource.  The specific objectives are:  (1) to continue the Laser Microbeam Program (LAMP) as a national ""user"" facility for microbeam studies in cell and developmental biology, (2) to further develop the laser microbeam instrumentation as well as the accessory computer-image instrumentation, (3) to provide additional laser capabilities in areas of clinical relevance, (4) to provide several training courses/workshops for basic science researchers and research clinicians, (5) to further develop interactions between the academic and industrial community.  ",A LASER MICROBEAM BIOTECHNOLOGY RESOURCE,3103771,P41RR001192,"['dissection ', ' radiobiology ', ' particle beam ', ' laser therapy ', ' cinemicrography ', ' fluorescence microscopy ', ' fluorescence ', ' lasers ', ' image processing ', ' neoplasm /cancer photoradiation therapy ', ' training ', ' artificial intelligence ', ' cell biology ', ' biomedical equipment resource ', ' clinical biomedical equipment ', ' ']",NCRR,UNIVERSITY OF CALIFORNIA-IRVINE,P41,1985,556850,-0.03410980700252863
"NUCLEIC ACID SEQUENCE ANALYSIS We will use a combination of computer programming and biochemistry to study some interesting questions in molecular biology.  Our nucleic-acid sequence library system will be improved to allow the user the powers of recombinant DNA technology available to the biochemist.  All of our software will be extensively modularized to facilitate program development and transportation, both of which will hasten improvements.  We will continue to expand our collection of programs to analyze sequence-function relationships.  This will include improvements to our program of a pattern recognition algorithm (the ""perceptron"") and adaptations of multiple regression analyses to nucleic-acid sequence problems.  These techniques will be used to make quantitative models for sequence effects on promoter efficiency and mutagenicity.  We will generate a large collection of data for sequence effects on translational initiation efficiency using the technologies of recombinant DNA, chemical DNA sysnthesis and DNA sequencing.  These data, analyzed by our computer programs, will lead to a quantitative understanding of translational initiation.  ",NUCLEIC ACID SEQUENCE ANALYSIS,3276031,R01GM028755,"['handbook ', ' nucleic acid sequence ', ' mathematical model ', ' information systems ', ' mutagens ', ' microorganism genetics ', ' genetic translation ', ' plasmids ', ' genetic registry /resource /referral center ', ' genetic mapping ', ' computer center ', ' artificial intelligence ', ' ribosomes ', ' ']",NIGMS,UNIVERSITY OF COLORADO,R01,1985,96375,-0.16174834145745773
"CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS Detailed cytogenetic banding analysis will be applied to a variety of human cancers to assess directly clonal karyotypic abnormalities.  Sequential chromosome studies will be conducted using a new cytogenetic procedure which samples tumor cells grown in an in vitro bioassay capable of supporting colony formation from a wide variety of human cancers.  Specific time points for sequential analysis will be:  (1)\at diagnosis (prior to therapy); (2)\following cessation of therapy (if measurable residual disease); and (3)\at relapse.  Patients with solid tumors and malignant effusions from breast, ovary, and lung cancer or patients with neuroblastoma will be studied.  The objectives are to assess the clonal karyotypic evolution in primary and metastatic lesions as a response to time and treatment.  Additionally, the karyology of tumor colony-forming cells exposed but resistant to in vitro incubation with various chemotherapeutic agents will be compared to unexposed control cultures. Selective action of these drugs on karyotypic clonal expansion or contraction will be assessed and results compared to measurable in vivo selection at the time of recurrence of disease.  Finally, specific molecular probes for subsegments of chromosomal DNA will be employed to cytogenetically characterize further clonogenic tumor cells.  Emphasis will be directed toward human oncogenic sequences, which will be mapped in normal and malignant cells to identify their chromosomal domain.  (K)   ",CLONAL KARYOTYPIC EVOLUTION IN HUMAN SOLID TUMORS,3168720,R01CA029476,"['clone cells ', ' stainings ', ' radiotracer ', ' autoradiography ', ' neoplasm /cancer therapy ', ' neoplastic growth ', ' neoplasm /cancer remission /regression ', ' bladder neoplasm ', ' ovary neoplasms ', ' neoplasm /cancer genetics ', ' molecular oncology ', ' human tissue ', ' gene frequency ', ' karyotype ', ' oncogenes ', ' natural gene amplification ', ' cytogenetics ', ' chromosome disorders ', ' drug resistance ', ' biopsy ', ' computer data analysis ', ' artificial intelligence ', ' ']",NCI,UNIVERSITY OF ARIZONA,R01,1985,86760,-0.12164542058738435
"DERIVING KNOWLEDGE FROM CLINICAL DATABASES The major concern of the RX Project is with the development of tools for the collection, analysis, and interpretation of health care data. Specifically, the objectives of the project are 1) to increase the validity and ease of data analysis and interpretation and 2) to facilitate the process of hypothesis generation and preliminary confirmation.  The principal focus of our research will continue to be on the RX Study Module.  Utilizing an on-line knowledge base of clinical medicine and of statistical procedures, the Study Module is designed to assist a researcher with the task of creating a comprehensive, mathematically correct study design using appropriate data from a large clinical database.  The Study Module determines an overall study design choosing between cross-sectional and longitudinal methods, it determines significant confounding variables and methods for controlling them, it determines patient eligibility criteria, and it formulates a mathematical model for testing the hypothesis.  Finally, the Study Module automatically runs the study design on a statistical package and assists with the interpretation of results.  A second focus of our work is in methods for aiding hypothesis generation. We seek to facilitate this process by developing improved means for labeling and accessing patient records.  We are also interested in developing methods for automating the dicovery of hypotheses by using methods from the field of artificial intelligence.  Our method will use a medical knowledge base to focus the search for promising hypotheses.  Our planned research for all these endeavors will build on our present algorithms and the current RX prototype.  We will test the resulting system by the performance of specific rheumatologic studies using a 1,700 patient database provided to us by the American Rheumatism Association Medical Information System research group.  ",DERIVING KNOWLEDGE FROM CLINICAL DATABASES,3442730,R18LM004334,"['longitudinal human study ', ' mathematical model ', ' statistics /biometry ', ' health science research analysis /evaluation ', ' automated medical record system ', ' patient /disease registry ', ' disease /disorder classification ', ' rheumatism ', ' online computer ', ' artificial intelligence ', ' computer assisted medical decision making ', ' computer assisted diagnosis ', ' ']",NLM,STANFORD UNIVERSITY,R18,1985,186486,-0.019196259836698936
