text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"Impact of Pancreas-Kidney Transplants on Renal Allograft DESCRIPTION (provided by applicant): Simultaneous pancreas kidney transplantation (SPK) is an increasingly common treatment option for patients with end-stage renal disease due to Type I diabetes (DM). Recent studies suggest SPK may improve kidney allograft survival compared to kidney transplantation alone (KA). However, patient selection may account for this disparity since patient sociodemographics and comorbidities likely impact consideration for SPK. The objectives of this study are to assess the impact of patient selection on access to SPK versus KA and to determine the impact of SPK on renal allograft survival. In order to avoid selection bias, the comparison of renal allograft survival between SPK and KA recipients will be limited to patients waitlisted for SPK: approximately 10 percent of patients listed for SPK receive a KA due a fatty or traumatized pancreas allograft, or availability of a zero-antigen mismatch kidney alone. The USRDS has collected comorbidity data since April 1995. To assess the impact of patient selection on access to SPK we will use these national data to conduct a cross-sectional study of DM patients waitlisted for either SPK or KA after April 1995. We will compare patient socioeconomic demographics, comorbidities, and transplant center characteristics between these two groups. Logistic regression will be used to identify independent determinants of access to SPK. To determine the impact of SPK on renal allograft survival, we will conduct a retrospective cohort study of all patients waitlisted for SPK and transplanted with SPK or KA after April 1995. Renal allograft survival in SPK and KA will be compared using Cox proportional hazards models, adjusting for patient and transplant center characteristics. ",Impact of Pancreas-Kidney Transplants on Renal Allograft,6406173,F32DK060298,"['computer data analysis ', ' diabetic nephropathy ', ' insulin dependent diabetes mellitus ', ' remission /regression ', ' chronic renal failure ', ' kidney transplantation ', ' pancreas transplantation ', ' human mortality ', ' human therapy evaluation ', ' homologous transplantation ', ' combination therapy ', ' human data ', ' comorbidity ', ' clinical research ', ' ']",NIDDK,UNIVERSITY OF PENNSYLVANIA,F32,2001,70965,0.03373193283024845
"Impact of Pancreas-Kidney Transplants on Renal Allograft DESCRIPTION (provided by applicant): Simultaneous pancreas kidney transplantation (SPK) is an increasingly common treatment option for patients with end-stage renal disease due to Type I diabetes (DM). Recent studies suggest SPK may improve kidney allograft survival compared to kidney transplantation alone (KA). However, patient selection may account for this disparity since patient sociodemographics and comorbidities likely impact consideration for SPK. The objectives of this study are to assess the impact of patient selection on access to SPK versus KA and to determine the impact of SPK on renal allograft survival. In order to avoid selection bias, the comparison of renal allograft survival between SPK and KA recipients will be limited to patients waitlisted for SPK: approximately 10 percent of patients listed for SPK receive a KA due a fatty or traumatized pancreas allograft, or availability of a zero-antigen mismatch kidney alone. The USRDS has collected comorbidity data since April 1995. To assess the impact of patient selection on access to SPK we will use these national data to conduct a cross-sectional study of DM patients waitlisted for either SPK or KA after April 1995. We will compare patient socioeconomic demographics, comorbidities, and transplant center characteristics between these two groups. Logistic regression will be used to identify independent determinants of access to SPK. To determine the impact of SPK on renal allograft survival, we will conduct a retrospective cohort study of all patients waitlisted for SPK and transplanted with SPK or KA after April 1995. Renal allograft survival in SPK and KA will be compared using Cox proportional hazards models, adjusting for patient and transplant center characteristics. ",Impact of Pancreas-Kidney Transplants on Renal Allograft,6517965,F32DK060298,"['computer data analysis ', ' diabetic nephropathy ', ' insulin dependent diabetes mellitus ', ' remission /regression ', ' chronic renal failure ', ' kidney transplantation ', ' pancreas transplantation ', ' human mortality ', ' human therapy evaluation ', ' homologous transplantation ', ' combination therapy ', ' human data ', ' comorbidity ', ' clinical research ', ' ']",NIDDK,UNIVERSITY OF PENNSYLVANIA,F32,2002,33997,0.03373193283024845
"Research Center to Reduce Ethnic Disparities in ESRD DESCRIPTION (provided by applicant):  Substantial racial/ethnic disparities exist in the area of renal health. Minority groups are more than 50% of all persons on the waiting list for a kidney transplant in the United States. Yet, because minorities donate organs at a rate that reflects their representation in the population, the shortage of kidneys for minorities with End-Stage Renal Disease has reached crisis proportions. Such trends suggest that in addition to conducting research that can better define the correlates and causes of racial/ethnic disparities in kidney transplantation rates research is also needed to identify psychosocial and psychoneuroimmunological factors that contribute to poorer health outcomes. The findings can be exported to the design of prevention campaigns and that can efficaciously reduce the prevalence of hypertension, diabetes mellitus, poor nutrition and inadequate exercise, and licit and illicit substance use among minorities. The Howard University Project Export Center of Renal Health will be structured to serve as an institutionalized and permanent research center that will complete research and test interventions and practices that can reduce current racial/ethnic differentials in renal health. The Center will be headed by Dr. Clive O. Callender, the nation's premiere kidney transplantation specialist and a pioneer in creating interventions to remedy racial/ethnic gaps in renal health. ",Research Center to Reduce Ethnic Disparities in ESRD,6743395,P20MD000512,"['telemedicine ', ' health education ', ' training ', ' disease /disorder prevention /control ', ' medical outreach /case finding ', ' health science research support ', ' chronic renal failure ', ' health behavior ', ' racial /ethnic difference ', ' community ', ' tissue donor ', ' clinical research ', ' behavioral /social science research tag ', ' health services research tag ', ' outcomes research ', ' medically underserved population ', ' health disparity ', ' ']",NIMHD,HOWARD UNIVERSITY,P20,2003,1438588,0.07660858828861945
"Nitric oxide in systemic lupus erythematosus  DESCRIPTION (provided by applicant):  Systemic lupus erythematosus (SLE) is a multisystem autoimmune disease marked by autoantibody production, glomerulonephritis, and vasculitis. The etiology of SLE is unknown, although a genetic predisposition coupled with an environmental trigger appear necessary for the development of disease. SLE occurs 3-4 times more often in African Americans than Caucasians and African Americans with lupus have greater morbidity and mortality primarily due to renal disease. We demonstrated higher nitric oxide (NO) production in patients with lupus compared to controls, that NO production correlates with disease activity, that polymorphisms in the inducible nitric oxide synthase gene (iNOS) are linked with disease in African American females and that African Americans, produce more NO than Caucasians. Our hypothesis is that NO is a pathogenic factor in SLE and that differential production of NO plays a role in the ethnic disparity in lupus. To address this hypothesis, the following specific aims are proposed: Aim 1 A. Assay systemic NO and peroxynitrite (ONOO-) production in humans with SLE as an indicator of disease activity. Determine whether the association between NO and disease activity is evident in specific SLE subsets B. To assess potential mechanisms for NO pathogenesis in disease, we will measure renal eicosanoid/isoprostane excretion in parallel with NO measures. C. Assess in vitro effects of NO on eicosanoid production by PBMCs from lupus patients and controls. D. Assess renal expression of iNOS in renal biopsies from lupus patients correlating expression with renal outcome.   Aim 2 A. Using the unique Carolina lupus (CLU) cohort, determine the association of lupus and specific disease manifestations/progression with polymorphisms in the promoter regions of the iNOS, eNOS and nNOS genes. B. Confirm the association of iNOS polymorphisms with lupus by TDT analysis of African American families from the Oklahoma Lupus Registry. C. Determine if there are differences in NO production/iNOS expression by stimulated PBMCs between SLE patients and controls with and without the NOS polymorphisms.   Aim 3  A. Determine the mechanism for renal disease expression in MRL/lpr iNOS knockout mice compared to wild type MRL/lpr mice and MRL/lpr mice treated with iNOS inhibitors B. Assess effects of specific and nonspecific inhibitors of iNOS production on disease presentation in iNOS knockout MRL/lpr mice. C. Identify the proteins that are nitrated in the renal cortex of MRL/lpr mice using a proteomics approach.   ",Nitric oxide in systemic lupus erythematosus,6573248,R01AR045476,"['laboratory mouse ', ' systemic lupus erythematosus ', ' isozyme ', ' genetic mapping ', ' genetic promoter element ', ' genetic polymorphism ', ' human subject ', ' human tissue ', ' kidney disorder ', ' kidney function ', ' African American ', ' racial /ethnic difference ', ' nitric oxide ', ' nitric oxide synthase ', ' clinical research ', ' genetic susceptibility ', ' peroxynitrite ', ' proteomics ', ' patient oriented research ', ' ']",NIAMS,MEDICAL UNIVERSITY OF SOUTH CAROLINA,R01,2003,295611,0.16852553240906692
"ACCESS TO CARE AND SURVIVAL OF RENAL ALLOGRAFTS DESCRIPTION (provided by applicant):  Recipient race is associated with renal allograft survival. Rates of allograft loss are approximately 1.5 to 2-fold higher among African-Americans compared with other racial groups. It is not clear whether genetic, immunologic, or other non-biological factors (e.g., racial differences in access to care) are responsible for these findings. We propose to explore the issue of race-specific allograft loss by comparing differences in early allograft outcomes (delayed graft function and acute rejection) and late allograft outcomes (5-year graft survival, graft failure defined as return to dialysis or death with a functioning graft) among African-Americans in Veterans' Health Administration (VHA) and non-VHA settings. While biological differences are present across practice sites, access to care is more uniform within the VHA. We will examine the associations of demographic, clinical, socioeconomic, dialysis and transplant related variables with outcomes. Analyses using conventional regression analyses (e.g., logistic and proportional hazards regression) and the marginal structural model will be performed. Given the scarcity of organs for transplantation, it is of paramount importance to ensure that graft dysfunction does not result from differences in access to care. This study will help define the contribution of access to care in racial differences in renal transplant outcomes. ",ACCESS TO CARE AND SURVIVAL OF RENAL ALLOGRAFTS,6691315,F32DK065349,"['dialysis therapy ', ' prognosis ', ' health care service availability ', ' patient /disease registry ', ' hospital organization /administration ', ' kidney transplantation ', ' human population study ', ' African American ', ' racial /ethnic difference ', ' socioeconomics ', ' homologous transplantation ', ' veteran ', ' transplant rejection ', ' human data ', ' clinical research ', ' behavioral /social science research tag ', ' health services research tag ', ' outcomes research ', ' medically underserved population ', ' postdoctoral investigator ', ' health disparity ', ' ']",NIDDK,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",F32,2003,41608,0.04323902793625428
"TGF-Beta, Glucose and Nephropathy in African Americans DESCRIPTION (provided by applicant): The incidence of end stage renal disease (ESRD), which is largely due to diabetes and hypertension, has increased markedly. African Americans, who experience more diabetes and hypertension, suffer excessive rates of ESRD. The goal of this project is to detect early markers of nephropathy in a cohort of young adult African American men and women. The project is based on the concept that oxidative stress activates aberrant regulatory pathways to renal and vessel injury. Hypertension and diabetes are two disorders that induce oxidative stress from increased blood pressure (BP) and from hyperglycemia. Our preliminary data indicate that early changes in glucose tolerance may activate factors that contribute to tissue injury. Pilot data show that urinary excretion of F2 isoprostane, a marker of oxidative stress, and the tissue cytokine transforming growth factor-beta (TGF-Beta) increase markedly following modest hyperglycemia. The vasoactive peptide endothelin-1 (ET-1) is higher and urinary excretion of TGF-Beta is greater in subjects with impaired glucose tolerance (IGT) compared to those with normal glucose tolerance (NGT). To examine the oxidative stress concept this project is designed to test the hypothesis: Relative hyperglycemia, emanating from insulin resistance with deterioration in glucose tolerance, imposes oxidative stress to renal tissue and mediates an increase in activity of TGF-Beta and ET-1, with resultant renal tissue injury expressed by an increase in urinary albumin excretion (UAE). Our specific aims are to 1) Verify the change in glucose tolerance within a previously examined African American cohort now aged 38-43 years; 2) Determine if markers of oxidative stress can be detected in this cohort; 3) Determine if there is increased expression of TGF-Band ET-1 that is linked with deterioration in glucose tolerance; and 4) Determine if evidence of renal tissue injury (UAE) corresponds with F2 isoprostane excretion, TGF-B activity or ET-1 activity. We will reexamine a well characterized cohort of African American men and women. Measurements include an oral glucose tolerance test and assays for F2 isoprostane, TGF-Beta, ET-1, and UAE. In addition to analysis of newly obtained data, we will also utilize the previously obtained data from this cohort to test the overall theoretical model. The advantage of longitudinal assessment enables us to identify specific parameters that are predictive of an accelerated pathway for renal disease. The results of this project may contribute to improved methods for early detection and prevention of nephropathy due to type 2 diabetes, as well as the development of more specific therapeutic targets for this high risk minority population. ","TGF-Beta, Glucose and Nephropathy in African Americans",6573269,R01DK046107,"['human middle age (35-64) ', ' biomarker ', ' glucose tolerance test ', ' hyperglycemia ', ' glucose metabolism ', ' hypertension ', ' diabetic nephropathy ', ' insulin sensitivity /resistance ', ' noninsulin dependent diabetes mellitus ', ' disease /disorder proneness /risk ', ' pathologic process ', ' transforming growth factor ', ' human subject ', ' chronic renal failure ', ' blood lipid ', ' longitudinal human study ', ' albuminuria ', ' African American ', ' endothelin ', ' oxidative stress ', ' glucose tolerance ', ' clinical research ', ' patient oriented research ', ' health disparity ', ' ']",NIDDK,THOMAS JEFFERSON UNIVERSITY,R01,2003,374838,0.08338820416306354
"A Research Center to Reduce Ethnic Disparities in ESRD DESCRIPTION (provided by applicant):  Substantial racial/ethnic disparities exist in the area of renal health. Minority groups are more than 50% of all persons on the waiting list for a kidney transplant in the United States. Yet, because minorities donate organs at a rate that reflects their representation in the population, the shortage of kidneys for minorities with End-Stage Renal Disease has reached crisis proportions. Such trends suggest that in addition to conducting research that can better define the correlates and causes of racial/ethnic disparities in kidney transplantation rates research is also needed to identify psychosocial and psychoneuroimmunological factors that contribute to poorer health outcomes. The findings can be exported to the design of prevention campaigns and that can efficaciously reduce the prevalence of hypertension, diabetes mellitus, poor nutrition and inadequate exercise, and licit and illicit substance use among minorities. The Howard University Project Export Center of Renal Health will be structured to serve as an institutionalized and permanent research center that will complete research and test interventions and practices that can reduce current racial/ethnic differentials in renal health. The Center will be headed by Dr. Clive O. Callender, the nation's premiere kidney transplantation specialist and a pioneer in creating interventions to remedy racial/ethnic gaps in renal health. ",A Research Center to Reduce Ethnic Disparities in ESRD,6805979,P20MD000512,"['telemedicine ', ' health education ', ' training ', ' disease /disorder prevention /control ', ' medical outreach /case finding ', ' health science research support ', ' chronic renal failure ', ' health behavior ', ' racial /ethnic difference ', ' community ', ' tissue donor ', ' clinical research ', ' behavioral /social science research tag ', ' health services research tag ', ' outcomes research ', ' medically underserved population ', ' health disparity ', ' ']",NIMHD,HOWARD UNIVERSITY,P20,2004,1472862,0.07660858828861945
"TGF-Beta, Glucose and Nephropathy in African Americans DESCRIPTION (provided by applicant): The incidence of end stage renal disease (ESRD), which is largely due to diabetes and hypertension, has increased markedly. African Americans, who experience more diabetes and hypertension, suffer excessive rates of ESRD. The goal of this project is to detect early markers of nephropathy in a cohort of young adult African American men and women. The project is based on the concept that oxidative stress activates aberrant regulatory pathways to renal and vessel injury. Hypertension and diabetes are two disorders that induce oxidative stress from increased blood pressure (BP) and from hyperglycemia. Our preliminary data indicate that early changes in glucose tolerance may activate factors that contribute to tissue injury. Pilot data show that urinary excretion of F2 isoprostane, a marker of oxidative stress, and the tissue cytokine transforming growth factor-beta (TGF-Beta) increase markedly following modest hyperglycemia. The vasoactive peptide endothelin-1 (ET-1) is higher and urinary excretion of TGF-Beta is greater in subjects with impaired glucose tolerance (IGT) compared to those with normal glucose tolerance (NGT). To examine the oxidative stress concept this project is designed to test the hypothesis: Relative hyperglycemia, emanating from insulin resistance with deterioration in glucose tolerance, imposes oxidative stress to renal tissue and mediates an increase in activity of TGF-Beta and ET-1, with resultant renal tissue injury expressed by an increase in urinary albumin excretion (UAE). Our specific aims are to 1) Verify the change in glucose tolerance within a previously examined African American cohort now aged 38-43 years; 2) Determine if markers of oxidative stress can be detected in this cohort; 3) Determine if there is increased expression of TGF-Band ET-1 that is linked with deterioration in glucose tolerance; and 4) Determine if evidence of renal tissue injury (UAE) corresponds with F2 isoprostane excretion, TGF-B activity or ET-1 activity. We will reexamine a well characterized cohort of African American men and women. Measurements include an oral glucose tolerance test and assays for F2 isoprostane, TGF-Beta, ET-1, and UAE. In addition to analysis of newly obtained data, we will also utilize the previously obtained data from this cohort to test the overall theoretical model. The advantage of longitudinal assessment enables us to identify specific parameters that are predictive of an accelerated pathway for renal disease. The results of this project may contribute to improved methods for early detection and prevention of nephropathy due to type 2 diabetes, as well as the development of more specific therapeutic targets for this high risk minority population. ","TGF-Beta, Glucose and Nephropathy in African Americans",6732785,R01DK046107,"['human middle age (35-64) ', ' biomarker ', ' glucose tolerance test ', ' hyperglycemia ', ' glucose metabolism ', ' hypertension ', ' diabetic nephropathy ', ' insulin sensitivity /resistance ', ' noninsulin dependent diabetes mellitus ', ' disease /disorder proneness /risk ', ' pathologic process ', ' transforming growth factor ', ' human subject ', ' chronic renal failure ', ' blood lipid ', ' longitudinal human study ', ' albuminuria ', ' African American ', ' endothelin ', ' oxidative stress ', ' glucose tolerance ', ' clinical research ', ' patient oriented research ', ' health disparity ', ' ']",NIDDK,THOMAS JEFFERSON UNIVERSITY,R01,2004,308604,0.08338820416306354
"Smoking and Chronic Kidney Disease: Dose Race Matter? DESCRIPTION (provided by applicant): The number of Americans with end-stage renal disease (ESRD) and who require dialysis is growing rapidly. Twenty million people suffer from chronic kidney disease (CKD) in the US and are at risk for ESRD with African Americans (AA) at a much higher risk for CKD and ESRD than Caucasians (C). Cigarette smoking is a modifiable risk factor for ESRD and given the racial disparity in ESRD, it is plausible that AA may be more susceptible to renal injury from smoking than C. The study proposes to examine the associations between smoking and kidney disease and to what extent the injurious renal effects of this exposure varies by race. Existing databases will be used to examine the effect of smoking on the progression of CKD and the incidence of ESRD as it differs by race. Persons with CKD will be enrolled in a study to examine the dose dependent association between cigarette smoking and renal injury across racial groups. Focus groups will explore the awareness of the association between kidney disease and smoking and barriers to smoking cessation as they differ by race. The expected findings are that smoking has a more damaging renal effect on AA relative to C, and in this way contributes to the wide disparity in ESRD incidence rates between races. ",Smoking and Chronic Kidney Disease: Dose Race Matter?,6836395,F32DK069016,"['human subject ', ' kidney disorder ', ' chronic renal failure ', ' African American ', ' caucasian American ', ' racial /ethnic difference ', ' smoking ', ' postdoctoral investigator ', ' health disparity ', ' focus group ', ' ']",NIDDK,UNIVERSITY OF MARYLAND BALTIMORE,F32,2004,61511,0.03994882169322594
"Nitric oxide in systemic lupus erythematosus  DESCRIPTION (provided by applicant):  Systemic lupus erythematosus (SLE) is a multisystem autoimmune disease marked by autoantibody production, glomerulonephritis, and vasculitis. The etiology of SLE is unknown, although a genetic predisposition coupled with an environmental trigger appear necessary for the development of disease. SLE occurs 3-4 times more often in African Americans than Caucasians and African Americans with lupus have greater morbidity and mortality primarily due to renal disease. We demonstrated higher nitric oxide (NO) production in patients with lupus compared to controls, that NO production correlates with disease activity, that polymorphisms in the inducible nitric oxide synthase gene (iNOS) are linked with disease in African American females and that African Americans, produce more NO than Caucasians. Our hypothesis is that NO is a pathogenic factor in SLE and that differential production of NO plays a role in the ethnic disparity in lupus. To address this hypothesis, the following specific aims are proposed: Aim 1 A. Assay systemic NO and peroxynitrite (ONOO-) production in humans with SLE as an indicator of disease activity. Determine whether the association between NO and disease activity is evident in specific SLE subsets B. To assess potential mechanisms for NO pathogenesis in disease, we will measure renal eicosanoid/isoprostane excretion in parallel with NO measures. C. Assess in vitro effects of NO on eicosanoid production by PBMCs from lupus patients and controls. D. Assess renal expression of iNOS in renal biopsies from lupus patients correlating expression with renal outcome.   Aim 2 A. Using the unique Carolina lupus (CLU) cohort, determine the association of lupus and specific disease manifestations/progression with polymorphisms in the promoter regions of the iNOS, eNOS and nNOS genes. B. Confirm the association of iNOS polymorphisms with lupus by TDT analysis of African American families from the Oklahoma Lupus Registry. C. Determine if there are differences in NO production/iNOS expression by stimulated PBMCs between SLE patients and controls with and without the NOS polymorphisms.   Aim 3  A. Determine the mechanism for renal disease expression in MRL/lpr iNOS knockout mice compared to wild type MRL/lpr mice and MRL/lpr mice treated with iNOS inhibitors B. Assess effects of specific and nonspecific inhibitors of iNOS production on disease presentation in iNOS knockout MRL/lpr mice. C. Identify the proteins that are nitrated in the renal cortex of MRL/lpr mice using a proteomics approach.   ",Nitric oxide in systemic lupus erythematosus,6728230,R01AR045476,"['laboratory mouse ', ' systemic lupus erythematosus ', ' isozyme ', ' genetic mapping ', ' genetic promoter element ', ' genetic polymorphism ', ' human subject ', ' human tissue ', ' kidney disorder ', ' kidney function ', ' African American ', ' racial /ethnic difference ', ' nitric oxide ', ' nitric oxide synthase ', ' clinical research ', ' genetic susceptibility ', ' peroxynitrite ', ' proteomics ', ' patient oriented research ', ' ']",NIAMS,MEDICAL UNIVERSITY OF SOUTH CAROLINA,R01,2004,289501,0.16852553240906692
