text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS DESCRIPTION:  (Applicant's Description) This project seeks to contribute to      the reduction of health disparities and cancer mortality among African           Americans (AAs) through the implementation of 6 2-day cancer prevention and      early detection programs for nurse educators.  This proposed project is a        refinement and extension of the successful work that the Oncology Nursing        Society implemented to address cancer prevention and control issues in           minority populations.  The project aims to provide nurse educators (1)           didactic and simulated hands-on experience in assessing cancer risk and          assessing the physical status of five anatomical sites which have a high         cancer incidence rate among AAs; (2) didactic and group process on the           specifics of planning community-based cancer prevention and early detection      teaching/learning experiences within the African American (AA) community and     among AAs within the practice setting; (3) didactic and group process in the     specifics of accessing cancer information using the World Wide Web; (4)          opportunities to discuss strategies for integrating didactic content,            thoughtful discussions, clinical/laboratory experiences, and related             literature focused on cancer prevention and early detection among AAs into       nursing curricula; (5) opportunities to establish links with national            agencies and/or organizations which address cancer issues in the local           communities; and, (6) identify and develop instructional materials for nurse     educators that may be used to introduce issues, trends, and concepts related     to cancer prevention and early detection among AAs within nursing curricula.     The long term objectives of the project are to:  (1) increase the number of      nurse educators trained in cancer prevention and early detection; (2)            increase the number of nurse educators prepared to facilitate teaching and       learning experiences focused on cancer prevention and early detection within     the AA community or among AAs within the practice setting; and (3) increase      the degree to which nurse educators integrate didactic content, thoughtful       discussions, clinical/laboratory experiences, and related literature focused     on cancer prevention and early detection among AAs into nursing curricula.       The participants will be nurse educators with an expressed interest in           integrating content related to cancer prevention and early detection among       AAs into their nursing curricula who also indicate that they have an             opportunity to facilitate teaching and learning experiences within the AA        community or among AAs within the practice setting.  In evaluating the           program outcomes a split-group design will be used.  The primary hypothesis      to be tested will focus on the degree to which the program facilitates the       integration of didactic content, thoughtful discussions, clinical/laboratory     experiences, related literature, information obtained from the World Wide        Web, and program materials focused on cancer prevention and early detection      among AAs into nursing curricula.  Secondary hypotheses related to the           degree to which the program facilitates the involvement of nurse educators       in community-based or agency-based cancer prevention and early detection         programs will also be evaluated.                                                  ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,2397344,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' African American ', ' minority group ', ' human data ', ' teacher ', ' Internet ', ' health services research tag ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,1997,203662,0.092717025618259
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS DESCRIPTION:  (Applicant's Description) This project seeks to contribute to      the reduction of health disparities and cancer mortality among African           Americans (AAs) through the implementation of 6 2-day cancer prevention and      early detection programs for nurse educators.  This proposed project is a        refinement and extension of the successful work that the Oncology Nursing        Society implemented to address cancer prevention and control issues in           minority populations.  The project aims to provide nurse educators (1)           didactic and simulated hands-on experience in assessing cancer risk and          assessing the physical status of five anatomical sites which have a high         cancer incidence rate among AAs; (2) didactic and group process on the           specifics of planning community-based cancer prevention and early detection      teaching/learning experiences within the African American (AA) community and     among AAs within the practice setting; (3) didactic and group process in the     specifics of accessing cancer information using the World Wide Web; (4)          opportunities to discuss strategies for integrating didactic content,            thoughtful discussions, clinical/laboratory experiences, and related             literature focused on cancer prevention and early detection among AAs into       nursing curricula; (5) opportunities to establish links with national            agencies and/or organizations which address cancer issues in the local           communities; and, (6) identify and develop instructional materials for nurse     educators that may be used to introduce issues, trends, and concepts related     to cancer prevention and early detection among AAs within nursing curricula.     The long term objectives of the project are to:  (1) increase the number of      nurse educators trained in cancer prevention and early detection; (2)            increase the number of nurse educators prepared to facilitate teaching and       learning experiences focused on cancer prevention and early detection within     the AA community or among AAs within the practice setting; and (3) increase      the degree to which nurse educators integrate didactic content, thoughtful       discussions, clinical/laboratory experiences, and related literature focused     on cancer prevention and early detection among AAs into nursing curricula.       The participants will be nurse educators with an expressed interest in           integrating content related to cancer prevention and early detection among       AAs into their nursing curricula who also indicate that they have an             opportunity to facilitate teaching and learning experiences within the AA        community or among AAs within the practice setting.  In evaluating the           program outcomes a split-group design will be used.  The primary hypothesis      to be tested will focus on the degree to which the program facilitates the       integration of didactic content, thoughtful discussions, clinical/laboratory     experiences, related literature, information obtained from the World Wide        Web, and program materials focused on cancer prevention and early detection      among AAs into nursing curricula.  Secondary hypotheses related to the           degree to which the program facilitates the involvement of nurse educators       in community-based or agency-based cancer prevention and early detection         programs will also be evaluated.                                                  ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,2769718,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' African American ', ' human data ', ' teacher ', ' Internet ', ' health services research tag ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,1998,206048,0.092717025618259
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS DESCRIPTION:  (Applicant's Description) This project seeks to contribute to      the reduction of health disparities and cancer mortality among African           Americans (AAs) through the implementation of 6 2-day cancer prevention and      early detection programs for nurse educators.  This proposed project is a        refinement and extension of the successful work that the Oncology Nursing        Society implemented to address cancer prevention and control issues in           minority populations.  The project aims to provide nurse educators (1)           didactic and simulated hands-on experience in assessing cancer risk and          assessing the physical status of five anatomical sites which have a high         cancer incidence rate among AAs; (2) didactic and group process on the           specifics of planning community-based cancer prevention and early detection      teaching/learning experiences within the African American (AA) community and     among AAs within the practice setting; (3) didactic and group process in the     specifics of accessing cancer information using the World Wide Web; (4)          opportunities to discuss strategies for integrating didactic content,            thoughtful discussions, clinical/laboratory experiences, and related             literature focused on cancer prevention and early detection among AAs into       nursing curricula; (5) opportunities to establish links with national            agencies and/or organizations which address cancer issues in the local           communities; and, (6) identify and develop instructional materials for nurse     educators that may be used to introduce issues, trends, and concepts related     to cancer prevention and early detection among AAs within nursing curricula.     The long term objectives of the project are to:  (1) increase the number of      nurse educators trained in cancer prevention and early detection; (2)            increase the number of nurse educators prepared to facilitate teaching and       learning experiences focused on cancer prevention and early detection within     the AA community or among AAs within the practice setting; and (3) increase      the degree to which nurse educators integrate didactic content, thoughtful       discussions, clinical/laboratory experiences, and related literature focused     on cancer prevention and early detection among AAs into nursing curricula.       The participants will be nurse educators with an expressed interest in           integrating content related to cancer prevention and early detection among       AAs into their nursing curricula who also indicate that they have an             opportunity to facilitate teaching and learning experiences within the AA        community or among AAs within the practice setting.  In evaluating the           program outcomes a split-group design will be used.  The primary hypothesis      to be tested will focus on the degree to which the program facilitates the       integration of didactic content, thoughtful discussions, clinical/laboratory     experiences, related literature, information obtained from the World Wide        Web, and program materials focused on cancer prevention and early detection      among AAs into nursing curricula.  Secondary hypotheses related to the           degree to which the program facilitates the involvement of nurse educators       in community-based or agency-based cancer prevention and early detection         programs will also be evaluated.                                                  ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,6020005,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' African American ', ' human data ', ' teacher ', ' Internet ', ' health services research tag ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,1999,7573,0.092717025618259
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS DESCRIPTION:  (Applicant's Description) This project seeks to contribute to      the reduction of health disparities and cancer mortality among African           Americans (AAs) through the implementation of 6 2-day cancer prevention and      early detection programs for nurse educators.  This proposed project is a        refinement and extension of the successful work that the Oncology Nursing        Society implemented to address cancer prevention and control issues in           minority populations.  The project aims to provide nurse educators (1)           didactic and simulated hands-on experience in assessing cancer risk and          assessing the physical status of five anatomical sites which have a high         cancer incidence rate among AAs; (2) didactic and group process on the           specifics of planning community-based cancer prevention and early detection      teaching/learning experiences within the African American (AA) community and     among AAs within the practice setting; (3) didactic and group process in the     specifics of accessing cancer information using the World Wide Web; (4)          opportunities to discuss strategies for integrating didactic content,            thoughtful discussions, clinical/laboratory experiences, and related             literature focused on cancer prevention and early detection among AAs into       nursing curricula; (5) opportunities to establish links with national            agencies and/or organizations which address cancer issues in the local           communities; and, (6) identify and develop instructional materials for nurse     educators that may be used to introduce issues, trends, and concepts related     to cancer prevention and early detection among AAs within nursing curricula.     The long term objectives of the project are to:  (1) increase the number of      nurse educators trained in cancer prevention and early detection; (2)            increase the number of nurse educators prepared to facilitate teaching and       learning experiences focused on cancer prevention and early detection within     the AA community or among AAs within the practice setting; and (3) increase      the degree to which nurse educators integrate didactic content, thoughtful       discussions, clinical/laboratory experiences, and related literature focused     on cancer prevention and early detection among AAs into nursing curricula.       The participants will be nurse educators with an expressed interest in           integrating content related to cancer prevention and early detection among       AAs into their nursing curricula who also indicate that they have an             opportunity to facilitate teaching and learning experiences within the AA        community or among AAs within the practice setting.  In evaluating the           program outcomes a split-group design will be used.  The primary hypothesis      to be tested will focus on the degree to which the program facilitates the       integration of didactic content, thoughtful discussions, clinical/laboratory     experiences, related literature, information obtained from the World Wide        Web, and program materials focused on cancer prevention and early detection      among AAs into nursing curricula.  Secondary hypotheses related to the           degree to which the program facilitates the involvement of nurse educators       in community-based or agency-based cancer prevention and early detection         programs will also be evaluated.                                                  ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,6022066,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' African American ', ' human data ', ' teacher ', ' Internet ', ' health services research tag ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,1999,2160,0.092717025618259
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS   DESCRIPTION:  (Applicant's Description)  This project seeks to contribute to         the reduction of health disparities and cancer mortality among medically             underserved African Americans (AAs) through the implementation of a series of        regional cancer prevention and early detection training programs for nurse           educators from the nation's historically Black colleges and universities and         minority institutions (HBCU/MI).  The project aims to provide HBCU/MI nurse          educators:  (1) didactic and simulated hands-on experience in assessing cancer       risk and assessing the physical status of five anatomical sites which have a         high cancer incidence rate among AAs; (2) didactic and group process related         to the development of teaching/learning activities and/or modules which focus        on issues, trends, and concepts related to cancer prevention and early               detection among AAs; (3) didactic and group process on the specifics of              planning cancer prevention and early detection teaching/learning experiences         within the African American (AA) community and among AAs within the practice         setting; (4) didactic and group process in the specifics of accessing                state-of-the-science cancer prevention and control information using the World       Wide Web; (5) opportunities to discuss strategies for integrating didactic           content, thoughtful discussions, clinical/laboratory experiences, and related        literature focused on cancer prevention and early detection among AAs into           nursing education curricula; (6) a forum through which to discuss research           efforts being facilitated by the National Institutes of Health (NIH) relative        to cancer prevention and control which specifically target AA and research           targeted to issues, tumor types, or problems that differentially effect AAs;         (7) a forum through which to dialogue with cancer survivors about facilitators       and barriers to cancer education, cancer screening, and cancer care with AA          cancer survivors; (8) opportunities to establish links with national agencies        and organizations which address cancer issues related to cancer prevention and       control among underserved populations; and (9) instructional materials,              resources, and strategies that may be used to introduce issues, trends, and          concepts related to cancer prevention and early detection among AAs within           nursing education curricula.  The long term objectives/outcomes of the project       are to:  (1) increase the number of nurse educators from HBCU/MIs trained in         cancer prevention and early detection; (2) increase the number of HBCU/MI            nurse educators prepared to facilitate teaching and learning experiences             focused on cancer prevention and early detection within the AA community or          among AAs within the practice setting; (3) increase the degree to which nurse        educators from HBCU/MIs integrate didactic content, thoughtful discussions,          clinical/laboratory experiences, and related literature focused on cancer            prevention and early detection among AAs into nursing and health education           curricula; (4) increase the number of nurses educators from HBCU/MIs which           maintain a current knowledge and understanding of priority research trials and       research efforts facilitated by the NIH relative to cancer prevention and            control among African Americans; (5) develop and disseminate teaching/learning       tools that may be used by nursing educators to present issues, trends, and           concepts related to cancer prevention and early detection among AAs in nursing       curricula, and (6) disseminate a series of scholarly reports which highlight         successful theory-based teaching/learning interventions which focus on issues,       trends, and concepts related to cancer prevention and early detection among          AAs. In evaluating the program objectives/outcomes a randomized split group          pre-test post-test control group design will be used.  The primary hypothesis        to be tested will focus on the degree to which the program facilitates the           integration of didactic content, thoughtful discussions, clinical/laboratory         experiences, related literature, evidence-based information obtained from the                 ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,6096878,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' ethnic group ', ' African American ', ' human data ', ' Internet ', ' medically underserved population ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,2000,214362,0.10947173107399004
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS   DESCRIPTION:  (Applicant's Description)  This project seeks to contribute to         the reduction of health disparities and cancer mortality among medically             underserved African Americans (AAs) through the implementation of a series of        regional cancer prevention and early detection training programs for nurse           educators from the nation's historically Black colleges and universities and         minority institutions (HBCU/MI).  The project aims to provide HBCU/MI nurse          educators:  (1) didactic and simulated hands-on experience in assessing cancer       risk and assessing the physical status of five anatomical sites which have a         high cancer incidence rate among AAs; (2) didactic and group process related         to the development of teaching/learning activities and/or modules which focus        on issues, trends, and concepts related to cancer prevention and early               detection among AAs; (3) didactic and group process on the specifics of              planning cancer prevention and early detection teaching/learning experiences         within the African American (AA) community and among AAs within the practice         setting; (4) didactic and group process in the specifics of accessing                state-of-the-science cancer prevention and control information using the World       Wide Web; (5) opportunities to discuss strategies for integrating didactic           content, thoughtful discussions, clinical/laboratory experiences, and related        literature focused on cancer prevention and early detection among AAs into           nursing education curricula; (6) a forum through which to discuss research           efforts being facilitated by the National Institutes of Health (NIH) relative        to cancer prevention and control which specifically target AA and research           targeted to issues, tumor types, or problems that differentially effect AAs;         (7) a forum through which to dialogue with cancer survivors about facilitators       and barriers to cancer education, cancer screening, and cancer care with AA          cancer survivors; (8) opportunities to establish links with national agencies        and organizations which address cancer issues related to cancer prevention and       control among underserved populations; and (9) instructional materials,              resources, and strategies that may be used to introduce issues, trends, and          concepts related to cancer prevention and early detection among AAs within           nursing education curricula.  The long term objectives/outcomes of the project       are to:  (1) increase the number of nurse educators from HBCU/MIs trained in         cancer prevention and early detection; (2) increase the number of HBCU/MI            nurse educators prepared to facilitate teaching and learning experiences             focused on cancer prevention and early detection within the AA community or          among AAs within the practice setting; (3) increase the degree to which nurse        educators from HBCU/MIs integrate didactic content, thoughtful discussions,          clinical/laboratory experiences, and related literature focused on cancer            prevention and early detection among AAs into nursing and health education           curricula; (4) increase the number of nurses educators from HBCU/MIs which           maintain a current knowledge and understanding of priority research trials and       research efforts facilitated by the NIH relative to cancer prevention and            control among African Americans; (5) develop and disseminate teaching/learning       tools that may be used by nursing educators to present issues, trends, and           concepts related to cancer prevention and early detection among AAs in nursing       curricula, and (6) disseminate a series of scholarly reports which highlight         successful theory-based teaching/learning interventions which focus on issues,       trends, and concepts related to cancer prevention and early detection among          AAs. In evaluating the program objectives/outcomes a randomized split group          pre-test post-test control group design will be used.  The primary hypothesis        to be tested will focus on the degree to which the program facilitates the           integration of didactic content, thoughtful discussions, clinical/laboratory         experiences, related literature, evidence-based information obtained from the                 ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,6375534,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' ethnic group ', ' African American ', ' human data ', ' Internet ', ' medically underserved population ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,2001,216115,0.10947173107399004
"CD556, Infection, and Race in Preterm Delivery DESCRIPTION (provided by applicant): The rate of preterm delivery among African American (AA) women is 1.5 to 2.4 times higher than Caucasian (CS). The 2010 national public health goal is eliminating ethnic disparity in preterm delivery (PTD). Although the mechanism of PTD is unclear, infections are among the main ethnologic factors implicated. We propose here a unifying hypothesis by which infection and host factors may increase the risk of PTD among African Americans (AA). The fetus is a semiallogenic antigen that requires efficient protection from the maternal humoral immune system. Decay accelerating factor (DAF) is a protective host factor DAF is expressed in the feto-maternal interphase and its main function is protection from cytotoxic effect of autologous complement (c)attack. DAF expression is controlled by progesterone (P) and P was implicated in pregnancy losses. Infection upregulates nitric oxide (NO) and in turn NO downregulates DAF expression. Decreased DAF expression alters the protective quality of the feto-maternal interphase and may trigger complement mediated increases in proinflarnmatory tumor necrosis factor (TNF), and prostaglandin production resulting in PTL/PTD. We propose that both infection and biologic/genetic factors may contribute to the disturbances in the endocrine-NO-immune axis. Various factors in concert may act to alter the C/DAF ratio in the feto-maternal interface thereby leading to the activation of proinflammatory/prostaglandin pathway. The C cascade and TNF response occurs upon infection or vaginal colonization. Virulent E. coli is capable to display synergistic signaling via E.coli adhesin-host receptor and elicit aggressive cytokine responses. Although these factors may effect all women, AA are at higher risk due to an increased inherent capacity of rejection or hyperresponsiveness of alloantigens. The inherent differences may result in the observed PTD disparities between AA and CS. We propose to the following: 1. Characterize expression of DAF among AA and CS women undergoing elective pregnancy tennination, term and pretenn labor. 2. Characterize allelic polymorphism in the DAF Tcb, Cr(a-), and TNFA alleles and analyze possible association with infection, PTD and race. 3. Characterize genotypes of vaginal colonization isolates in patients with term and preterm delivery. The long-term goal of our project is to characterize mechanism of infection associated PTL/PTD and the role of the host and pathogen factors interacting at the urogenital interphase in birth outcome.  ","CD556, Infection, and Race in Preterm Delivery",6437193,R01HD041687,"['Escherichia coli ', ' polymerase chain reaction ', ' premature infant human ', ' inflammation ', ' allele ', ' gene expression ', ' genotype ', ' genetic polymorphism ', ' restriction fragment length polymorphism ', ' histopathology ', ' human subject ', ' tumor necrosis factor alpha ', ' CD antigen ', ' complement pathway ', ' virulence ', ' premature labor ', ' gestational age ', ' pregnancy loss ', ' female ', ' African American ', ' caucasian American ', ' racial /ethnic difference ', ' tissue /cell culture ', ' decay accelerating factor ', ' clinical research ', ' bacteria infection mechanism ', ' ']",NICHD,UNIVERSITY OF TEXAS MED BR GALVESTON,R01,2001,298000,0.07996495463730943
"CANCER DIET KNOWLEDGE AND BELIEFS IN AFRICAN AMERICANS  DESCRIPTION (provided by applicant) Cancer occurs throughout the world, but cancer risk varies widely by regions, population groups and countries, suggesting geographic, environmental, and cultural implications. In the United States, African Americans (AA) have the highest cancer incidence and the lowest survival rates. The reasons for the disparity in cancer incidence and mortality rates among this population group have not been clearly elucidated, but dietary factors are implicated. The overall objective of the study is to better describe and understand the dietary habits, and the barriers, which prevent AA from adopting eating habits consistent with the dietary guidelines. Specifically, the project aims to. i) assess nutrition knowledge and selected dietary beliefs related to cancer, in rural, urban, low- and middle-income AA populations; ii) identify perceived barriers to the adoption of the eating behaviors consistent with the dietary guidelines, in rural, urban, low- and middle-income AA populations; and iii) define the food preferences, practices and purchasing patterns, in rural, urban, low- and middle-income AA populations. The proposed study would be confined to: i) college students from a HBCU in a rural, Alabama setting; ii) volunteers from a low-income, rural, Alabama community/ies; iii) college students from a HBCU in an urban, Georgia (Atlanta) setting; and iv) volunteers from a low-income, urban, Georgia (Atlanta) community/ies. Participants would be recruited through advertisements in campus newspapers, through university extension educators, social service workers, community-based organizations and Black churches. A cross sectional survey, utilizing in-depth, structured interviews would be conducted among adults aged 18 to 30 years old, in selected HBCUs and communities in Alabama and Georgia (N = 1,200 volunteers; n = 300/group). The questionnaire would elicit demographic information, cancer-related food and nutrition knowledge, food preferences, food practices and purchasing patterns. It would be reviewed, pilot-tested and administered by trained interviewers. Descriptive statistics and analysis of variance, and Fisher's LSD would be used to analyzes the data. The findings could be utilized to guide the development of community-based, culturally-specific, cancer risk reduction nutrition intervention strategies that would better meet the needs of AA, inform policy and funding decisions for cancer risk reduction programs for the diverse AA population. ",CANCER DIET KNOWLEDGE AND BELIEFS IN AFRICAN AMERICANS,6549330,R03CA097722,"['young adult human (21-34) ', ' nutrition education ', ' human subject ', ' questionnaire ', ' nutrition aspect of cancer ', ' cancer prevention ', ' nutrient intake activity ', ' nutrition related tag ', ' health behavior ', ' belief ', ' African American ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NCI,TUSKEGEE UNIVERSITY,R03,2002,68265,-0.014074627385355485
"CD556, Infection, and Race in Preterm Delivery DESCRIPTION (provided by applicant): The rate of preterm delivery among African American (AA) women is 1.5 to 2.4 times higher than Caucasian (CS). The 2010 national public health goal is eliminating ethnic disparity in preterm delivery (PTD). Although the mechanism of PTD is unclear, infections are among the main ethnologic factors implicated. We propose here a unifying hypothesis by which infection and host factors may increase the risk of PTD among African Americans (AA). The fetus is a semiallogenic antigen that requires efficient protection from the maternal humoral immune system. Decay accelerating factor (DAF) is a protective host factor DAF is expressed in the feto-maternal interphase and its main function is protection from cytotoxic effect of autologous complement (c)attack. DAF expression is controlled by progesterone (P) and P was implicated in pregnancy losses. Infection upregulates nitric oxide (NO) and in turn NO downregulates DAF expression. Decreased DAF expression alters the protective quality of the feto-maternal interphase and may trigger complement mediated increases in proinflarnmatory tumor necrosis factor (TNF), and prostaglandin production resulting in PTL/PTD. We propose that both infection and biologic/genetic factors may contribute to the disturbances in the endocrine-NO-immune axis. Various factors in concert may act to alter the C/DAF ratio in the feto-maternal interface thereby leading to the activation of proinflammatory/prostaglandin pathway. The C cascade and TNF response occurs upon infection or vaginal colonization. Virulent E. coli is capable to display synergistic signaling via E.coli adhesin-host receptor and elicit aggressive cytokine responses. Although these factors may effect all women, AA are at higher risk due to an increased inherent capacity of rejection or hyperresponsiveness of alloantigens. The inherent differences may result in the observed PTD disparities between AA and CS. We propose to the following: 1. Characterize expression of DAF among AA and CS women undergoing elective pregnancy tennination, term and pretenn labor. 2. Characterize allelic polymorphism in the DAF Tcb, Cr(a-), and TNFA alleles and analyze possible association with infection, PTD and race. 3. Characterize genotypes of vaginal colonization isolates in patients with term and preterm delivery. The long-term goal of our project is to characterize mechanism of infection associated PTL/PTD and the role of the host and pathogen factors interacting at the urogenital interphase in birth outcome.  ","CD556, Infection, and Race in Preterm Delivery",6526929,R01HD041687,"['Escherichia coli ', ' polymerase chain reaction ', ' premature infant human ', ' inflammation ', ' allele ', ' gene expression ', ' genotype ', ' genetic polymorphism ', ' restriction fragment length polymorphism ', ' histopathology ', ' human subject ', ' tumor necrosis factor alpha ', ' CD antigen ', ' complement pathway ', ' virulence ', ' premature labor ', ' gestational age ', ' pregnancy loss ', ' female ', ' African American ', ' caucasian American ', ' racial /ethnic difference ', ' tissue /cell culture ', ' decay accelerating factor ', ' clinical research ', ' bacteria infection mechanism ', ' ']",NICHD,UNIVERSITY OF TEXAS MED BR GALVESTON,R01,2002,298000,0.07996495463730943
"CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS   DESCRIPTION:  (Applicant's Description)  This project seeks to contribute to         the reduction of health disparities and cancer mortality among medically             underserved African Americans (AAs) through the implementation of a series of        regional cancer prevention and early detection training programs for nurse           educators from the nation's historically Black colleges and universities and         minority institutions (HBCU/MI).  The project aims to provide HBCU/MI nurse          educators:  (1) didactic and simulated hands-on experience in assessing cancer       risk and assessing the physical status of five anatomical sites which have a         high cancer incidence rate among AAs; (2) didactic and group process related         to the development of teaching/learning activities and/or modules which focus        on issues, trends, and concepts related to cancer prevention and early               detection among AAs; (3) didactic and group process on the specifics of              planning cancer prevention and early detection teaching/learning experiences         within the African American (AA) community and among AAs within the practice         setting; (4) didactic and group process in the specifics of accessing                state-of-the-science cancer prevention and control information using the World       Wide Web; (5) opportunities to discuss strategies for integrating didactic           content, thoughtful discussions, clinical/laboratory experiences, and related        literature focused on cancer prevention and early detection among AAs into           nursing education curricula; (6) a forum through which to discuss research           efforts being facilitated by the National Institutes of Health (NIH) relative        to cancer prevention and control which specifically target AA and research           targeted to issues, tumor types, or problems that differentially effect AAs;         (7) a forum through which to dialogue with cancer survivors about facilitators       and barriers to cancer education, cancer screening, and cancer care with AA          cancer survivors; (8) opportunities to establish links with national agencies        and organizations which address cancer issues related to cancer prevention and       control among underserved populations; and (9) instructional materials,              resources, and strategies that may be used to introduce issues, trends, and          concepts related to cancer prevention and early detection among AAs within           nursing education curricula.  The long term objectives/outcomes of the project       are to:  (1) increase the number of nurse educators from HBCU/MIs trained in         cancer prevention and early detection; (2) increase the number of HBCU/MI            nurse educators prepared to facilitate teaching and learning experiences             focused on cancer prevention and early detection within the AA community or          among AAs within the practice setting; (3) increase the degree to which nurse        educators from HBCU/MIs integrate didactic content, thoughtful discussions,          clinical/laboratory experiences, and related literature focused on cancer            prevention and early detection among AAs into nursing and health education           curricula; (4) increase the number of nurses educators from HBCU/MIs which           maintain a current knowledge and understanding of priority research trials and       research efforts facilitated by the NIH relative to cancer prevention and            control among African Americans; (5) develop and disseminate teaching/learning       tools that may be used by nursing educators to present issues, trends, and           concepts related to cancer prevention and early detection among AAs in nursing       curricula, and (6) disseminate a series of scholarly reports which highlight         successful theory-based teaching/learning interventions which focus on issues,       trends, and concepts related to cancer prevention and early detection among          AAs. In evaluating the program objectives/outcomes a randomized split group          pre-test post-test control group design will be used.  The primary hypothesis        to be tested will focus on the degree to which the program facilitates the           integration of didactic content, thoughtful discussions, clinical/laboratory         experiences, related literature, evidence-based information obtained from the                 ",CANCER COURSES FOR NURSES WORKING WITH MINORITY GROUPS,6534582,R25CA009554,"['early diagnosis ', ' neoplasm /cancer education ', ' education evaluation /planning ', ' community health service ', ' health care service planning ', ' minority health professional ', ' information dissemination ', ' cancer information system ', ' neoplasm /cancer diagnosis ', ' cancer prevention ', ' cancer risk ', ' oncology nursing ', ' continuing nursing education ', ' ethnic group ', ' African American ', ' human data ', ' Internet ', ' medically underserved population ', ' ']",NCI,ONCOLOGY NURSING SOCIETY,R25,2002,221950,0.10947173107399004
