text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"AFRICAN AMERICAN MENTAL HEALTH RESEARCH PROGRAM The proposed program project has stress, coping, and the adaptation of           African Americans as its central focus and reflects the strengths of             established and nw personnel of the Program for Research on Block                Americans (PRBA). Conceptually and methodologically we emphasize a               multiple level approach to the investigation of the racial, ethnic,              systemic, and cultural influences on: 1) the distribution, risk, and             protective factors relate to serious mental disorder and mental health           services use; 2) phenomenological experiences of symptoms and disorders;         and 3) diagnosis and treatment issues in community, inpatient, and               outpatient populations. Administrative and Methodological/Statistical            Cores and six interrelated substantive preliminary and pilot projects are        proposed  over a five year period. The Program Project Cores are designed        to provide administrative support, a focal set of intellectual and               research activities, and expert statistical and methodological support for       the proposed empirical projects. Each of the six studies are tied to the         central core concern of stress, coping, and adaptation among African             Americans, and inter-related, and will provide critical data for the             design and implementation of future competitive applications. Pathways and       Barriers to Mental Health Care: Linkages Between a CMHC and County Jail          will examine problems in initiating the search for help, pathways into           care, the impact of informal networks on help-seeking, and barriers to           care in two public settings: an urban community mental health center and         the psychiatric wards of a county jail. It will also explore how                 experiences with  discrimination relate to symptoms of distress and              depression. A closely related project, the Clinical Interview Process            study focuses on in-depth analyses of how race and ethnicity influence the       nature of interchanges among patients and therapists. The Stress,                Discrimination and Cortisol Response project addresses our longstanding          interest in the influences of the perceptions of inequality and racism,          and the experiences of discrimination, on the sociological, psychological        and physical stress responses of African Americans. The Blocked                  Opportunities, Persistence and Mood study proposes to utilize the same           community sample as the prior project but focuses directly on how mobility       barriers, coping and adaptation are related to depressive symptomatology         and major depression among African Americans. A conceptually related             project, Racial Identity, Coping and Adaptation, proposed a short-term           longitudinal investigation of African American college samples at HBCUs          and white institutions to examine the multi-dimensional assessment and           meaning(s) of racial identify, the relationship to process of coping and         positive and negative adaptation. The final project, Appraisal of                Religiosity, Coping and Church Support, builds on the prior proposed             projects and examines the often cited, but empirically under-studied, role       of religion, religious beliefs and religious institutional affiliation in        mental health and mental disorders among African Americans.                       ",AFRICAN AMERICAN MENTAL HEALTH RESEARCH PROGRAM,2660826,P01MH058565,"['mental health epidemiology ', ' community mental health service ', ' African American ', ' racial /ethnic difference ', ' ']",NIMH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,P01,1998,909798,0.01177694411279936
"AFRICAN AMERICAN MENTAL HEALTH RESEARCH PROGRAM The proposed program project has stress, coping, and the adaptation of           African Americans as its central focus and reflects the strengths of             established and nw personnel of the Program for Research on Block                Americans (PRBA). Conceptually and methodologically we emphasize a               multiple level approach to the investigation of the racial, ethnic,              systemic, and cultural influences on: 1) the distribution, risk, and             protective factors relate to serious mental disorder and mental health           services use; 2) phenomenological experiences of symptoms and disorders;         and 3) diagnosis and treatment issues in community, inpatient, and               outpatient populations. Administrative and Methodological/Statistical            Cores and six interrelated substantive preliminary and pilot projects are        proposed  over a five year period. The Program Project Cores are designed        to provide administrative support, a focal set of intellectual and               research activities, and expert statistical and methodological support for       the proposed empirical projects. Each of the six studies are tied to the         central core concern of stress, coping, and adaptation among African             Americans, and inter-related, and will provide critical data for the             design and implementation of future competitive applications. Pathways and       Barriers to Mental Health Care: Linkages Between a CMHC and County Jail          will examine problems in initiating the search for help, pathways into           care, the impact of informal networks on help-seeking, and barriers to           care in two public settings: an urban community mental health center and         the psychiatric wards of a county jail. It will also explore how                 experiences with  discrimination relate to symptoms of distress and              depression. A closely related project, the Clinical Interview Process            study focuses on in-depth analyses of how race and ethnicity influence the       nature of interchanges among patients and therapists. The Stress,                Discrimination and Cortisol Response project addresses our longstanding          interest in the influences of the perceptions of inequality and racism,          and the experiences of discrimination, on the sociological, psychological        and physical stress responses of African Americans. The Blocked                  Opportunities, Persistence and Mood study proposes to utilize the same           community sample as the prior project but focuses directly on how mobility       barriers, coping and adaptation are related to depressive symptomatology         and major depression among African Americans. A conceptually related             project, Racial Identity, Coping and Adaptation, proposed a short-term           longitudinal investigation of African American college samples at HBCUs          and white institutions to examine the multi-dimensional assessment and           meaning(s) of racial identify, the relationship to process of coping and         positive and negative adaptation. The final project, Appraisal of                Religiosity, Coping and Church Support, builds on the prior proposed             projects and examines the often cited, but empirically under-studied, role       of religion, religious beliefs and religious institutional affiliation in        mental health and mental disorders among African Americans.                       ",AFRICAN AMERICAN MENTAL HEALTH RESEARCH PROGRAM,2891103,P01MH058565,"['mental health epidemiology ', ' community mental health service ', ' African American ', ' racial /ethnic difference ', ' ']",NIMH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,P01,1999,892947,0.01177694411279936
"AFRICAN AMERICAN MENTAL HEALTH RESEARCH PROGRAM The proposed program project has stress, coping, and the adaptation of           African Americans as its central focus and reflects the strengths of             established and nw personnel of the Program for Research on Block                Americans (PRBA). Conceptually and methodologically we emphasize a               multiple level approach to the investigation of the racial, ethnic,              systemic, and cultural influences on: 1) the distribution, risk, and             protective factors relate to serious mental disorder and mental health           services use; 2) phenomenological experiences of symptoms and disorders;         and 3) diagnosis and treatment issues in community, inpatient, and               outpatient populations. Administrative and Methodological/Statistical            Cores and six interrelated substantive preliminary and pilot projects are        proposed  over a five year period. The Program Project Cores are designed        to provide administrative support, a focal set of intellectual and               research activities, and expert statistical and methodological support for       the proposed empirical projects. Each of the six studies are tied to the         central core concern of stress, coping, and adaptation among African             Americans, and inter-related, and will provide critical data for the             design and implementation of future competitive applications. Pathways and       Barriers to Mental Health Care: Linkages Between a CMHC and County Jail          will examine problems in initiating the search for help, pathways into           care, the impact of informal networks on help-seeking, and barriers to           care in two public settings: an urban community mental health center and         the psychiatric wards of a county jail. It will also explore how                 experiences with  discrimination relate to symptoms of distress and              depression. A closely related project, the Clinical Interview Process            study focuses on in-depth analyses of how race and ethnicity influence the       nature of interchanges among patients and therapists. The Stress,                Discrimination and Cortisol Response project addresses our longstanding          interest in the influences of the perceptions of inequality and racism,          and the experiences of discrimination, on the sociological, psychological        and physical stress responses of African Americans. The Blocked                  Opportunities, Persistence and Mood study proposes to utilize the same           community sample as the prior project but focuses directly on how mobility       barriers, coping and adaptation are related to depressive symptomatology         and major depression among African Americans. A conceptually related             project, Racial Identity, Coping and Adaptation, proposed a short-term           longitudinal investigation of African American college samples at HBCUs          and white institutions to examine the multi-dimensional assessment and           meaning(s) of racial identify, the relationship to process of coping and         positive and negative adaptation. The final project, Appraisal of                Religiosity, Coping and Church Support, builds on the prior proposed             projects and examines the often cited, but empirically under-studied, role       of religion, religious beliefs and religious institutional affiliation in        mental health and mental disorders among African Americans.                       ",AFRICAN AMERICAN MENTAL HEALTH RESEARCH PROGRAM,6186266,P01MH058565,"['mental health epidemiology ', ' community mental health service ', ' African American ', ' racial /ethnic difference ', ' ']",NIMH,UNIVERSITY OF MICHIGAN AT ANN ARBOR,P01,2000,803269,0.01177694411279936
"Pathways to Mental Health Services Among Native Women        DESCRIPTION (provided by applicant): For Native American populations, mental         disorder prevalence, distribution and subsequent treatment seeking is not well       known. Evidence from the few studies that have been published and research           underway now, however, suggests a serious disparity in the prevalence of mental      disorders for this population compared to the general US population and a very       low utilization of mental health services.                                                                                                                                Research Plan: Two complementary studies are proposed. The first is a small          qualitative investigation of illness experience and contextual factors related       to treatment seeking among Native American women with current and lifetime           psychological pathology. The second is a quantitative secondary analysis of          pathways to mental health treatment and care seeking among Native women. Both        studies aim to provide descriptive and analytic information on utilization by        type of disorder and treatment system and identify other influences on care          seeking as suggested by the Network-Episode Model theory. The research will          test models regarding the pathways into care that consider social, community         and system variables as determinants of access to treatment and provide              narratives to contextualize the results. One data set to be used for the             secondary analysis is drawn from the largest psychiatric epidemiologic, risk         and protective factors study ever conducted among Native Americans (the              SUPERPFP study N=3200). The other data set is from the candidates own study of       the same variables drawn from Native women in a primary care setting (Mental         Health and Abuse Among Native Women in Primary Care N=234)                                                                                                                Career Development Program: This study will be conducted within the broader          context of an expert-led training program. The proposed 5-year course of study       includes instruction in advanced quantitative research design and statistical        methods, multi-level and mixed method approaches, psychiatric nosology, and the      operationalization of theory in pathways to mental health care research. The         ultimate goal of this revised Career Development Award is for the candidate to       have the skills, knowledge, and experience to teach and conduct rigorous,            culturally competent mental health services research for Native Americans and        other culturally distinct groups.                                                                                                                                         ",Pathways to Mental Health Services Among Native Women,6400462,K01MH002018,"['family structure /dynamics ', ' folk medicine ', ' managed care ', ' health care service utilization ', ' human subject ', ' interview ', ' statistics /biometry ', ' mental health service ', ' mathematical model ', ' psychological test ', ' health behavior ', ' mental disorder ', ' female ', ' Native American ', ' social support network ', ' socioenvironment ', ' culture ', ' substance abuse ', ' family genetics ', "" women's health "", ' behavioral /social science research tag ', ' ']",NIMH,UNIVERSITY OF NEW MEXICO,K01,2001,125876,0.05362069151197213
"Pathways to Mental Health Services Among Native Women        DESCRIPTION (provided by applicant): For Native American populations, mental         disorder prevalence, distribution and subsequent treatment seeking is not well       known. Evidence from the few studies that have been published and research           underway now, however, suggests a serious disparity in the prevalence of mental      disorders for this population compared to the general US population and a very       low utilization of mental health services.                                                                                                                                Research Plan: Two complementary studies are proposed. The first is a small          qualitative investigation of illness experience and contextual factors related       to treatment seeking among Native American women with current and lifetime           psychological pathology. The second is a quantitative secondary analysis of          pathways to mental health treatment and care seeking among Native women. Both        studies aim to provide descriptive and analytic information on utilization by        type of disorder and treatment system and identify other influences on care          seeking as suggested by the Network-Episode Model theory. The research will          test models regarding the pathways into care that consider social, community         and system variables as determinants of access to treatment and provide              narratives to contextualize the results. One data set to be used for the             secondary analysis is drawn from the largest psychiatric epidemiologic, risk         and protective factors study ever conducted among Native Americans (the              SUPERPFP study N=3200). The other data set is from the candidates own study of       the same variables drawn from Native women in a primary care setting (Mental         Health and Abuse Among Native Women in Primary Care N=234)                                                                                                                Career Development Program: This study will be conducted within the broader          context of an expert-led training program. The proposed 5-year course of study       includes instruction in advanced quantitative research design and statistical        methods, multi-level and mixed method approaches, psychiatric nosology, and the      operationalization of theory in pathways to mental health care research. The         ultimate goal of this revised Career Development Award is for the candidate to       have the skills, knowledge, and experience to teach and conduct rigorous,            culturally competent mental health services research for Native Americans and        other culturally distinct groups.                                                                                                                                         ",Pathways to Mental Health Services Among Native Women,6538317,K01MH002018,"['family structure /dynamics ', ' folk medicine ', ' managed care ', ' health care service utilization ', ' human subject ', ' interview ', ' statistics /biometry ', ' mental health service ', ' mathematical model ', ' psychological test ', ' health behavior ', ' mental disorder ', ' female ', ' Native American ', ' social support network ', ' socioenvironment ', ' culture ', ' substance abuse ', ' family genetics ', "" women's health "", ' behavioral /social science research tag ', ' ']",NIMH,UNIVERSITY OF NEW MEXICO,K01,2002,131171,0.05362069151197213
"Research to Reduce Disparities in Minority Mental Health DESCRIPTION (Provided by applicant): This amended application is requesting support for the NIMH M-RISP Program at California State University, Fresno (CSUF). In this application, two individual projects and a mental health research infrastructure development center are proposed to initiate the development of this program. The general objective of the proposed program is to provide the foundations for conducting research that facilitates the development and utilization of high quality mental health interventions for ethnic minorities. The specific aims of the proposed program are to: 1) involve faculty members in innovative action research on mental health issues that leads to acquiring a competitive research grant; 2) increase the participation of undergraduate and masters? level students in ethnic minority mental health research; 3) support research development activities for faculty involved in or initiating mental health-research programs; 4) enhance and strengthen the institutional infrastructure to conduct ethnic minority research. The proposed program for faculty research involves two components. The first component is a Mental Health Research - Infrastructure Development Center that will facilitate the development of the research infrastructure by developing plans for faculty research activities, faculty and student development activities, a technical/statistical core, and linkages to major research centers to facilitate the development of mentoring relationships. The second component involves Individual Faculty Research Projects. Two IRPs are proposed with four participating faculty members. Several graduate and undergraduate students will gain important mental health research experience through participating in the M-RISP program activities. The second component also involves faculty recruitment and development activities. The M-RISP faculty will participate in monthly meetings and summer training programs designed to enhance their knowledge and skills in conducting ethnic minority mental health research. ",Research to Reduce Disparities in Minority Mental Health,6463488,R24MH063292,"['health care service utilization ', ' human subject ', ' language translation ', ' mental disorder prevention ', ' mental health epidemiology ', ' mental health service ', ' longitudinal human study ', ' health behavior ', ' Mexican American ', ' racial /ethnic difference ', ' culture ', ' technology /technique development ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NIMH,CALIFORNIA STATE UNIVERSITY FRESNO,R24,2002,384685,0.13828220605983108
"MRISP at Howard University This proposal seeks to create an encompassing Minority Research Infrastructure Support Program (MRISP) at Howard University that will enhance the capacity of all of Howard University's mental health focused faculty and students and its institutional research support systems to develop high quality individual and multi-disciplinary research programs in mental health domains in support of the Health People 2010 initiative and to aid in reducing disparities in mental health among ethnic groups in our nation. This MRISP's specific aims are to provide, (1) a stronger research support infrastructure at Howard University, especially for new and developing mental health researchers to improve quantity and quality of that research, (2) advanced mentoring for individual investigators and MRISP and participating NIMH-COR students, (3) advanced research skills for all developing mental health research oriented faculty and students, (4) measurably enhanced development and scholarly productivity of the Individual Investigator mental health projects proposed here, (5) encouragement for the hiring and retention of strong mental health research faculty members by helping to provide the support needed for high quality research and training programs to thrive, and (6) synergistic research and training activities with the NIMH-COR Honors Undergraduate Research Training Program and similar programs providing a multi-level pathway to research careers. This proposed MRISP is congruent with the University's Strategic Plan for Action which places increased research productivity and the service of underserved peoples in a priority focus. This MRISP proposes to achieve these aims through the creation of a Research Infrastructure Development Plan designed to provide young researchers: mentorship from research leaders, travel funds for research conference presentations and consultations, a series of workshops on advanced methodologies and statistical techniques, grant-seeking and grants management methods, a Mental Health Colloquium Series (in concert with other NIMH Programs) of notable mental health researchers and special emphasis topics, support for Individual Investigator specialty training in off- campus short courses, on-campus biostatistical consultation, and a low- cost, campus-wide research competition to identify, inspire and engage promising new minority faculty for future MRISP development. This MRISP proposes 4 individual investigator research projects across a diverse array of critical issues. ",MRISP at Howard University,6464949,R24MH065485,"['minority institution research support ', ' human subject ', ' mental health ', ' African American ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NIMH,HOWARD UNIVERSITY,R24,2002,398211,0.15369253355380225
"Management Practices as a Factor in Workplace Violence DESCRIPTION (provided by applicant): This revised dissertation research project application of 1 R03 OH07374-0l will investigate the influence of management practices in contributing to the increased exposure of male social workers to workplace violence. Specifically, this project will test the effect of decision-making practices, as they relate to informal risk management efforts, regarding the task assignment of clients in the workplace. Examining the assignment practices of volatile (or high-risk) mental health clients may provide additional understanding of contributors to gender disparity in occupational health hazards for social workers. This experimental study will solicit a national random sample of 1000 National Association of Social Workers (NASW) members for analysis. The sample inclusion criteria are: current membership in NASW, mental health as the primary service setting, and supervision as the primary practice function. This research addresses the following questions: (1) Does a mental health client's behavioral history significantly increase the client's likelihood of assignment to a male social worker? (2) Does a mental health client's behavioral history and a social work supervisor's gender role perception interact to significantly increase the client's likelihood of case assignment to a male social worker? (3) Does a mental health client's behavioral history and the male gender of the client interact to significantly increase the client's likelihood of case assignment to a male social worker? (4) Does a mental health client's behavioral history and gender of supervisor interact to significantly increase the client's likelihood of case assignment to a male social worker? (5) Does a mental health client's behavioral history and an organization's policy practices interact to significantly increase the client's likelihood of case assignment to a male social worker? By investigating management practices around volatile clients and testing hypotheses regarding their outcome, this study has implications for the Work Environment and Workforce priority research area of the National Occupational Research Agenda. In general, this research will help us understand mechanisms that may contribute to gender disparities in occupational health hazards within an occupation. More specifically, these findings will increase our knowledge of gender disparities in client-related violence, risk exposure of an at-risk population, supervisory practices, and organizational policy practices in mental health service settings across the nation. ",Management Practices as a Factor in Workplace Violence,6436126,R03OH007374,"['case history ', ' human subject ', ' questionnaire ', ' psychosocial service ', ' occupational health /safety ', ' occupational hazard ', ' aggression ', ' decision making ', ' conflict ', ' anger ', ' occupational psychology ', ' role ', ' perception ', ' gender difference ', ' social service ', ' violence ', ' work site ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NIOSH,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,R03,2002,37303,0.04972117306511038
"New Mexico Mental Health Mentorship /Education Program We propose to continue and to strengthen a Mentorship and Educational Program (MEP) in Mental Health Services Research at the University of New Mexico (UNM). This program began to receive NIMH funding in August 1999. Focusing on minority mental health issues in primary care settings, especially disparities in mental health outcomes, the MEP provides an intensive, one-week annual training session, which introduces mental health services research to minority junior faculty members and graduate students. The MEP also enhances ongoing mentorship relationships with outstanding mental health researchers who serve as both advisers for the trainees' research and as role models in their career development. The overall aims of the MEP are to: 1) teach trainees basic research methods in this field, with an emphasis on how to write proposals and manage funded proposals; 2) introduce trainees to important recent findings of mental health services research, with special emphasis on research concerning the disparities in mental health outcomes that affect minority populations of the Southwest; 3) establish networks among trainees and research mentors; 4) help trainees with various aspects of career development; S) produce a minority-oriented mental health services research curriculum that is exportable to other educational institutions; and 6) initiate an ongoing sequence of training sessions in mental health services research on an annual basis. Targeted participants for the MEP include the minority junior faculty members who have participated in the NIMH-funded Minority Research Infrastructure Support Program (M-RISP) at UNM, other minority faculty members at UNM, and minority trainees from other institutions in the Southwest region. Each participating trainee is matched with a mentor at UNM and/or an external mentor with whom to work during the one-week MEP session and during the following year. External faculty members, who include outstanding minority mental health services researchers able to serve as role models, teach at the MEP annual session and then act as ongoing mentors. UNM-based faculty meet with local trainees on a weekly or bi-weekly basis. We expect that the Institute will continue to develop a focus for mental health services research in New Mexico and the Southwest region and to emerge as a nationally recognized model for training of minority faculty members in mental health research at the interface with primary care. ",New Mexico Mental Health Mentorship /Education Program,6471695,R25MH060288,"['curriculum ', ' training ', ' minority health professional ', ' health science research support ', ' mental health service ', ' ethnic group ', ' role model ', ' health services research tag ', ' educational resource design /development ', ' medically underserved population ', ' ']",NIMH,UNIVERSITY OF NEW MEXICO,R25,2002,161631,0.14243758658250796
"Research to Reduce Disparities in Minority Mental Health DESCRIPTION (Provided by applicant): This amended application is requesting support for the NIMH M-RISP Program at California State University, Fresno (CSUF). In this application, two individual projects and a mental health research infrastructure development center are proposed to initiate the development of this program. The general objective of the proposed program is to provide the foundations for conducting research that facilitates the development and utilization of high quality mental health interventions for ethnic minorities. The specific aims of the proposed program are to: 1) involve faculty members in innovative action research on mental health issues that leads to acquiring a competitive research grant; 2) increase the participation of undergraduate and masters? level students in ethnic minority mental health research; 3) support research development activities for faculty involved in or initiating mental health-research programs; 4) enhance and strengthen the institutional infrastructure to conduct ethnic minority research. The proposed program for faculty research involves two components. The first component is a Mental Health Research - Infrastructure Development Center that will facilitate the development of the research infrastructure by developing plans for faculty research activities, faculty and student development activities, a technical/statistical core, and linkages to major research centers to facilitate the development of mentoring relationships. The second component involves Individual Faculty Research Projects. Two IRPs are proposed with four participating faculty members. Several graduate and undergraduate students will gain important mental health research experience through participating in the M-RISP program activities. The second component also involves faculty recruitment and development activities. The M-RISP faculty will participate in monthly meetings and summer training programs designed to enhance their knowledge and skills in conducting ethnic minority mental health research. ",Research to Reduce Disparities in Minority Mental Health,6665484,R24MH063292,"['health care service utilization ', ' human subject ', ' language translation ', ' mental disorder prevention ', ' mental health epidemiology ', ' mental health service ', ' longitudinal human study ', ' health behavior ', ' Mexican American ', ' racial /ethnic difference ', ' culture ', ' technology /technique development ', ' clinical research ', ' behavioral /social science research tag ', ' ']",NIMH,CALIFORNIA STATE UNIVERSITY FRESNO,R24,2003,387709,0.13828220605983108
