text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"Disparities in Care: Obesity and Cancer Screening DESCRIPTION: Obesity is the second leading cause of preventable deaths. Cancers of the colon, prostate, breast, and cervix account for many of these deaths. Despite their higher risk, preliminary analyses suggests that women with obesity may be screened less often than women without obesity for breast and cervical cancer. Whether disparities in cancer screening extend to men with obesity is unknown. Because of cultural and gender differences in self- perception, race and sex may also influence the relationship between obesity and disparities in screening. This project will use national data collected as part of the 1998 National Health Interview Survey (NHIS) and the 1996 Medical Expenditure Panel Survey (MEPS) to 1) compare the rates of screening for colon, prostate, breast, and cervical cancer between persons with and without obesity based on national screening guidelines, 2) examine whether differences in cancer screening rates associated with obesity vary by sex and race, and 3) examine whether differences in screening rates can be explained entirely by the higher illness burden experienced by persons with obesity. Using statistical modeling, the investigators will quantify differences in screening rates between persons with and without obesity after accounting for sociodemographic factors (such as age, race, education, income, region of the country), access to care, and medical conditions. The investigators will also examine the association between weight and cancer screening in different racial subgroups. For colon cancer screening, the relationship between obesity and screening will be examined among men and women separately. Findings from this project will help determine whether obesity is a barrier to cancer screening and help researchers and clinicians begin to understand factors that contribute to disparities in screening. Recognizing and understanding the role of obesity as a potential barrier to care is the first step towards improving quality of care for patients with obesity. ",Disparities in Care: Obesity and Cancer Screening,6440433,R03HS011683,"['adult human (19+) ', ' obesity ', ' disease /disorder proneness /risk ', ' health care service utilization ', ' health care service availability ', ' interview ', ' statistics /biometry ', ' neoplasm /cancer diagnosis ', ' colon neoplasm ', ' breast neoplasm ', ' cervix neoplasm ', ' prostate neoplasm ', ' cancer registry /resource ', ' health survey ', ' gender difference ', ' racial /ethnic difference ', ' socioeconomics ', ' culture ', ' age difference ', ' human data ', ' comorbidity ', ' ']",AHRQ,BETH ISRAEL DEACONESS MEDICAL CENTER,R03,2001,58844,0.045722283067484874
"Disparities in Care: Obesity and Cancer Screening DESCRIPTION: Obesity is the second leading cause of preventable deaths. Cancers of the colon, prostate, breast, and cervix account for many of these deaths. Despite their higher risk, preliminary analyses suggests that women with obesity may be screened less often than women without obesity for breast and cervical cancer. Whether disparities in cancer screening extend to men with obesity is unknown. Because of cultural and gender differences in self- perception, race and sex may also influence the relationship between obesity and disparities in screening. This project will use national data collected as part of the 1998 National Health Interview Survey (NHIS) and the 1996 Medical Expenditure Panel Survey (MEPS) to 1) compare the rates of screening for colon, prostate, breast, and cervical cancer between persons with and without obesity based on national screening guidelines, 2) examine whether differences in cancer screening rates associated with obesity vary by sex and race, and 3) examine whether differences in screening rates can be explained entirely by the higher illness burden experienced by persons with obesity. Using statistical modeling, the investigators will quantify differences in screening rates between persons with and without obesity after accounting for sociodemographic factors (such as age, race, education, income, region of the country), access to care, and medical conditions. The investigators will also examine the association between weight and cancer screening in different racial subgroups. For colon cancer screening, the relationship between obesity and screening will be examined among men and women separately. Findings from this project will help determine whether obesity is a barrier to cancer screening and help researchers and clinicians begin to understand factors that contribute to disparities in screening. Recognizing and understanding the role of obesity as a potential barrier to care is the first step towards improving quality of care for patients with obesity. ",Disparities in Care: Obesity and Cancer Screening,6528312,R03HS011683,"['adult human (21+) ', ' obesity ', ' disease /disorder proneness /risk ', ' health care service utilization ', ' health care service availability ', ' interview ', ' statistics /biometry ', ' neoplasm /cancer diagnosis ', ' colon neoplasm ', ' breast neoplasm ', ' cervix neoplasm ', ' prostate neoplasm ', ' cancer registry /resource ', ' health survey ', ' gender difference ', ' racial /ethnic difference ', ' socioeconomics ', ' culture ', ' age difference ', ' human data ', ' comorbidity ', ' ']",AHRQ,BETH ISRAEL DEACONESS MEDICAL CENTER,R03,2002,40861,0.045722283067484874
"CANCER SCREENING, MANAGED CARE, AND THE UNDERSERVED Low-income women are at high risk for developing cervical cancer due not only to the higher prevalence of risk factors and lack of access to screening, but also because of barriers to timely follow-up when screened and found to have an abnormality.  Lack of follow-up, therefore, contributes to the racial and ethnic health outcome disparities that exist for cervical cancer.  While other interventions have shown some success at improving Pap smear follow-up rates, there is no existing randomized intervention trial that has demonstrated such high rates of improvement in follow-up as the Pathfinders study that addresses follow-up barriers in a very high-risk population of ethnically diverse, low-income, inner city women.  The intervention consisted of computer-assisted tracking, education, counseling in consumer skills and ways of coping, transportation vouchers, and referrals for suspected mental health, alcohol/drug abuse, and domestic violence.  When analyzed by intention to treat, of 348 women who were randomized at the time of the institutional receipt of the abnormal result, twice as many women in the intervention group were confirmed to have a follow-up test within 6 mos. of their abnormal Pap smear than in the control group, 70% versus 36% (p<0.01).  By using an expanded tracking protocol, we were able to locate and to deliver the intervention to 128/178 women in the intervention group.  Of those who received the intervention, 83% had a documented follow-up test with 6 mos. versus 36% in the intervention group who did not receive the intervention (p<0.01).  Overall, we were unable to contact 18 (10%) women, 16 (9%) moved, and 11 (6%) refused the counseling intervention.  The average time-cost of tracking and outreach counseling per woman was 109 min.  With this project, we have demonstrated that low follow-up rates can be substantially improved by the implementation of a more personal and culturally tailored approach, coupled with utilization of state-of-the-art computer assistance.  This supplement addresses the need for dissemination of cost-effective interventions that improve Pap smear follow-up in high-risk populations.  We propose a strategy for dissemination and maintenance of the intervention on a local-scale.  If successful, we will adapt the intervention, based on what we have learned, for more widespread dissemination. ","CANCER SCREENING, MANAGED CARE, AND THE UNDERSERVED",6664324,P01CA055112,"['diagnosis design /evaluation ', ' early diagnosis ', ' neoplasm /cancer diagnosis ', ' low income ', "" women's health "", ' clinical research ', ' ']",NCI,CANCER PREVENTION INSTIT OF CALIFORNIA,P01,2002,136524,0.08440234443158988
"Folate, Smoking, Race and Cervical Cancer Risk DESCRIPTION (provided by applicant): Nutrition, environment, and race are implicated in the etiology of several cancers. This study will assess the interrelationships of these three factors in cervical cancer, by examining the interaction of folate, smoking, and race. Smoking is an established risk factor for cervical cancer, but poor study designs, small sample sizes, and inadequate folate measurements have interfered with assessment of folate as a cervical cancer risk factor. Smoking has been associated with lower blood levels of folate, but we know of no study designed to test if the interaction between smoking and folate is associated with cancer. Many smoking-related cancers have disproportionately high mortality and incidence rates for black Americans. However, the interaction of nutrition with smoking has been relatively unexplored as a contributor to this racial disparity. By improving study design, increasing sample size, utilizing dietary folate equivalents (DFEs) and homocysteine levels (a functional marker of folate sufficiency) in assessing these inter-relationships, and sub-group analysis by race, our study will make a significant addition to the current body of knowledge. At three colposcopy clinics, 1500 women (50 percent black and 50 percent white race) will fill out a questionnaire on frequency of foods eaten, smoke exposure and other factors affecting folate levels and cervical cancer. Each woman will have blood drawn and cervical testing for 13 oncogenic human papillomavirus (HPV) types. Only women testing positive for these HPV types will be kept in the study. Women with cancer or cervical intraepithelial neoplasms 2 or 3 (CIN 2 or 3) on biopsies will be classified as ""high risk"". All other oncogenic HPV positive women (with normal or CIN I biopsies) will be classified as ""low risk"". Plasma will be tested for homocysteine. The interaction between folate (dietary intake or plasma homocysteine) and smoking associated with increased cervical cancer risk will be analyzed using ordinal logistic or logistic regression, including analysis by race. Cervical cancer has a step-wise histologic progression (which allows ordinal analysis or increase in the number of ""cases"" collected in a short time period). It is one of the few cancers with a known necessary, though not sufficient, cause - HPV. By limiting analyses to women with HPV exposure, this study insures that all women have an equal chance of their smoking and folate exposure affecting whether they acquire the disease. This study may be the first cancer study to utilize DFEs, which reflect dietary folate bioavailability and are more likely to be associated with cancer risk than crude folate intake. Our study will be among the first to analyze the interaction of DFEs (or homocysteine) and cigarette associated with cancer. This study will have implications for smoking cessation, cancer prevention, folate supplementation and duration between Papanicolaou (Pap) smears. It may also explain some of the racial disparity in cervical cancer and possibly other smoking-related cancers. ","Folate, Smoking, Race and Cervical Cancer Risk",6465176,K22CA095555,"['biopsy ', ' tobacco abuse ', ' human subject ', ' questionnaire ', ' cervix neoplasm ', ' cancer risk ', ' nutrition related tag ', ' nutrient drug interaction ', ' female ', ' African American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' human papillomavirus ', ' folate ', ' smoking ', ' clinical research ', ' ']",NCI,MEDICAL COLLEGE OF WISCONSIN,K22,2002,157275,0.15181476105611963
"Enhanced Single-Visit Cervical Cancer Screening Program    DESCRIPTION (provided by investigator): An innovative approach to screen women for cervix cancer and provide early treatment for severe cervix dysplasia in a single-visit program (SVP) is ongoing in a Latino/Hispanic community as part of the current Single-Visit Cervical Cancer Prevention Program application (7/1/98-6/30/03).  This continuation application is designed to further increase the effectiveness of the single-visit program (SVP).  The first aim is to implement and evaluate a process to identify women in local Latino/Hispanic communities who have oncogenic type human Papilloma virus (HPV) infections, known precursors for cervix dysplasia and cervical cancer, and recruit them for the SVP.  Health disparities exist in the incidence of cervical cancer among racial/ethnic groups with Hispanic women (Latinas) among the groups experiencing higher rates. Screening procedures to identify Latinas with oncogenic type HPV infections may contribute to identification of women at most risk for cervix cancer. HPV self-sampling in the home, as proposed in this study, has not been tested. The process will involve the distribution of HPV Home Self-administered Sample Collection (HSASC) kits to 4000 Latinas. Recruitment will continue until a minimum of 1840 self-samples has been returned, of which 9.14% (N=168) are expected to be HPV-positive. Latinas with HPV-positive self-samples will be invited to come to one of two clinics offering the SVP. A 60% response rate (N=135) is expected. Additionally, twice as many women with HPV-negative samples matched by age and recruitment method will be invited to participate (N=270).  Sensitivity and specificity analysis will be done using samples obtained by a provider during the subsequent clinic visit as the reference. Satisfaction with self-sampling compared to provider sampling will be evaluated. An increase of approximately 60% is estimated in the proportion of women with severe cervix dysplasia who enter the SVP. The second aim is to evaluate the impact of Promotoras on the recruitment of Latinas in the clinical trial. Two recruitment and HSASC kit distribution methods will be used: media-based ad campaign with mail distribution and Promotora distribution. Promotoras will recruit 3,200 Latinas to receive HSASC kits with an estimated self-sample return rate of 50% (1,600 self-samples).  The media-based ad campaign will be used to recruit another 800 Latinas who will receive the HSASC kit in the mail.  A 30% (N=240) self-sample return rate is expected.  Comparisons of return rates and satisfaction with recruitment and distribution method will be tested.  The third aim is to evaluate the cost-effectiveness of the HSASC program and HPV testing as an adjunct to the SVP program.  Cost-effectiveness analysis will be used to measure the ratio of program dollar net costs or cost savings to program effectiveness, which are the non-dollar net program outcomes.  The incremental net cost associated with an incremental improvement in outcomes in terms of quality-adjusted life years (QALYs) will be measured.         ",Enhanced Single-Visit Cervical Cancer Screening Program,6614379,R01CA076502,"['cytology ', ' mass screening ', ' health care service utilization ', ' human subject ', ' mass information media ', ' neoplasm /cancer diagnosis ', ' cervix neoplasm ', ' cancer prevention ', ' preneoplastic state ', ' health behavior ', ' female ', ' Hispanic American ', ' culture ', ' human papillomavirus ', "" women's health "", ' clinical research ', ' behavioral /social science research tag ', ' health services research tag ', ' outcomes research ', ' self examination ', ' patient oriented research ', ' health disparity ', ' ']",NCI,UNIVERSITY OF CALIFORNIA-IRVINE,R01,2003,474582,0.19442783624415663
"Reducing Cervical Cancer in Appalachia    In response to RFA ES-02-009, a multi-disciplinary group of investigators from the Ohio State University and the University of Michigan have collaborated to propose a Center for Population Health and Health Disparities focusing on an important health issue in underserved populations,cancer. The Center will initially focus on the goal of understanding why high rates of cervical cancer incidence and mortality are observed in Appalachia Ohio, a mainly rural area in Southern and Eastern Ohio. This goal will be accomplished using community-based participatory research within the framework of the Social Determinants of Health model in three inter-related projects and four supporting cores. All studies will be conducted in 16 clinics which represent the general population of women aged 18 and older in the region. We will utilize the Center's internal and external advisory committees and community partners organized into a community advisory board and Consortium of communityorganizations to facilitate the accomplishment of project goals. Project 1 will recruit 1600 women to an observational study to  investigate multi-level (social, environmental, behavioral, and biological) correlates of ""risk-appropriate"" Pap smear utilization, in Phase I. From this cohort of women, those who smoke (30%) will be eligible to participate in Project 2, which tests the effectiveness of a lay health educator (social) intervention to promote smoking cessation (behavioral) and validate cessation endpoints with saliva cotinine measurements (biological) in a quasi-experimental trial design; those women who are in need of & Pap test (48% of 1600) will be eligible to participate in Phase II of Project 1 which will test the effectiveness of a lay health educator (social) intervention to promote ""risk-appropriate"" Pap smear utilization (behavioral) and follow-up for abnormalities (biological) detected in a quasi-experimental trial design. Project 3 will examine the contribution of HPV (biological) to cervical abnormalities in Appalachia in relation to individual-level behaviors (e.g. smoking, sexual activity) within the social and environmental region of Appalachia in a case-control observational study among women who have Pap smears in these 16 clinics.The research will be supported by four cores: A) Administration - fiscal and Center oversight; B) Biostatistics and Data Resources - sample selection, data management, data analysis, and population data resources; C) Clinical Correlative Sciences - collect, obtain and process biomarker specimens; and D) Behavioral Assessment and Intervention - train interviewers and lay health educators, conduct interviews, design intervention material, and facilitate  communication amongst sites. The Center includes a mechanism for pilot project solicitation, review and funding. This Center has institutional commitment in terms of personnel, funds and space, as well as, a commitment to focus on the problem of health disparities in the region. Finally, members of the team have worked together in the past in various settings that focus on the goals of the proposed Center and have an established relationship in Appalachian Ohio for the purpose of improving the health of the population. Future work of this Center will focus on moving this type of multi-level observational and interventional community-based research, into other areas where health disparities exist in relation to cancer withinour region. ",Reducing Cervical Cancer in Appalachia,6660235,P50CA105632,"['disease /disorder prevention /control ', ' human subject ', ' cervix neoplasm ', ' cancer prevention ', ' rural area ', ' clinical research ', ' health disparity ', ' ']",NCI,OHIO STATE UNIVERSITY,P50,2003,1455000,0.07610077896694262
"Folate, Smoking, Race and Cervical Cancer Risk DESCRIPTION (provided by applicant): Nutrition, environment, and race are implicated in the etiology of several cancers. This study will assess the interrelationships of these three factors in cervical cancer, by examining the interaction of folate, smoking, and race. Smoking is an established risk factor for cervical cancer, but poor study designs, small sample sizes, and inadequate folate measurements have interfered with assessment of folate as a cervical cancer risk factor. Smoking has been associated with lower blood levels of folate, but we know of no study designed to test if the interaction between smoking and folate is associated with cancer. Many smoking-related cancers have disproportionately high mortality and incidence rates for black Americans. However, the interaction of nutrition with smoking has been relatively unexplored as a contributor to this racial disparity. By improving study design, increasing sample size, utilizing dietary folate equivalents (DFEs) and homocysteine levels (a functional marker of folate sufficiency) in assessing these inter-relationships, and sub-group analysis by race, our study will make a significant addition to the current body of knowledge. At three colposcopy clinics, 1500 women (50 percent black and 50 percent white race) will fill out a questionnaire on frequency of foods eaten, smoke exposure and other factors affecting folate levels and cervical cancer. Each woman will have blood drawn and cervical testing for 13 oncogenic human papillomavirus (HPV) types. Only women testing positive for these HPV types will be kept in the study. Women with cancer or cervical intraepithelial neoplasms 2 or 3 (CIN 2 or 3) on biopsies will be classified as ""high risk"". All other oncogenic HPV positive women (with normal or CIN I biopsies) will be classified as ""low risk"". Plasma will be tested for homocysteine. The interaction between folate (dietary intake or plasma homocysteine) and smoking associated with increased cervical cancer risk will be analyzed using ordinal logistic or logistic regression, including analysis by race. Cervical cancer has a step-wise histologic progression (which allows ordinal analysis or increase in the number of ""cases"" collected in a short time period). It is one of the few cancers with a known necessary, though not sufficient, cause - HPV. By limiting analyses to women with HPV exposure, this study insures that all women have an equal chance of their smoking and folate exposure affecting whether they acquire the disease. This study may be the first cancer study to utilize DFEs, which reflect dietary folate bioavailability and are more likely to be associated with cancer risk than crude folate intake. Our study will be among the first to analyze the interaction of DFEs (or homocysteine) and cigarette associated with cancer. This study will have implications for smoking cessation, cancer prevention, folate supplementation and duration between Papanicolaou (Pap) smears. It may also explain some of the racial disparity in cervical cancer and possibly other smoking-related cancers. ","Folate, Smoking, Race and Cervical Cancer Risk",6618139,K22CA095555,"['biopsy ', ' tobacco abuse ', ' human subject ', ' questionnaire ', ' cervix neoplasm ', ' cancer risk ', ' nutrition related tag ', ' nutrient drug interaction ', ' female ', ' African American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' human papillomavirus ', ' folate ', ' smoking ', ' clinical research ', ' ']",NCI,MEDICAL COLLEGE OF WISCONSIN,K22,2003,157275,0.15181476105611963
"Reducing Cervical Cancer in Appalachia    In response to RFA ES-02-009, a multi-disciplinary group of investigators from the Ohio State University and the University of Michigan have collaborated to propose a Center for Population Health and Health Disparities focusing on an important health issue in underserved populations,cancer. The Center will initially focus on the goal of understanding why high rates of cervical cancer incidence and mortality are observed in Appalachia Ohio, a mainly rural area in Southern and Eastern Ohio. This goal will be accomplished using community-based participatory research within the framework of the Social Determinants of Health model in three inter-related projects and four supporting cores. All studies will be conducted in 16 clinics which represent the general population of women aged 18 and older in the region. We will utilize the Center's internal and external advisory committees and community partners organized into a community advisory board and Consortium of communityorganizations to facilitate the accomplishment of project goals. Project 1 will recruit 1600 women to an observational study to  investigate multi-level (social, environmental, behavioral, and biological) correlates of ""risk-appropriate"" Pap smear utilization, in Phase I. From this cohort of women, those who smoke (30%) will be eligible to participate in Project 2, which tests the effectiveness of a lay health educator (social) intervention to promote smoking cessation (behavioral) and validate cessation endpoints with saliva cotinine measurements (biological) in a quasi-experimental trial design; those women who are in need of & Pap test (48% of 1600) will be eligible to participate in Phase II of Project 1 which will test the effectiveness of a lay health educator (social) intervention to promote ""risk-appropriate"" Pap smear utilization (behavioral) and follow-up for abnormalities (biological) detected in a quasi-experimental trial design. Project 3 will examine the contribution of HPV (biological) to cervical abnormalities in Appalachia in relation to individual-level behaviors (e.g. smoking, sexual activity) within the social and environmental region of Appalachia in a case-control observational study among women who have Pap smears in these 16 clinics.The research will be supported by four cores: A) Administration - fiscal and Center oversight; B) Biostatistics and Data Resources - sample selection, data management, data analysis, and population data resources; C) Clinical Correlative Sciences - collect, obtain and process biomarker specimens; and D) Behavioral Assessment and Intervention - train interviewers and lay health educators, conduct interviews, design intervention material, and facilitate  communication amongst sites. The Center includes a mechanism for pilot project solicitation, review and funding. This Center has institutional commitment in terms of personnel, funds and space, as well as, a commitment to focus on the problem of health disparities in the region. Finally, members of the team have worked together in the past in various settings that focus on the goals of the proposed Center and have an established relationship in Appalachian Ohio for the purpose of improving the health of the population. Future work of this Center will focus on moving this type of multi-level observational and interventional community-based research, into other areas where health disparities exist in relation to cancer withinour region. ",Reducing Cervical Cancer in Appalachia,6804527,P50CA105632,"['disease /disorder prevention /control ', ' human subject ', ' cervix neoplasm ', ' cancer prevention ', ' rural area ', ' clinical research ', ' health disparity ', ' ']",NCI,OHIO STATE UNIVERSITY,P50,2004,1743465,0.07610077896694262
"Enhanced Single-Visit Cervical Cancer Screening Program    DESCRIPTION (provided by investigator): An innovative approach to screen women for cervix cancer and provide early treatment for severe cervix dysplasia in a single-visit program (SVP) is ongoing in a Latino/Hispanic community as part of the current Single-Visit Cervical Cancer Prevention Program application (7/1/98-6/30/03).  This continuation application is designed to further increase the effectiveness of the single-visit program (SVP).  The first aim is to implement and evaluate a process to identify women in local Latino/Hispanic communities who have oncogenic type human Papilloma virus (HPV) infections, known precursors for cervix dysplasia and cervical cancer, and recruit them for the SVP.  Health disparities exist in the incidence of cervical cancer among racial/ethnic groups with Hispanic women (Latinas) among the groups experiencing higher rates. Screening procedures to identify Latinas with oncogenic type HPV infections may contribute to identification of women at most risk for cervix cancer. HPV self-sampling in the home, as proposed in this study, has not been tested. The process will involve the distribution of HPV Home Self-administered Sample Collection (HSASC) kits to 4000 Latinas. Recruitment will continue until a minimum of 1840 self-samples has been returned, of which 9.14% (N=168) are expected to be HPV-positive. Latinas with HPV-positive self-samples will be invited to come to one of two clinics offering the SVP. A 60% response rate (N=135) is expected. Additionally, twice as many women with HPV-negative samples matched by age and recruitment method will be invited to participate (N=270).  Sensitivity and specificity analysis will be done using samples obtained by a provider during the subsequent clinic visit as the reference. Satisfaction with self-sampling compared to provider sampling will be evaluated. An increase of approximately 60% is estimated in the proportion of women with severe cervix dysplasia who enter the SVP. The second aim is to evaluate the impact of Promotoras on the recruitment of Latinas in the clinical trial. Two recruitment and HSASC kit distribution methods will be used: media-based ad campaign with mail distribution and Promotora distribution. Promotoras will recruit 3,200 Latinas to receive HSASC kits with an estimated self-sample return rate of 50% (1,600 self-samples).  The media-based ad campaign will be used to recruit another 800 Latinas who will receive the HSASC kit in the mail.  A 30% (N=240) self-sample return rate is expected.  Comparisons of return rates and satisfaction with recruitment and distribution method will be tested.  The third aim is to evaluate the cost-effectiveness of the HSASC program and HPV testing as an adjunct to the SVP program.  Cost-effectiveness analysis will be used to measure the ratio of program dollar net costs or cost savings to program effectiveness, which are the non-dollar net program outcomes.  The incremental net cost associated with an incremental improvement in outcomes in terms of quality-adjusted life years (QALYs) will be measured.         ",Enhanced Single-Visit Cervical Cancer Screening Program,6775610,R01CA076502,"['cytology ', ' mass screening ', ' health care service utilization ', ' human subject ', ' mass information media ', ' neoplasm /cancer diagnosis ', ' cervix neoplasm ', ' cancer prevention ', ' preneoplastic state ', ' health behavior ', ' female ', ' Hispanic American ', ' culture ', ' human papillomavirus ', "" women's health "", ' clinical research ', ' behavioral /social science research tag ', ' health services research tag ', ' outcomes research ', ' self examination ', ' patient oriented research ', ' health disparity ', ' ']",NCI,UNIVERSITY OF CALIFORNIA-IRVINE,R01,2004,514212,0.19442783624415663
"Digital Multimedia Cervical Cancer Kiosks for Latinas DESCRIPTION (provided by applicant): Although cervical cancer mortality rates declined by approximately 1.8 percent annually in the past decade among women in the U.S., the mortality rate for Latinas increased during this time period at a rate of 0.2 percent per year. The long-term goal of this study is to develop a cervical cancer education intervention for low-income, low literacy Latinas to address this health disparity. The specific aims of this study are to: (1) develop culturally and linguistically appropriate cervical cancer screening messages, (2) develop interactive, multimedia kiosks to deliver the education intervention, (3) evaluate the efficacy of the intervention to promote Pap screening, and (4) evaluate the acceptance of the interactive, multimedia kiosks by the target population.       The multimedia kiosks will integrate emerging technologies to create next-generation digital kiosks that deliver stunning full-motion video with crisp digital images and sound in compact, mobile, reliable and cost-accessible units. Interactive multimedia digital kiosks have great potential as a cancer education platform in the $931 million health education media market. These kiosks can reach multiple population groups with a single product through custom-tailored messages at a significant price point.       The study employs a randomized, pre-test and post-test, control-group experimental design. A total of 900 low-income Latinas will be accrued at one rural and two urban community clinics in California. Study participants will be randomly assigned to either an experimental or control condition in equal numbers after they are administered a pre-test. The experimental group will be exposed to a multimedia cervical cancer education intervention while the control group will receive a cervical cancer brochure, which represents standard care for cervical cancer education. Six-months from baseline, a post-test will be administered to both treatment and control groups. These data will be analyzed using chi-square tests to compare the study arms to determine behavioral and attitudinal outcomes, as well as change in self-efficacy and decisional balance. Multivariate models will be used to examine covariates of the intervention effect. ",Digital Multimedia Cervical Cancer Kiosks for Latinas,6735275,R44CA093110,"['neoplasm /cancer education ', ' education evaluation /planning ', ' human subject ', ' interview ', ' cervix neoplasm ', ' human mortality ', ' health behavior ', ' attitude ', ' academic achievement ', ' female ', ' Hispanic American ', ' low socioeconomic status ', ' culture ', "" women's health "", ' interactive multimedia ', ' clinical research ', ' behavioral /social science research tag ', ' educational resource design /development ', ' medically underserved population ', ' patient oriented research ', ' health disparity ', ' focus group ', ' ']",NCI,VALDEZ AND ASSOCIATES,R44,2004,503415,0.20759266358774792
