text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"OVARIAN HORMONES, STRESS, AND IMMUNOLOGIC RESPONSIVENESS There is considerable evidence that stress can affect the immune system of animals. While similar data exist for men, less attention has been given to women. Perhaps one reason for this disparity is the potential complicating factor of ovarian hormones. Hormonal fluctuations associated with the menstrual cycle, pregnancy or menopause may modify the impact of stress on immune function and contribute to gender differences in immunologically-related disorders. Our first grant, for which this is a revised renewal, directly studies the relationship between hormonal state and the effects of psychological stress on the immune system of women. Using a unique A-B-A design, naturally cycling women are assessed for stress-induced changes in cardiovascular, endocrine and immunologic measures during the follicular stage and again, after complete pharmacologic suppression of ovarian hormones, produced by the GnRH agonist, Lupron. The contribution of estrogen is determined by comparing women who are allowed to resume their cycles with those kept on Lupron and given estradiol. In the 21 months since the start of this grant, 25 women, have completed or are currently enrolled. Analyses are presented on the first 24 women, 16 experimental and 8 controls, who have completed the A1- B stages. Subjects had similar baseline values for all measures at visit 1, although state, but not trait, anxiety was higher in experimentals at both visits. Stress reduced the response of peripheral blood lymphocytes to mitogens, the % of CD4+ cells, the CD4+/CD8+ ratio, and IgG production. NK activity, both % specific lysis and lytic units, was increased by stress. Unstressed controls did not show these changes. Stress elevated systolic and diastolic blood pressure, heart rate, plasma norepinephrine (NE) and epinephrine (E).The number and percentage of T-cells, percentage of CD4+ cells, CD4+/CD8+ ratio, number of B-cells, serum IL-1a, and basal plasma levels of NE and DBP increased significantly from the first (follicular) to the second (Lupron-suppressed) visit in experimentals but not controls. There was also a trend for the percentage of NK cells to decrease in visit 2. However, changes in several other cardiovascular, endocrine and immunologic measures from visit #1 to #2 suggested possible habituation or practice effects. We are asking for two more years of funding to complete the study as originally designed, with the addition of the measurement of IL-6, and include another, potentially important experimental group - B (Lupron Suppression)-A1 (follicular) A1 (follicular). This group would allow us to disentangle the effects of habituation to the stressors from the effects of suppressing hormonal levels.  ","OVARIAN HORMONES, STRESS, AND IMMUNOLOGIC RESPONSIVENESS",2248096,R01MH048299,"['leuprolide ', ' immune system ', ' physiologic stressor ', ' gender difference ', ' female ', ' ovary ', ' reproductive hormone ', ' humoral immunity ', ' interleukin 6 ', ' human subject ', ' menstrual cycle ', ' estradiol ', ' hormone regulation /control mechanism ', ' flow cytometry ', ' T lymphocyte ', ' B lymphocyte ', ' natural killer cells ', ' ']",NIMH,UNIVERSITY OF PITTSBURGH AT PITTSBURGH,R01,1994,249986,0.0763976183380402
"SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH DESCRIPTION: The Wisconsin Longitudinal Survey and the National  Survey of Households and Families will be used to examine the  relation of social background characteristics,  particularly  socioeconomic status,  to four theoretically  related domains  of  health  outcomes--health perceptions, functional  limitations,  symptoms of  impairment,  and death.  Related investigations will  examine stress events, psychological states and social resources as  mediating factors related to background characteristics, to each other,  and to health behaviors and outcomes. A separate investigation also is  contemplated that will emphasize women's health outcomes associated  with menopause and other reproductive system problems in particular.  The inclusion of each of these facets of the research design  (background factors, proximate stresses and resources, health behaviors  and health outcomes) are derived from the corpus of extant research,  and related to one another in a coherent theoretical framework.  ","SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH",2054484,R29AG012731,"[""women's health "", ' human data ', ' quality of life ', ' functional ability ', ' psychological stressor ', ' socioeconomics ', ' gender difference ', ' health behavior ', ' health surveys ', ' longitudinal human study ', ' physical fitness ', ' death ', ' human middle age (35-64) ', ' ']",NIA,UNIVERSITY OF WISCONSIN-MADISON,R29,1995,97783,0.05565320085516163
"ECONOMIC STRESS AMONG RURAL AFRICAN AMERICAN WOMEN DESCRIPTION (Applicant's Abstract):  The proposed study will examine the         relationship between economic stress and mental health outcomes for African      American women in rural communities.  Given the high prevalence of poverty       in nonmetropoltan areas and the fact that economic pressure places               individuals at greater risk for mental distress, African American women in       the Mississippi Delta region of the United States are the focal point of         this study.  The initial stage of the project will consist of approximately      20 in-depth interviews with rural African American women from various            regions in the study area.  A major focus of these semi-structured               interviews is to identify the ways in which African American women cope with     high levels of economic stress.  These interviews will aid in determining        key constructs for developing a stress vulnerability model for rural African     American women.  Considering the pervasiveness of economic disparity in the      Mississippi Delta region, the researcher expects to determine, through the       use of in-depth interview, which factors may be used to better understand        the mental health status of rural African American women.  Using information     gathered in these in-depth interviews, a set of measures will be selected        and, where needed, developed for use in a survey.  A sample of approximately     250 African American women will be selected from economically depressed          regions in Arkansas, Louisiana, and Mississippi for interviewing.  The           results from this survey will be used as a first test of the hypotheses that     merge from the literature and in-depth interviews.  Particular attention         will also be given to the differences which exist among rural African            American women with regard to vulnerability and resilience in the face of        stress.                                                                           ",ECONOMIC STRESS AMONG RURAL AFRICAN AMERICAN WOMEN,2035433,R03MH056786,"['outcomes research ', ' behavioral /social science research tag ', ' clinical research ', "" women's health "", ' quality of life ', ' psychological stressor ', ' rural area ', ' low socioeconomic status ', ' African American ', ' female ', ' mental disorder diagnosis ', ' coping ', ' health surveys ', ' psychological models ', ' mathematical model ', ' mental health ', ' interview ', ' human subject ', ' United States ', ' ']",NIMH,IOWA STATE UNIVERSITY,R03,1997,26906,0.051803972227123525
"SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH DESCRIPTION: The Wisconsin Longitudinal Survey and the National                  Survey of Households and Families will be used to examine the                    relation of social background characteristics,  particularly                     socioeconomic status,  to four theoretically  related domains  of                health  outcomes--health perceptions, functional  limitations,                   symptoms of  impairment,  and death.  Related investigations will                examine stress events, psychological states and social resources as              mediating factors related to background characteristics, to each other,          and to health behaviors and outcomes. A separate investigation also is           contemplated that will emphasize women's health outcomes associated              with menopause and other reproductive system problems in particular.             The inclusion of each of these facets of the research design                     (background factors, proximate stresses and resources, health behaviors          and health outcomes) are derived from the corpus of extant research,             and related to one another in a coherent theoretical framework.                   ","SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH",2457566,R29AG012731,"['behavioral /social science research tag ', "" women's health "", ' human data ', ' quality of life ', ' functional ability ', ' psychological stressor ', ' socioeconomics ', ' gender difference ', ' health behavior ', ' health surveys ', ' longitudinal human study ', ' physical fitness ', ' death ', ' human middle age (35-64) ', ' ']",NIA,UNIVERSITY OF WISCONSIN-MADISON,R29,1997,96087,0.05565320085516163
"SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH DESCRIPTION: The Wisconsin Longitudinal Survey and the National                  Survey of Households and Families will be used to examine the                    relation of social background characteristics,  particularly                     socioeconomic status,  to four theoretically  related domains  of                health  outcomes--health perceptions, functional  limitations,                   symptoms of  impairment,  and death.  Related investigations will                examine stress events, psychological states and social resources as              mediating factors related to background characteristics, to each other,          and to health behaviors and outcomes. A separate investigation also is           contemplated that will emphasize women's health outcomes associated              with menopause and other reproductive system problems in particular.             The inclusion of each of these facets of the research design                     (background factors, proximate stresses and resources, health behaviors          and health outcomes) are derived from the corpus of extant research,             and related to one another in a coherent theoretical framework.                   ","SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH",2748522,R29AG012731,"['behavioral /social science research tag ', "" women's health "", ' human data ', ' quality of life ', ' functional ability ', ' psychological stressor ', ' socioeconomics ', ' gender difference ', ' health behavior ', ' health surveys ', ' longitudinal human study ', ' physical fitness ', ' death ', ' human middle age (35-64) ', ' ']",NIA,UNIVERSITY OF WISCONSIN-MADISON,R29,1998,99646,0.05565320085516163
"SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH DESCRIPTION: The Wisconsin Longitudinal Survey and the National                  Survey of Households and Families will be used to examine the                    relation of social background characteristics,  particularly                     socioeconomic status,  to four theoretically  related domains  of                health  outcomes--health perceptions, functional  limitations,                   symptoms of  impairment,  and death.  Related investigations will                examine stress events, psychological states and social resources as              mediating factors related to background characteristics, to each other,          and to health behaviors and outcomes. A separate investigation also is           contemplated that will emphasize women's health outcomes associated              with menopause and other reproductive system problems in particular.             The inclusion of each of these facets of the research design                     (background factors, proximate stresses and resources, health behaviors          and health outcomes) are derived from the corpus of extant research,             and related to one another in a coherent theoretical framework.                   ","SOCIOECONOMIC INEQUALITIES, GENDER, AND MIDLIFE HEALTH",6043047,R29AG012731,"['human middle age (35-64) ', ' death ', ' physical fitness ', ' longitudinal human study ', ' health survey ', ' health behavior ', ' socioeconomics ', ' psychological stressor ', ' functional ability ', ' quality of life ', ' human data ', "" women's health "", ' behavioral /social science research tag ', ' sex difference ', ' ']",NIA,UNIVERSITY OF WISCONSIN-MADISON,R29,1999,103345,0.05565320085516163
"CENTER ON SOCIAL INEQUALITIES, MIND & BODY OVERALL DESCRIPTION: The Michigan Interdisciplinary Center on Social Inequalities, Mind and Body will foster an interdisciplinary training program seeking to understand the interactions of psychological states, their determinants, stress and pathophysiologic markers of stress in the development of physical and mental disorders in child development and in aging. The center will focus on socioeconomic and racial inequalities in health, and on lifecourse and community determinants in population-based samples of children and adults, men and women, whites and minorities. The proposed projects will focus on: (1) the extent to which children's emotional, physical and cognitive status reflect the influence of parental socioeconomic status, income trajectories, economic stress and community characteristics, (2) the role of glucocorticoid and seratonergic mechanisms in the association between psychosocial states, SES and risk for CVD, (3) the interrelations between a broad array of psychological attributes and related biological markers of stress within a multilevel representative community sample, (4) a study of the contributions of socioeconomic, biological and psychosocial factors at different stages of the lifecourse to a broad range of indicators of psychological wellbeing, cardiovascular risk factor status and (5) the impact of chronic economic stress on health and function in a randomly selected cohort of poor women. The Center will also emphasize the development of new methodological and biostatistical tools, novel approaches to career development and will emphasize the dissemination of research findings to policy audiences. The Center will involve the collaboration of 22 senior researchers from nine disciplines.  ","CENTER ON SOCIAL INEQUALITIES, MIND & BODY",6074861,P50HD038986,"['health survey ', ' social psychology ', ' social status ', ' socioeconomics ', ' behavioral /social science research tag ', ' ']",NICHD,UNIVERSITY OF MICHIGAN AT ANN ARBOR,P50,1999,1999100,0.11506696834641343
"CENTER ON SOCIAL INEQUALITIES, MIND & BODY OVERALL DESCRIPTION: The Michigan Interdisciplinary Center on Social Inequalities, Mind and Body will foster an interdisciplinary training program seeking to understand the interactions of psychological states, their determinants, stress and pathophysiologic markers of stress in the development of physical and mental disorders in child development and in aging. The center will focus on socioeconomic and racial inequalities in health, and on lifecourse and community determinants in population-based samples of children and adults, men and women, whites and minorities. The proposed projects will focus on: (1) the extent to which children's emotional, physical and cognitive status reflect the influence of parental socioeconomic status, income trajectories, economic stress and community characteristics, (2) the role of glucocorticoid and seratonergic mechanisms in the association between psychosocial states, SES and risk for CVD, (3) the interrelations between a broad array of psychological attributes and related biological markers of stress within a multilevel representative community sample, (4) a study of the contributions of socioeconomic, biological and psychosocial factors at different stages of the lifecourse to a broad range of indicators of psychological wellbeing, cardiovascular risk factor status and (5) the impact of chronic economic stress on health and function in a randomly selected cohort of poor women. The Center will also emphasize the development of new methodological and biostatistical tools, novel approaches to career development and will emphasize the dissemination of research findings to policy audiences. The Center will involve the collaboration of 22 senior researchers from nine disciplines.  ","CENTER ON SOCIAL INEQUALITIES, MIND & BODY",6182441,P50HD038986,"['health survey ', ' social psychology ', ' social status ', ' socioeconomics ', ' behavioral /social science research tag ', ' ']",NICHD,UNIVERSITY OF MICHIGAN AT ANN ARBOR,P50,2000,3676322,0.11506696834641343
"CENTER ON SOCIAL INEQUALITIES, MIND & BODY OVERALL DESCRIPTION: The Michigan Interdisciplinary Center on Social Inequalities, Mind and Body will foster an interdisciplinary training program seeking to understand the interactions of psychological states, their determinants, stress and pathophysiologic markers of stress in the development of physical and mental disorders in child development and in aging. The center will focus on socioeconomic and racial inequalities in health, and on lifecourse and community determinants in population-based samples of children and adults, men and women, whites and minorities. The proposed projects will focus on: (1) the extent to which children's emotional, physical and cognitive status reflect the influence of parental socioeconomic status, income trajectories, economic stress and community characteristics, (2) the role of glucocorticoid and seratonergic mechanisms in the association between psychosocial states, SES and risk for CVD, (3) the interrelations between a broad array of psychological attributes and related biological markers of stress within a multilevel representative community sample, (4) a study of the contributions of socioeconomic, biological and psychosocial factors at different stages of the lifecourse to a broad range of indicators of psychological wellbeing, cardiovascular risk factor status and (5) the impact of chronic economic stress on health and function in a randomly selected cohort of poor women. The Center will also emphasize the development of new methodological and biostatistical tools, novel approaches to career development and will emphasize the dissemination of research findings to policy audiences. The Center will involve the collaboration of 22 senior researchers from nine disciplines.  ","CENTER ON SOCIAL INEQUALITIES, MIND & BODY",6387735,P50HD038986,"['health survey ', ' social psychology ', ' social status ', ' socioeconomics ', ' behavioral /social science research tag ', ' ']",NICHD,UNIVERSITY OF MICHIGAN AT ANN ARBOR,P50,2001,3452519,0.11506696834641343
"Ethnic Differences in Adolescents Mental Distress Examining the role of ethnicity in mental distress (depression, somatic symptoms, and suicidal behaviors) is important to overcome disparities in mental distress and to develop culturally competent prevention programs for vulnerable youth in this culturally diverse society. The specific aims of the study are to: 1) examine differences among four ethnic groups of middle school students (African, Anglo, Hispanic, and Asian Americans) in: (a) three indicators of mental distress (b) social stress (general social stress and sociocultural stress) and resources (family relationships, coping, and self-esteem) 2)(a) investigate the relations of ethnicity, resources, and the interaction of ethnicity and resources with mental distress to identify the significant resources for each ethnic group; and 2)(b)investigate the relations of ethnicity, social stress, and the interaction of ethnicity and social stress with mental distress, controlling for resources, to identify the extent to which ethnicity moderates the relation between social stress and mental distress. The sample for this cross-sectional epidemiologic study will consist of a minimum of 320 male and female middle school students. Social stress, depression, and suicidal behaviors will be measured using the Social Attitudinal, Familial, and Environmental Stress Scale for Children (SAFE-C), DSM scale for depression (DSD), and Youth Risk Behavior survey (YRBS) questionnaire, respectively. Resources will be measured using the Family Environment Scale (FES) and age-appropriate adaptations of two existing coping scales and Rosenberg?s Self-Esteem Scale. ANOVA, logistic regression, and the general linear model will be used to analyze the data. Conducting this study is significant and very timely considering the increasing number of minorities and their needs for culturally competentnursing care in the United States. ",Ethnic Differences in Adolescents Mental Distress,6445274,F31NR007933,"['adolescence (12-18) ', ' family structure /dynamics ', ' human subject ', ' questionnaire ', ' mental health epidemiology ', ' coping ', ' self concept ', ' mental disorder ', ' clinical depression ', ' suicide ', ' social behavior ', ' Asian American ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' socioeconomics ', ' socioenvironment ', ' clinical research ', ' behavioral /social science research tag ', ' predoctoral investigator ', ' ']",NINR,UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,F31,2001,21890,0.07584515335948702
