text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION DESCRIPTION:  Stroke remains a major public health problem with a                disproportionate impact on Blacks and Hispanics.  Studies in Northern            Manhattan have demonstrated that Blacks and Hispanics have a greater stroke      incidence and more frequently have intracranial atherosclerotic stroke than      whites.  The reasons for this race-ethnic disparity are not entirely clear.      Cross-sectional and case-control studies have identified racial-ethnic           differences in modifiable stroke risk factors, however definition of             exposures in these studies has been looked upon as prone to measurement          errors because of retrospective recall and selection biases.  The Aims of        this competitive continuation application are to evaluate the reasons for        race-ethnic differences in stroke incidence, confirm the case-control            findings of the protective effects of leisure-time physical activity,            alcohol use, and HDL-cholesterol, and test new hypotheses regarding HDL          subpopulations and homocysteine.  To accomplish these Aims a                     population-based, prospective cohort study is proposed.  Community subjects      free of stroke will be ascertained through dual frame random-digit dialing       and a cohort of 3000 White, Black and Hispanic adults over age 55 living in      the same tri-ethnic community of Northern Manhattan will be followed.            Approximately 1400 subjects will have been enrolled by the time this             application begins and another 1600 subjects will be enrolled in the first 2     years.  Socioeconomic, demographic, and risk factor data including dietary       assessments will be gathered through direct interview of the subject or          family.  At baseline, all subjects will have measurements of anthropometric      indices, blood pressure, and EKG, and blood will be drawn for total              homocysteine, related metabolites, B12, folate, creatinine, and lipid            profiles (cholesterol, LDL, triglyceride, HDL, and HDL subpopulations).          Subjects will be followed by annual telephone interviews to ascertain            stroke, myocardial infarction, and death.  In-person assessment will be done     for all subjects with suspected outcome events and a 10% random sample of        the cohort.  Community stroke surveillance will be maintained to insure          stroke detection among the cohort.  Kaplan-Meier curves and Cox-proportional     hazards models will be used to calculate adjusted relative stroke incidence      rates and to evaluate the dependence of the exposures of interest on stroke      adjusting for age, gender, race-ethnicity, socioeconomic status and other        risk factors.  This study will be the first prospective cohort study of          stroke to focus on risk factors in Whites, Blacks and Hispanics living in        the same community and will help fill the gaps in our knowledge of the           epidemiology of stroke in minority populations.                                   ",STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION,2468311,R01NS029993,"['human middle age (35-64) ', ' human old age (65+) ', ' alcoholic beverage consumption ', ' cardiovascular disorder epidemiology ', ' blood pressure ', ' stroke ', ' disease /disorder proneness /risk ', ' body physical activity ', ' human subject ', ' interview ', ' high density lipoprotein ', ' diet ', ' nutrition related tag ', ' hypovitaminosis ', ' longitudinal human study ', ' high risk life style ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' age difference ', ' clinical research ', ' sex difference ', ' ']",NINDS,COLUMBIA UNIVERSITY HEALTH SCIENCES,R01,1998,1145468,0.3983206401861951
"STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION DESCRIPTION:  Stroke remains a major public health problem with a                disproportionate impact on Blacks and Hispanics.  Studies in Northern            Manhattan have demonstrated that Blacks and Hispanics have a greater stroke      incidence and more frequently have intracranial atherosclerotic stroke than      whites.  The reasons for this race-ethnic disparity are not entirely clear.      Cross-sectional and case-control studies have identified racial-ethnic           differences in modifiable stroke risk factors, however definition of             exposures in these studies has been looked upon as prone to measurement          errors because of retrospective recall and selection biases.  The Aims of        this competitive continuation application are to evaluate the reasons for        race-ethnic differences in stroke incidence, confirm the case-control            findings of the protective effects of leisure-time physical activity,            alcohol use, and HDL-cholesterol, and test new hypotheses regarding HDL          subpopulations and homocysteine.  To accomplish these Aims a                     population-based, prospective cohort study is proposed.  Community subjects      free of stroke will be ascertained through dual frame random-digit dialing       and a cohort of 3000 White, Black and Hispanic adults over age 55 living in      the same tri-ethnic community of Northern Manhattan will be followed.            Approximately 1400 subjects will have been enrolled by the time this             application begins and another 1600 subjects will be enrolled in the first 2     years.  Socioeconomic, demographic, and risk factor data including dietary       assessments will be gathered through direct interview of the subject or          family.  At baseline, all subjects will have measurements of anthropometric      indices, blood pressure, and EKG, and blood will be drawn for total              homocysteine, related metabolites, B12, folate, creatinine, and lipid            profiles (cholesterol, LDL, triglyceride, HDL, and HDL subpopulations).          Subjects will be followed by annual telephone interviews to ascertain            stroke, myocardial infarction, and death.  In-person assessment will be done     for all subjects with suspected outcome events and a 10% random sample of        the cohort.  Community stroke surveillance will be maintained to insure          stroke detection among the cohort.  Kaplan-Meier curves and Cox-proportional     hazards models will be used to calculate adjusted relative stroke incidence      rates and to evaluate the dependence of the exposures of interest on stroke      adjusting for age, gender, race-ethnicity, socioeconomic status and other        risk factors.  This study will be the first prospective cohort study of          stroke to focus on risk factors in Whites, Blacks and Hispanics living in        the same community and will help fill the gaps in our knowledge of the           epidemiology of stroke in minority populations.                                   ",STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION,2839342,R01NS029993,"['human middle age (35-64) ', ' human old age (65+) ', ' alcoholic beverage consumption ', ' cardiovascular disorder epidemiology ', ' blood pressure ', ' stroke ', ' disease /disorder proneness /risk ', ' body physical activity ', ' human subject ', ' interview ', ' high density lipoprotein ', ' diet ', ' nutrition related tag ', ' hypovitaminosis ', ' longitudinal human study ', ' high risk life style ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' age difference ', ' clinical research ', ' sex difference ', ' ']",NINDS,COLUMBIA UNIVERSITY HEALTH SCIENCES,R01,1999,1176199,0.3983206401861951
"STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION DESCRIPTION:  Stroke remains a major public health problem with a                disproportionate impact on Blacks and Hispanics.  Studies in Northern            Manhattan have demonstrated that Blacks and Hispanics have a greater stroke      incidence and more frequently have intracranial atherosclerotic stroke than      whites.  The reasons for this race-ethnic disparity are not entirely clear.      Cross-sectional and case-control studies have identified racial-ethnic           differences in modifiable stroke risk factors, however definition of             exposures in these studies has been looked upon as prone to measurement          errors because of retrospective recall and selection biases.  The Aims of        this competitive continuation application are to evaluate the reasons for        race-ethnic differences in stroke incidence, confirm the case-control            findings of the protective effects of leisure-time physical activity,            alcohol use, and HDL-cholesterol, and test new hypotheses regarding HDL          subpopulations and homocysteine.  To accomplish these Aims a                     population-based, prospective cohort study is proposed.  Community subjects      free of stroke will be ascertained through dual frame random-digit dialing       and a cohort of 3000 White, Black and Hispanic adults over age 55 living in      the same tri-ethnic community of Northern Manhattan will be followed.            Approximately 1400 subjects will have been enrolled by the time this             application begins and another 1600 subjects will be enrolled in the first 2     years.  Socioeconomic, demographic, and risk factor data including dietary       assessments will be gathered through direct interview of the subject or          family.  At baseline, all subjects will have measurements of anthropometric      indices, blood pressure, and EKG, and blood will be drawn for total              homocysteine, related metabolites, B12, folate, creatinine, and lipid            profiles (cholesterol, LDL, triglyceride, HDL, and HDL subpopulations).          Subjects will be followed by annual telephone interviews to ascertain            stroke, myocardial infarction, and death.  In-person assessment will be done     for all subjects with suspected outcome events and a 10% random sample of        the cohort.  Community stroke surveillance will be maintained to insure          stroke detection among the cohort.  Kaplan-Meier curves and Cox-proportional     hazards models will be used to calculate adjusted relative stroke incidence      rates and to evaluate the dependence of the exposures of interest on stroke      adjusting for age, gender, race-ethnicity, socioeconomic status and other        risk factors.  This study will be the first prospective cohort study of          stroke to focus on risk factors in Whites, Blacks and Hispanics living in        the same community and will help fill the gaps in our knowledge of the           epidemiology of stroke in minority populations.                                   ",STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION,6126238,R01NS029993,"['human middle age (35-64) ', ' human old age (65+) ', ' alcoholic beverage consumption ', ' cardiovascular disorder epidemiology ', ' blood pressure ', ' stroke ', ' disease /disorder proneness /risk ', ' body physical activity ', ' human subject ', ' interview ', ' high density lipoprotein ', ' diet ', ' nutrition related tag ', ' hypovitaminosis ', ' longitudinal human study ', ' high risk life style ', ' gender difference ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' age difference ', ' clinical research ', ' ']",NINDS,COLUMBIA UNIVERSITY HEALTH SCIENCES,R01,2000,1172605,0.3983206401861951
"STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION DESCRIPTION:  Stroke remains a major public health problem with a                disproportionate impact on Blacks and Hispanics.  Studies in Northern            Manhattan have demonstrated that Blacks and Hispanics have a greater stroke      incidence and more frequently have intracranial atherosclerotic stroke than      whites.  The reasons for this race-ethnic disparity are not entirely clear.      Cross-sectional and case-control studies have identified racial-ethnic           differences in modifiable stroke risk factors, however definition of             exposures in these studies has been looked upon as prone to measurement          errors because of retrospective recall and selection biases.  The Aims of        this competitive continuation application are to evaluate the reasons for        race-ethnic differences in stroke incidence, confirm the case-control            findings of the protective effects of leisure-time physical activity,            alcohol use, and HDL-cholesterol, and test new hypotheses regarding HDL          subpopulations and homocysteine.  To accomplish these Aims a                     population-based, prospective cohort study is proposed.  Community subjects      free of stroke will be ascertained through dual frame random-digit dialing       and a cohort of 3000 White, Black and Hispanic adults over age 55 living in      the same tri-ethnic community of Northern Manhattan will be followed.            Approximately 1400 subjects will have been enrolled by the time this             application begins and another 1600 subjects will be enrolled in the first 2     years.  Socioeconomic, demographic, and risk factor data including dietary       assessments will be gathered through direct interview of the subject or          family.  At baseline, all subjects will have measurements of anthropometric      indices, blood pressure, and EKG, and blood will be drawn for total              homocysteine, related metabolites, B12, folate, creatinine, and lipid            profiles (cholesterol, LDL, triglyceride, HDL, and HDL subpopulations).          Subjects will be followed by annual telephone interviews to ascertain            stroke, myocardial infarction, and death.  In-person assessment will be done     for all subjects with suspected outcome events and a 10% random sample of        the cohort.  Community stroke surveillance will be maintained to insure          stroke detection among the cohort.  Kaplan-Meier curves and Cox-proportional     hazards models will be used to calculate adjusted relative stroke incidence      rates and to evaluate the dependence of the exposures of interest on stroke      adjusting for age, gender, race-ethnicity, socioeconomic status and other        risk factors.  This study will be the first prospective cohort study of          stroke to focus on risk factors in Whites, Blacks and Hispanics living in        the same community and will help fill the gaps in our knowledge of the           epidemiology of stroke in minority populations.                                   ",STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION,6330454,R01NS029993,"['human middle age (35-64) ', ' human old age (65+) ', ' alcoholic beverage consumption ', ' cardiovascular disorder epidemiology ', ' blood pressure ', ' stroke ', ' disease /disorder proneness /risk ', ' body physical activity ', ' human subject ', ' interview ', ' high density lipoprotein ', ' diet ', ' nutrition related tag ', ' hypovitaminosis ', ' longitudinal human study ', ' high risk life style ', ' gender difference ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' age difference ', ' clinical research ', ' ']",NINDS,COLUMBIA UNIVERSITY HEALTH SCIENCES,R01,2001,1150575,0.3983206401861951
"STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION DESCRIPTION:  Stroke remains a major public health problem with a                disproportionate impact on Blacks and Hispanics.  Studies in Northern            Manhattan have demonstrated that Blacks and Hispanics have a greater stroke      incidence and more frequently have intracranial atherosclerotic stroke than      whites.  The reasons for this race-ethnic disparity are not entirely clear.      Cross-sectional and case-control studies have identified racial-ethnic           differences in modifiable stroke risk factors, however definition of             exposures in these studies has been looked upon as prone to measurement          errors because of retrospective recall and selection biases.  The Aims of        this competitive continuation application are to evaluate the reasons for        race-ethnic differences in stroke incidence, confirm the case-control            findings of the protective effects of leisure-time physical activity,            alcohol use, and HDL-cholesterol, and test new hypotheses regarding HDL          subpopulations and homocysteine.  To accomplish these Aims a                     population-based, prospective cohort study is proposed.  Community subjects      free of stroke will be ascertained through dual frame random-digit dialing       and a cohort of 3000 White, Black and Hispanic adults over age 55 living in      the same tri-ethnic community of Northern Manhattan will be followed.            Approximately 1400 subjects will have been enrolled by the time this             application begins and another 1600 subjects will be enrolled in the first 2     years.  Socioeconomic, demographic, and risk factor data including dietary       assessments will be gathered through direct interview of the subject or          family.  At baseline, all subjects will have measurements of anthropometric      indices, blood pressure, and EKG, and blood will be drawn for total              homocysteine, related metabolites, B12, folate, creatinine, and lipid            profiles (cholesterol, LDL, triglyceride, HDL, and HDL subpopulations).          Subjects will be followed by annual telephone interviews to ascertain            stroke, myocardial infarction, and death.  In-person assessment will be done     for all subjects with suspected outcome events and a 10% random sample of        the cohort.  Community stroke surveillance will be maintained to insure          stroke detection among the cohort.  Kaplan-Meier curves and Cox-proportional     hazards models will be used to calculate adjusted relative stroke incidence      rates and to evaluate the dependence of the exposures of interest on stroke      adjusting for age, gender, race-ethnicity, socioeconomic status and other        risk factors.  This study will be the first prospective cohort study of          stroke to focus on risk factors in Whites, Blacks and Hispanics living in        the same community and will help fill the gaps in our knowledge of the           epidemiology of stroke in minority populations.                                   ",STROKE INCIDENCE AND RISK FACTORS IN A TRI-ETHNIC REGION,6477331,R01NS029993,"['human middle age (35-64) ', ' human old age (65+) ', ' alcoholic beverage consumption ', ' cardiovascular disorder epidemiology ', ' blood pressure ', ' stroke ', ' disease /disorder proneness /risk ', ' body physical activity ', ' human subject ', ' interview ', ' high density lipoprotein ', ' diet ', ' nutrition related tag ', ' hypovitaminosis ', ' longitudinal human study ', ' high risk life style ', ' gender difference ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' homocysteine ', ' age difference ', ' clinical research ', ' ']",NINDS,COLUMBIA UNIVERSITY HEALTH SCIENCES,R01,2002,1045559,0.3983206401861951
"Stroke Prevention/Intervention Research Program    The objective of this proposal is to identify reasons for racial and geographic disparities related to stroke and cerebrovascular disease in the United States and to establish Prevention/Intervention programs that will reduce or eliminate these disparities. The Stroke Prevention/Intervention Research Program (SPIRP) will seek to augment and enhance the stroke research capabilities of faculty at the Morehouse School of Medicine and encourage innovative and effective research strategies to reduce the burden of stroke in populations historically at increased risk for this disease. This Program will be developed by multi-disciplinary partnerships with regional private and governmental institutions in the areas of stroke research, minority stroke research training and career development, and effective stroke prevention/intervention outreach to urban and rural African-American Communities. Collaborative stroke and cerebrovascular disease developmental research projects in community-based, clinical, and translational science will be established in the first year, along with the planning and development of the communication center that will support the educational outreach efforts of the community-based projects. Guidance on the administration, planning and evaluation of the program will be provided by the collaborative efforts of the Internal and External Advisory Committees. In addition to improving the health of the underserved, SPIRP will develop and prepare the next generation of stroke and vascular research investigators to continue this important initiative. By accomplishing each of these objectives, SPIRP will make a significant contribution to reducing the disparity in stroke incidence, and mortality, in the African-American community. The program will initially consist of five cores (Administrative, Community, Developmental, Database, and Animal Model Laboratory Cores) and three pilot projects. ",Stroke Prevention/Intervention Research Program,6687925,U54NS046798,"['stroke ', ' cooperative study ', ' family ', ' community ', ' clinical research ', ' ']",NINDS,MOREHOUSE SCHOOL OF MEDICINE,U54,2003,705141,0.4245147388991547
"Social Determinants of Obesity and Risk of Stroke DESCRIPTION (provided by applicant): Stroke is the third leading cause of death in the United States, and a leading cause of long-term disability. The risk for stroke varies by race/ethnicity; stroke incidence is greater among African Americans at younger ages, contributing to a mortality rate 80 percent greater than that of Caucasians (Keppel et al 2002; DHHS 2000; Stroke Progress Review Group, NINDS 2002). Limited understanding exists concerning the etiology and variations of subtypes of stroke incidence in different populations and geographic locations over time (Stroke Progress Review Group, NINDS 2002). Obesity, which results in part from a complex pathway of numerous lifestyle precursors, is a strong predictor of cerebrovascular disease such as stroke and other cardiovascular disease (WHO, 2000). Moreover, dietary intake and physical activity contribute to energy imbalances that result in obesity and independently predict stroke (AICR 1997; USDA/USDHHS 2000; USDHHS 1996; 2000; Krebs-Smith SM. 2001). Few studies consider both biological and social determinants of intermediate outcomes of cerebrovascular disease from a multileveled perspective. This application considers longitudinal measures of social and biological variables to investigate the independent effect of social disparities to the development of obesity among low-income multi-ethnic postpartum women at increased risk of stroke and other comorbidities. As women face particular biological and social transition during the postpartum period, the proposed research seeks to measure social determinants of pregnancy-related weight gain over time, adjusting for diet, physical and biological predictors of obesity and stroke. Research findings from the proposed work can inform the design of future interventions to reduce risk of stroke in women of reproductive age in low income, racial/ethnic subpopulations at highest risk of obesity and its sequelae. Specific aims include examination of: (1) individual and household social determinants pregnancy-related weight change and obesity; (2) social disparity in dietary intake and nutritional status and its relation to pregnancy-related weight change and obesity; and (3) neighborhood characteristics that influence the development of obesity. ",Social Determinants of Obesity and Risk of Stroke,6648164,F31NS046131,"['obesity ', ' stroke ', ' education ', ' family size ', ' data collection methodology /evaluation ', ' nutrient intake activity ', ' nutrition ', ' nutrition related tag ', ' longitudinal human study ', ' pregnancy ', ' postpartum ', ' social psychology ', ' social status ', ' isolation /deprivation ', ' social support network ', ' socioeconomics ', ' low income ', ' socioenvironment ', ' culture ', ' human data ', "" women's health "", ' clinical research ', ' behavioral /social science research tag ', ' predoctoral investigator ', ' cardiovascular disorder risk ', ' health disparity ', ' weight gain ', ' ']",NINDS,HARVARD SCHOOL OF PUBLIC HEALTH,F31,2003,33020,0.3567355840810105
"Stroke Incidence and Risk Factors in a Tri-Ethnic Region  DESCRIPTION (provided by applicant): Stroke remains a major public health problem with a disproportionate impact on blacks and Hispanics. Studies in Northern Manhattan have demonstrated that blacks and Hispanics have a greater stroke incidence and more frequently have small vessel and intracranial atherosclerotic stroke than whites. The reasons for these race-ethnic disparities are not entirely clear. Over the last 5 years, enrollment of a population-based, prospective cohort of 3298 stroke-free adults was completed and follow-up commenced. This collaborative study is the first prospective cohort study among whites, blacks and Caribbean Hispanics living in the same community. This competitive renewal will support continued follow-up and outcome detection and expansion of data collection in this cohort. The aims are to evaluate the relationship between vascular outcomes (stroke, MI, and vascular death) and insulin resistance, carotid intima-media thickness, carotid distensibility, and quantitative MRI measures of vascular subclinical brain disease and to determine if MRI subclinical disease accounts for race ethnic differences in cognitive impairment.    To accomplish these aims further data collection using our population-based, prospective cohort study is proposed. Stored baseline serum will be used to measure fasting insulin levels to evaluate insulin resistance. High-resolution carotid imaging data will be collected at subsequent visits to expand our measurements of subclinical carotid disease to 1500 subjects. MRIs and a neuropsychological battery emphasizing frontalexecutive domains will be done on 1400 subjects and quantitative analyses performed to measure white matter hyperintensities, silent infarcts, and silent cerebral microbleeds. Subjects will be followed by annual telephone interviews to ascertain stroke, MI, death, and changes in cognitive state. In-person assessment will be done for all subjects who screen positive and a 10 percent random sample of the cohort. Community stroke surveillance will be maintained to insure stroke detection among the cohort. Specific diagnostic committees classify stroke, MI andvascular death. The strengths of this cohort study are the wealth of baseline data already assembled, the triethnic composition residing in the same community, the outstanding follow-up record, the evaluation of putative risk factors, and the innovative assessment of MRI subclinical disease and carotid subclinical disease. This cohort study will help fill the gaps in our knowledge of the epidemiology of stroke and cognitive impairment in minority populations and lead to new insights on innovative ways to detect those at greatest risk of the consequences of vascular disease.   ",Stroke Incidence and Risk Factors in a Tri-Ethnic Region,6582349,R01NS029993,"['human middle age (35-64) ', ' human old age (65+) ', ' cardiovascular disorder epidemiology ', ' stroke ', ' carotid artery ', ' cerebrovascular imaging /visualization ', ' insulin sensitivity /resistance ', ' disease /disorder proneness /risk ', ' myocardial infarction ', ' human subject ', ' interview ', ' magnetic resonance imaging ', ' longitudinal human study ', ' neuropsychological test ', ' cognition disorder ', ' African American ', ' Hispanic American ', ' caucasian American ', ' racial /ethnic difference ', ' clinical research ', ' cardiovascular disorder risk ', ' health disparity ', ' ']",NINDS,COLUMBIA UNIVERSITY HEALTH SCIENCES,R01,2003,1492420,0.29715109965303327
"Impact of Aging on Stroke Care: A National Perspective DESCRIPTION (provided by investigator): Our goal is to examine the impact of aging on stroke care in the United States.  Our application proposes secondary analysis of data collected as part of the National Stroke Project.  The National Stroke Project was part of a Center for Medicare and Medicaid Study (CMS) program (formerly know as the Health Care Financing Administration (HCFA)) to look at quality indicators for stroke care by state.  The specific aims and proposed analyses of this R03 application go beyond the analyses proposed, and funding available for, the National Stroke Project.  Our application is ideally suited to PA Number: PA-01-082 (Data analysis and Archiving in Demography, Economics, and Behavioral Research on Aging).  The R03 Award will permit an analysis of the National Stroke Project database related to measuring and understanding the age-related disparities in stroke care across the United States.  Our analyses will yield the first national picture of how age influences the care of elderly patients admitted to the hospital with stroke.  In addition, the results of this RO3 will provide new analyses critical to informing the design and content of a planned RO1 linking processes of inpatient care from the elderly patients included in the National Stroke Project with long-term outcomes.  The objective of this proposal is to provide insight into how aging influences stroke care both directly and through its association with other factors including demographics, clinical co-morbidities, hospital and physician characteristics, and geography.  These results will be critical to enhancing clinical decision-making and performance benchmarking.  Accordingly we have set specific aims: 1-to determine the influence of age on the management of acute ischemic stroke; 2-to determine if the impact of age on stroke care is different within the 'Stroke Belt'; and 3-to examine whether hospital and physician characteristics contribute to age related differences in stroke care.  Some studies have raised questions about how demographic and clinical factors contribute to the variations seen in the care and outcomes of patients with cerebro-vascular disease, but few data are available regarding how these factors specifically affect the use of specific diagnostic techniques and stroke therapies in older patients with stroke.  We hypothesize that variations in care exist by age.  Moreover, these differences in care will not be explained by differences clinical features or co-morbid conditions associated with aging. ",Impact of Aging on Stroke Care: A National Perspective,6602166,R03AG022075,"['human old age (65+) ', ' aging ', ' stroke ', ' geographic site ', ' health care professional practice ', ' health care quality ', ' patient care management ', ' health care service evaluation ', ' medical record ', ' health care personnel performance ', ' hospital analysis ', ' mathematical model ', ' gender difference ', ' racial /ethnic difference ', ' socioeconomics ', ' age difference ', ' human data ', ' health care policy ', ' comorbidity ', ' clinical research ', ' behavioral /social science research tag ', ' health services research tag ', ' meta analysis ', ' outcomes research ', ' stroke therapy ', ' health disparity ', ' ']",NIA,YALE UNIVERSITY,R03,2003,81750,0.41249901999790056
"Social Determinants of Obesity and Risk of Stroke DESCRIPTION (provided by applicant): Stroke is the third leading cause of death in the United States, and a leading cause of long-term disability. The risk for stroke varies by race/ethnicity; stroke incidence is greater among African Americans at younger ages, contributing to a mortality rate 80 percent greater than that of Caucasians (Keppel et al 2002; DHHS 2000; Stroke Progress Review Group, NINDS 2002). Limited understanding exists concerning the etiology and variations of subtypes of stroke incidence in different populations and geographic locations over time (Stroke Progress Review Group, NINDS 2002). Obesity, which results in part from a complex pathway of numerous lifestyle precursors, is a strong predictor of cerebrovascular disease such as stroke and other cardiovascular disease (WHO, 2000). Moreover, dietary intake and physical activity contribute to energy imbalances that result in obesity and independently predict stroke (AICR 1997; USDA/USDHHS 2000; USDHHS 1996; 2000; Krebs-Smith SM. 2001). Few studies consider both biological and social determinants of intermediate outcomes of cerebrovascular disease from a multileveled perspective. This application considers longitudinal measures of social and biological variables to investigate the independent effect of social disparities to the development of obesity among low-income multi-ethnic postpartum women at increased risk of stroke and other comorbidities. As women face particular biological and social transition during the postpartum period, the proposed research seeks to measure social determinants of pregnancy-related weight gain over time, adjusting for diet, physical and biological predictors of obesity and stroke. Research findings from the proposed work can inform the design of future interventions to reduce risk of stroke in women of reproductive age in low income, racial/ethnic subpopulations at highest risk of obesity and its sequelae. Specific aims include examination of: (1) individual and household social determinants pregnancy-related weight change and obesity; (2) social disparity in dietary intake and nutritional status and its relation to pregnancy-related weight change and obesity; and (3) neighborhood characteristics that influence the development of obesity. ",Social Determinants of Obesity and Risk of Stroke,6739703,F31NS046131,"['obesity ', ' stroke ', ' education ', ' family size ', ' data collection methodology /evaluation ', ' nutrient intake activity ', ' nutrition ', ' nutrition related tag ', ' longitudinal human study ', ' pregnancy ', ' postpartum ', ' social psychology ', ' social status ', ' isolation /deprivation ', ' social support network ', ' socioeconomics ', ' low socioeconomic status ', ' socioenvironment ', ' culture ', ' human data ', "" women's health "", ' clinical research ', ' behavioral /social science research tag ', ' predoctoral investigator ', ' cardiovascular disorder risk ', ' health disparity ', ' weight gain ', ' ']",NINDS,HARVARD SCHOOL OF PUBLIC HEALTH,F31,2004,28081,0.3567355840810105
