text,title,id,project_number,terms,administration,organization,mechanism,year,funding,score
"RECOVERING A DENSITY FROM INCOMPLETE TOMOGRAPHIC DATA The proposed research is in the field of tomography and has direct relevence for the uses of X-ray and other radiation in clinical diagnostic medicine.  The goal of the research is to discover and implement an effective computer algorithm to recover the density of the part of the body outside of a specified region from tomographic data (line integrals) from X-ray beams that do not pass through that region.  The same question will be studied for the plane integrals that are tomographic data gotten in one type of nuclear magnetic resonance zeugmatography.  Each algorithm will be tested on mathematical phantoms and medical data.  There are a number of compelling medical reasons for such an algorithm. For example, the beating heart creates error in regular chest tomograms, and bone or metal pins can create error in tomograms.  It is important to be able to get good tomographic reconstructions of the organs around these regions.  The way to do this is to develop the proposed algorithm.  Two methods of solution are proposed, one of which is based on the singular value decomposition of Professor Quinto.  Preliminary refinements are described that demonstrate the good potential of this method.  ",RECOVERING A DENSITY FROM INCOMPLETE TOMOGRAPHIC DATA,3170612,R01CA032743,"['tomography ', ' X ray ', ' mathematical model ', ' mathematics ', ' human subject ', ' computer simulation ', ' ']",NCI,TUFTS UNIVERSITY MEDFORD,R01,1985,23559,-0.07515955246880114
"NEUTROPHIL AND ENDOTHELIAL/EPITHELIAL CELL INTERACTIONS Inflammatory reactions in the airways involve emigration of neutrophils across the blood vessel endothelium and then across the pulmonary epithelium.  It is hypothesized that this inflammatory cell accumulation can lead to altered airway reactivity.  Stimulated neutrophils can produce epithelial injury and/or increased permeability which may provide better access for antigens, mediators, and/or irritants to neuronal and/or humoral trigger mechanisms in the airway.  In this project we will examine the mechanisms involved in four aspects of neutrophils emigration and epithelial injury:  (1) adherence of neutrophils to the vascular endothelium, (2) transendothelial migration, (3) transepithelial migration, and (4) epithelial injury by neutrophils activated on the apical side of the epithelium.  We will used cell culture techniques to study endothelial cells from large vessels and from the microvasculature and epithelial cells from alveoli and large airways.  For many of the studies we will use human neutrophils and human endothelial and epithelial cells.  Adherence will be assayed with radiolabeled neutrophils and with video microscopy with computer assisted image analysis.  Migration will be studied in standard chemotactic chambers and in specially designed horizontal and vertical chambers for measurement of bioelectric properties of the monolayers and their permeability.  Questions to be addressed include the following:   Are there specific sites or macromolecules on endothelial cells or epithelial cells to which neutrophils attach?  Do endothelial cells or epithelial cells produce factors which increase or decrease adherence?  Do neutrophils alter the barrier properties of endothelial and epithelial monolayers during migration?  Our central hypothesis is that endothelial cells and epithelial cells play an active role in neutrophil emigration,and once we know the mechanism for this facilitated movement, new pharmacologic strategies for control of inflammation may be possible.  The mechanism of neutrophil adherence and migration should also be applicable to other inflammatory lung diseases such as pneumonia and adult respiratory distress syndrome.  ",NEUTROPHIL AND ENDOTHELIAL/EPITHELIAL CELL INTERACTIONS,3346638,R01HL034063,"['cell bank /registry ', ' tissue /cell culture ', ' stainings ', ' lung alveolus ', ' respiratory epithelium ', ' lung disorder ', ' radiotracer ', ' scanning electron microscopy ', ' electron microscopy ', ' membrane activity ', ' monoclonal antibody ', ' chemoattractants ', ' human tissue ', ' inflammation ', ' artificial intelligence ', ' cell type ', ' cell migration ', ' cytoskeleton ', ' cell cell interaction ', ' cell adhesion ', ' vascular endothelium permeability ', ' vascular endothelium ', ' neutrophil ', ' ']",NHLBI,NATIONAL JEWISH HEALTH,R01,1985,325014,-0.018438034804448198
AUTOMATED DOSE-RESPONSE ANALYSIS  ,AUTOMATED DOSE-RESPONSE ANALYSIS,3488310,R43AI020805,"['clinical biomedical equipment ', ' antibiotics ', ' microorganism growth ', ' mutagen testing ', ' drug screening /evaluation ', ' dosage ', ' combination chemotherapy ', ' antiinfective agents ', ' computer data analysis ', ' antibacterial agents ', ' artificial intelligence ', ' ']",NIAID,"SPIRAL SYSTEM INSTRUMENTS, INC.",R43,1985,5644,-0.09944712538499524
PALATAL SHELF CLOSURE: ROLE OF CELLS AND MATRIX  ,PALATAL SHELF CLOSURE: ROLE OF CELLS AND MATRIX,3072091,K04DE000104,"['cell population study ', ' hyaluronate ', ' electron microscopy ', ' palate ', ' oral mucosa ', ' histogenesis ', ' mammalian embryology ', ' tissue /cell culture ', ' mesenchyme ', ' artificial intelligence ', ' extracellular matrix ', ' ']",NIDCR,UNIVERSITY OF MICHIGAN AT ANN ARBOR,K04,1985,52942,-0.06026926908876686
SIGNAL ACQUISITION AND ANALYSIS IN CARDIAC MAPPING  ,SIGNAL ACQUISITION AND ANALYSIS IN CARDIAC MAPPING,3345729,R01HL033637,"['human subject ', ' heart surgery ', ' heart rhythm ', ' myocardial infarction ', ' tachycardia ', ' epicardial mapping ', ' electrocardiography ', ' heart disorder diagnosis ', ' electrodes ', ' electrophysiology ', ' diagnosis quality /standard ', ' artificial intelligence ', ' ']",NHLBI,DUKE UNIVERSITY,R01,1985,182009,0.045339084385300064
"NEUTROPHIL AND ENDOTHELIAL/EPITHELIAL CELL INTERACTIONS Inflammatory reactions in the airways involve emigration of neutrophils across the blood vessel endothelium and then across the pulmonary epithelium.  It is hypothesized that this inflammatory cell accumulation can lead to altered airway reactivity.  Stimulated neutrophils can produce epithelial injury and/or increased permeability which may provide better access for antigens, mediators, and/or irritants to neuronal and/or humoral trigger mechanisms in the airway.  In this project we will examine the mechanisms involved in four aspects of neutrophils emigration and epithelial injury:  (1) adherence of neutrophils to the vascular endothelium, (2) transendothelial migration, (3) transepithelial migration, and (4) epithelial injury by neutrophils activated on the apical side of the epithelium.  We will used cell culture techniques to study endothelial cells from large vessels and from the microvasculature and epithelial cells from alveoli and large airways.  For many of the studies we will use human neutrophils and human endothelial and epithelial cells.  Adherence will be assayed with radiolabeled neutrophils and with video microscopy with computer assisted image analysis.  Migration will be studied in standard chemotactic chambers and in specially designed horizontal and vertical chambers for measurement of bioelectric properties of the monolayers and their permeability.  Questions to be addressed include the following:   Are there specific sites or macromolecules on endothelial cells or epithelial cells to which neutrophils attach?  Do endothelial cells or epithelial cells produce factors which increase or decrease adherence?  Do neutrophils alter the barrier properties of endothelial and epithelial monolayers during migration?  Our central hypothesis is that endothelial cells and epithelial cells play an active role in neutrophil emigration,and once we know the mechanism for this facilitated movement, new pharmacologic strategies for control of inflammation may be possible.  The mechanism of neutrophil adherence and migration should also be applicable to other inflammatory lung diseases such as pneumonia and adult respiratory distress syndrome.  ",NEUTROPHIL AND ENDOTHELIAL/EPITHELIAL CELL INTERACTIONS,3346639,R01HL034063,"['cell bank /registry ', ' tissue /cell culture ', ' stainings ', ' lung alveolus ', ' respiratory epithelium ', ' lung disorder ', ' radiotracer ', ' scanning electron microscopy ', ' electron microscopy ', ' membrane activity ', ' monoclonal antibody ', ' chemoattractants ', ' human tissue ', ' inflammation ', ' artificial intelligence ', ' cell type ', ' cell migration ', ' cytoskeleton ', ' cell cell interaction ', ' cell adhesion ', ' vascular endothelium permeability ', ' vascular endothelium ', ' neutrophil ', ' ']",NHLBI,NATIONAL JEWISH HEALTH,R01,1986,52085,-0.018438034804448198
"MAXIMUM ENTROPY DENSITIES We propose to investigate the possibilities of a new paradigm for nonparametric probability density estimation (NPDE).  Recent advances in the fields of NPDE and maximum entropy support the above proposal.  It is expected that this new approach to NPDE will be able to unify several ad-hoc procedures currently used in NPDE.  This information - theoretic approach to density estimation is defined as a variational problem and uses the Kullback number as the fundamental measure of separation between probability densities.  The connections of NPDE with the general problem of smoothing of data, with the estimation of the failure rate in medical experiments and with the problem of pattern recognition in artificial intelligence make the pursuit of a unifying theory of NPDE very desirable.  ",MAXIMUM ENTROPY DENSITIES,3181457,R01CA041171,"['mathematical model ', ' statistics /biometry ', ' ']",NCI,STATE UNIVERSITY OF NEW YORK AT ALBANY,R01,1986,30510,0.09104659695060179
"DENTAL DEMAND AND PUBLIC ORAL HEALTH Dental disease is a serious public health problem affecting all age groups, yet only 41 to 50 percent of Americans visit the dentist each year. Increasing dental demand to improve public oral health requires an understanding of the factors governing demand, but this knowledge base is incomplete.  Relatively little is known about how providers affect dental demand, and models of dental service use have not been tested fully.  The study's purpose is to close these knowledge gaps regarding the process and determinants of dental demand through the following aims:  (1) to determine the effect of providers on dental demand and (2) to determine factor-level effects in a model of dental service use and expenditure.  Subjects will be local dentists and 4,207 sampled Washington Education Association members and their dependents who are covered by Washington Dental Service (Delta Dental Plan).  Data sources are WDS/WEA dental claims, a dentist mail survey and a telephone survey of WEA insureds.  In Aim 1, OLS will be used to estimate provider effects on patient demand within sampled dental practices.  In Aim 2, principal component analysis and OLS will be used to estimate additive, factor-level effects on dental demand among WEA insureds.  Confirmatory factor analysis will be used to test causal models of dental demand.  Study results should lead to both patient and provider interventions for improving public oral health.  ",DENTAL DEMAND AND PUBLIC ORAL HEALTH,3371250,R01HS005170,"['dental survey ', ' health care model ', ' dental health insurance ', ' health care service utilization ', ' public health ', ' disease /disorder prevention /control ', ' preventive dentistry ', ' dental health services ', ' oral health ', ' ']",AHRQ,UNIVERSITY OF WASHINGTON,R01,1986,112797,0.016052881482927144
SIGNAL ACQUISITION AND ANALYSIS IN CARDIAC MAPPING  ,SIGNAL ACQUISITION AND ANALYSIS IN CARDIAC MAPPING,3345734,R01HL033637,"['human subject ', ' heart surgery ', ' heart rhythm ', ' myocardial infarction ', ' tachycardia ', ' epicardial mapping ', ' electrocardiography ', ' heart disorder diagnosis ', ' electrodes ', ' electrophysiology ', ' diagnosis quality /standard ', ' artificial intelligence ', ' ']",NHLBI,DUKE UNIVERSITY,R01,1986,195762,0.045339084385300064
SIGNAL ACQUISITION AND ANALYSIS IN CARDIAC MAPPING  ,SIGNAL ACQUISITION AND ANALYSIS IN CARDIAC MAPPING,3345735,R01HL033637,"['human subject ', ' heart surgery ', ' heart rhythm ', ' myocardial infarction ', ' tachycardia ', ' epicardial mapping ', ' electrocardiography ', ' heart disorder diagnosis ', ' electrodes ', ' electrophysiology ', ' diagnosis quality /standard ', ' artificial intelligence ', ' ']",NHLBI,DUKE UNIVERSITY,R01,1987,196541,0.045339084385300064
