Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,93,28860424,37698.0,0.00631911532385466,0.10529225908372829,0.09257799281040181,0.11800652535705476,633,1306.2178157881533,2202105.2582162623,2179266,0.04842112481637371,-0.01159816343518251,0.10844041306792992,0.04605826073003018,"['structure', 'structures', 'bone', 'proteins', 'resolution', 'sites', 'structural', 'microscopy', 'function', 'molecular']"
1,1115,427881218,217347.0,0.09337909337909338,0.3716001716001715,0.3642025304591343,0.3789978127412087,6993,507.9610668959066,124494515.9331686,86186166,0.3149797135763883,0.2403211850304085,0.38963824212236814,-0.01790117681985416,"['image', 'software', 'analysis', 'methods', 'imaging', 'images', 'phase', 'algorithms', 'automated', 'high']"
2,163,88733872,24791.0,0.19385796545105566,0.4929942418426104,0.4637119901864993,0.5222764934987215,521,279.3859823901294,31152504.310721032,19166160,0.29226894173255724,0.2549695619227679,0.3295683215423466,0.14430266547322204,"['asd', 'autism', 'children', 'autism spectrum', 'brain', 'disorder', 'spectrum', 'behavioral', 'adhd', 'connectivity']"
3,471,182933860,47561.0,0.1171634121274409,0.417060637204522,0.40252567068752804,0.431595603721516,1946,259.990140698939,77418177.03412616,44329073,0.3833603477751004,0.29717094896489504,0.4695497465853058,-0.00220301169792229,"['treatment', 'patients', 'response', 'disease', 'biomarkers', 'therapy', 'tb', 'patient', 'cancer', 'biomarker']"
4,458,225385430,193702.0,0.15130434782608695,0.455927536231884,0.44486345408692546,0.4669916183768425,3450,859.4255626905431,30507249.675288484,24389281,0.11046666715537423,0.0745503459846243,0.14638298832612417,0.03432874413338153,"['genetic', 'variants', 'genome', 'genes', 'gene', 'gwas', 'disease', 'association', 'variation', 'genetic variants']"
5,94,33790689,2128.0,0.03932584269662921,0.25617977528089886,0.2157090270855868,0.2966505234762109,178,62.97592807296708,7744300.163767546,5168584,0.20782924678184808,0.14858896612674094,0.2670695274369552,0.12521956198297995,"['malaria', 'neighborhood', 'drug', 'overdose', 'abuse', 'control', 'interventions', 'pregnancy', 'children', 'families']"
6,125,66450823,10809.0,0.21258134490238612,0.49327548806941435,0.46172836963031333,0.5248226065085154,461,162.66164227943423,29240034.7030229,21517279,0.36735705951652714,0.28464580826580976,0.4500683107672445,0.07005585629160602,"['cardiac', 'heart', 'hf', 'heart failure', 'failure', 'patients', 'motion', 'risk', 'patient', 'imaging']"
7,92,68168936,53276.0,0.017632241813602016,0.24357682619647353,0.2175060760583259,0.26964757633462116,397,781.5289943794928,10421858.177872203,7759490,0.12743593448847973,0.056440638442944654,0.1984312305340148,0.064788450962972,"['circuits', 'auditory', 'neural', 'brain', 'circuit', 'sound', 'neurons', 'hearing', 'connectivity', 'neuronal']"
8,144,85486358,163899.0,0.3180385288966725,0.6126269702276708,0.600711006665947,0.6245429337893945,2855,1917.2532768327783,60115709.86743481,27000536,0.5792768494194552,0.5054033910211162,0.6531503078177943,0.02822343662146698,"['dementia', 'cognitive', 'alzheimer', 'alzheimer disease', 'decline', 'aging', 'pd', 'cognitive decline', 'disease', 'adrd']"
9,511,272276245,115896.0,0.06445235270858046,0.2759984183471728,0.2642428792883709,0.2877539574059747,2529,425.65593630836213,98535985.37502472,53729306,0.32356210653795464,0.29161252047903174,0.35551169259687754,-0.0041743103465210615,"['copd', 'disease', 'genes', 'host', 'human', 'molecular', 'immune', 'interactions', 'models', 'microbial']"
10,639,292669737,84906.0,0.13490520175012152,0.43710500729217305,0.4270947080449657,0.4471153065393804,4114,290.10857381540615,147744177.38589847,65541273,0.4399576559090538,0.3740677636073521,0.5058475482107554,0.0022755231233881454,"['care', 'patients', 'patient', 'dr', 'risk', 'outcomes', 'support', 'sepsis', 'decision', 'quality']"
11,498,252705257,182593.0,0.027951606174384646,0.21954526491447643,0.2092899790328393,0.22980055079611356,2397,722.5532312531195,37946421.30132071,22794965,0.130951550113676,0.10327690527930841,0.15862619494804361,0.026702097877853232,"['gene', 'regulatory', 'genome', 'dna', 'expression', 'genes', 'human', 'gene expression', 'methylation', 'chromatin']"
12,396,173146292,154592.0,0.10289542952859536,0.41104331179708065,0.4014818888218693,0.420604734772292,4179,892.8403733878401,90353940.61191604,46634953,0.4607096708006092,0.4082239360016889,0.5131954055995296,0.017235404639959324,"['risk', 'suicide', 'environmental', 'sleep', 'factors', 'smoking', 'risk factors', 'suicidal', 'study', 'exposure']"
13,251,118157230,26094.0,0.07566638005159071,0.36010318142734304,0.34252566425062825,0.37768069860405784,1163,220.8413315037937,37928314.91197974,15316336,0.2806325687698548,0.24014035427442484,0.3211247832652848,0.1644545606263467,"['hiv', 'infected', 'infection', 'risk', 'hand', 'viral', 'men', 'drug', 'aids', 'prevention']"
14,135,42112979,12423.0,0.08316008316008316,0.3902286902286902,0.36225277393165367,0.4182046065257268,481,294.9921923120186,7814704.856477229,2109488,0.16702145564536525,0.1287443055157091,0.2052986057750214,0.16608115827758055,"['speech', 'language', 'motor', 'hearing', 'production', 'perception', 'linguistic', 'neural', 'communication', 'tract']"
15,440,207358685,199112.0,0.06437177280550775,0.285249569707401,0.2744897918206396,0.2960093475941624,2905,960.2298548527157,16367278.777457625,10773953,0.04920038483279923,0.016569981758413573,0.0818307879071849,0.023317476204879957,"['biomedical', 'knowledge', 'information', 'ontologies', 'ontology', 'text', 'literature', 'computational', 'big', 'big data']"
16,75,27178185,12001.0,0.08762886597938144,0.48737113402061855,0.4588762210580358,0.5158660469832013,388,441.56738207499876,1297174.763681521,487354,0.0002088211224178844,-0.03296565499079341,0.03338329723562918,0.18219355359576034,"['cad', 'detection', 'radiologists', 'aided', 'computer', 'image', 'diagnosis', 'pulmonary', 'images', 'cancer']"
17,99,53296092,10032.0,0.15398886827458255,0.4797773654916511,0.4526930560589029,0.5068616749243994,539,188.23143730688545,19341104.212755706,7284479,0.3004870785631845,0.26439653525916623,0.3365776218672028,0.09656483531913551,"['crc', 'emerge', 'ehr', 'genomic', 'electronic', 'patients', 'risk', 'genetic', 'colorectal', 'phenotyping']"
