Cluster,Size,Total,Citations,APT % over 95%,Avg. APT,95%CI L,95%CI U,Papers,Citations per $1mil funding,Projected 2021 Award,Actual 2021 Award To Date,Growth Rate,95%CI L,95%CI U,Score,Centroids
0,61,17131977,5096.0,0.10273972602739725,0.3982876712328767,0.3433264226963909,0.45324891976936255,146,297.45545420706554,3841069.427855539,3139826,0.20965845741661696,0.15968736311552212,0.2596295517177118,0.11798171869675016,"['malaria', 'adhd', 'control', 'disease', 'children', 'infection', 'pd', 'training', 'treatment', 'pregnancy']"
1,104,37276610,7430.0,0.15879828326180256,0.49442060085836903,0.4532405997052137,0.5356006020115244,233,199.32070003146745,3442060.5281857396,1072926,0.0660085329050182,0.037606461990755,0.09441060381928139,0.21326385673510018,"['crc', 'screening', 'colorectal', 'colorectal cancer', 'cancer', 'intervention', 'risk', 'genetic', 'cancer screening', 'americans']"
2,217,67220562,24152.0,0.14709517923362175,0.4632262051915946,0.44104598532687356,0.4854064250563156,809,359.29482410456495,7171793.7826435985,4428472,0.08665080158728292,0.06558753876333372,0.10771406441123212,0.14500683664185365,"['breast', 'breast cancer', 'cancer', 'women', 'risk', 'mammography', 'imaging', 'cancer risk', 'screening', 'tumor']"
3,147,59351274,15689.0,0.09322033898305085,0.4629661016949152,0.4388990397951127,0.4870331635947177,590,264.34141919177677,5061278.448885392,2501328,0.05858044772055794,0.03357437311037767,0.08358652233073821,0.07430799151796297,"['cad', 'detection', 'lesions', 'image', 'images', 'computer', 'radiologists', 'cancer', 'digital', 'diagnostic']"
4,121,46449544,47363.0,0.008152173913043478,0.12961956521739132,0.1166372046051759,0.14260192582960673,736,1019.6655536596872,13967419.374400893,3586084,0.2918810977592632,0.19990123401882912,0.3838609614996973,0.08117917605254224,"['protein', 'proteins', 'structure', 'binding', 'mutations', 'interactions', 'function', 'sequence', 'human', 'experimental']"
5,217,117224131,35457.0,0.19659442724458204,0.5179566563467491,0.49251524128522806,0.5433980714082702,646,302.47185197730323,38387155.69261028,14285546,0.27083816998639065,0.23422792430631842,0.3074484156664629,0.07112809730513414,"['asd', 'children', 'autism', 'behavioral', 'early', 'brain', 'infants', 'language', 'disorders', 'adhd']"
6,224,190336261,79341.0,0.19251626898047722,0.472966377440347,0.45735054491553967,0.4885822099651543,1844,416.84647782379204,94439409.50985862,32131633,0.3781190844324713,0.31171545819539864,0.4445227106695439,0.17457061509622948,"['ad', 'alzheimer', 'alzheimer disease', 'disease', 'dementia', 'cognitive', 'brain', 'biomarkers', 'imaging', 'risk']"
7,469,177708506,79458.0,0.14579439252336449,0.4548130841121495,0.44348577809526957,0.4661403901290294,3210,447.1254741177105,70232070.30123404,28986859,0.40608084666739747,0.3111338927727825,0.5010278005620123,0.01117990072347212,"['care', 'patients', 'patient', 'medical', 'sepsis', 'ehr', 'electronic', 'decision', 'quality', 'support']"
8,53,22005946,2592.0,0.13114754098360656,0.48442622950819675,0.4298873273378559,0.5389651316785375,122,117.78634738083971,1175150.1866148983,256469,0.010592366581662927,-0.026131994611632292,0.04731672777495814,0.4037451740695943,"['asthma', 'children', 'pediatric', 'care', 'disparities', 'exposure', 'projects', 'chronic', 'expression', 'gene expression']"
9,124,56420662,10361.0,0.13051470588235295,0.4337316176470588,0.40580667413124377,0.46165656116287385,544,183.63839828749263,24609216.989731085,15510224,0.46592497120537146,0.3280832751707058,0.6037666672400371,0.044162746819278606,"['drug', 'substance', 'drugs', 'safety', 'effects', 'adverse', 'substance use', 'network', 'patients', 'treatment']"
10,440,225642804,129169.0,0.06377151799687011,0.3144366197183099,0.3027650418128972,0.32610819762372256,2556,572.4490110484534,73486618.74969104,33013004,0.3158169978292007,0.22882483445957041,0.402809161198831,-0.005390508175423705,"['cell', 'cells', 'disease', 'human', 'gene', 'analysis', 'molecular', 'expression', 'models', 'genes']"
11,244,105087378,187617.0,0.08716707021791767,0.3797619047619048,0.36760787222480873,0.39191593729900087,2478,1785.3428601101837,47207016.37935094,11376719,0.4542142585859581,0.3507533306817816,0.5576751864901346,0.03271787460806427,"['cancer', 'lung', 'lung cancer', 'screening', 'nodules', 'cancer screening', 'ct', 'risk', 'patients', 'early']"
12,74,23788592,4095.0,0.06060606060606061,0.38560606060606056,0.342793342042219,0.4284187791699021,198,172.14133564525383,5823566.825397653,2633125,0.22461154788356064,0.18981870687292948,0.2594043888941918,0.2239079122911954,"['speech', 'language', 'communication', 'motor', 'disorder', 'impairment', 'individuals', 'processing', 'cognitive', 'assessment']"
13,122,58394946,12765.0,0.011467889908256881,0.13451834862385323,0.117563367846008,0.15147332940169847,436,218.59768480648992,14611400.727388967,7811453,0.2328755824501923,0.1852291845274898,0.2805219803728948,0.056235328248378666,"['drug', 'compounds', 'drug discovery', 'protein', 'discovery', 'binding', 'computational', 'structure', 'screening', 'models']"
14,678,272882661,113208.0,0.16167368160435752,0.4587521663778163,0.44847228297541997,0.4690320497802126,4039,414.8596308213222,153946729.9272249,53265728,0.5251230152333406,0.42932270808799267,0.6209233223786885,-0.009935562049001773,"['image', 'dr', 'imaging', 'disease', 'patients', 'diabetic', 'analysis', 'learning', 'mri', 'diseases']"
15,48,20403099,2763.0,0.13157894736842105,0.4929824561403509,0.4351794435017715,0.5507854687789303,114,135.42060448758298,11358721.963656912,3922499,0.46149413344743145,0.3366334925294931,0.5863547743653699,0.3504468925527828,"['suicide', 'risk', 'behavior', 'prevention', 'factors', 'psychiatric', 'death', 'risk factors', 'care', 'prediction']"
16,337,145835197,142196.0,0.22527279127067934,0.5206089405139036,0.5081678338192523,0.5330500472085549,2841,975.0458251858089,43617744.00908228,21025877,0.2664455357675303,0.2368942981489903,0.2959967733860703,0.02146323376632993,"['brain', 'neural', 'imaging', 'cognitive', 'fmri', 'functional', 'disorders', 'mri', 'connectivity', 'pd']"
17,75,26569491,24921.0,0.19078947368421054,0.5001644736842106,0.4744684235075667,0.5258605238608545,608,937.9554918835291,5556307.731063118,2262439,0.21528917173214204,0.13680486618377558,0.2937734772805085,0.17677833474013294,"['glaucoma', 'visual', 'learning', 'progression', 'field', 'structural', 'optical', 'loss', 'eye', 'detection']"
18,101,35672906,9592.0,0.15789473684210525,0.5346491228070176,0.4954982776569117,0.5737999679571235,228,268.8875417102268,3147208.130744015,3947572,0.06216954023997883,0.01529641900278779,0.10904266147716987,0.22528442357413622,"['prostate', 'prostate cancer', 'cancer', 'men', 'mri', 'biopsy', 'imaging', 'risk', 'mr', 'tumor']"
